Complexity,Loss,Equation
1,687.5703173387589,"x0"
3,0.02152709538269602,"15.285556241441263 - -13.173643764942849"
5,0.007324744340366511,"28.04110217244927 + (0.1864090006587298 * x0)"
7,0.002027527394316448,"((x0 ^ 0.132150223723067) ^ x2) - -27.2111285493985"
9,0.0019006794566331568,"(((x0 ^ 0.002184298730574768) ^ x2) / 0.013157653381206055) - 47.81341940909438"
11,0.0015872632595231475,"(((x0 ^ 0.0059444225816377575) ^ x2) / 0.03545801218201427) - (0.05978920819722463 ^ x3)"
12,0.0012009642581960868,"(-0.034152970549787075 / sin(x2)) + (((x0 ^ 0.006384389091048183) ^ x2) / 0.03543517757580409)"
13,0.0011517215227873627,"cos(-0.119062460198847 / sin(x2)) + (((x0 ^ 0.006661905565290197) ^ x2) / 0.0367827085259806)"
14,0.0011517215225435226,"cos(0.11906251586656044 / sin(x2)) + (((x0 ^ 0.006661909331504183) ^ x2) / sin(0.036791007704477505))"
15,0.0010235241454073104,"(((x0 ^ 0.006334691595076386) ^ x2) / 0.03544748388769712) - (sin(x4) / (sin(x2) / 0.03508431632303906))"
16,0.0004551582982026344,"(((x0 ^ -0.013512510031204107) ^ x2) / (22.466114448899873 ^ -1.0803543097050055)) - cos((x0 ^ 0.35577074736343817) ^ x2)"
18,0.0004551582982025929,"(((x0 ^ -0.013512510018571245) ^ x2) / ((22.46614131881598 ^ -1.0853010521791113) * 1.0155147235919517)) - cos((x0 ^ 0.355770746975515) ^ x2)"
