complexity,loss,score,equation,sympy_format,lambda_format
1,3724.3542,0.0,x0,x0,PySRFunction(X=>x0)
2,0.4745953,8.967941584761762,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
4,0.47459283,2.6022238604778837e-06,sin(exp(log(x0))),sin(x0),PySRFunction(X=>sin(x0))
7,0.30492088,0.14746830110327902,sin(x0 + sin(x0 * x0)),sin(x0 + sin(x0*x0)),PySRFunction(X=>sin(x0 + sin(x0*x0)))
8,0.29697838,0.026392991578545993,sin(x0) * exp(cos(x0 * x0)),exp(cos(x0*x0))*sin(x0),PySRFunction(X=>exp(cos(x0*x0))*sin(x0))
9,0.00015529717,7.556074113328372,sin(x0) + sin(x0 + (x0 * x0)),sin(x0) + sin(x0 + x0*x0),PySRFunction(X=>sin(x0) + sin(x0 + x0*x0))
11,0.00015529066,2.096025462739311e-05,sin(exp(log(x0))) + sin((x0 * x0) + x0),sin(x0) + sin(x0**2 + x0),PySRFunction(X=>sin(x0) + sin(x0**2 + x0))
15,0.00014589683,0.015599714650618969,sin(x0 + (x0 * x0)) + sin(x0 + -0.0042974497),sin(x0 - 0.0042974497) + sin(x0 + x0*x0),PySRFunction(X=>sin(x0 - 0.0042974497) + sin(x0 + x0*x0))
21,0.00014231536,0.0041423813069835155,(sin(x0 - 0.00443463) * 0.9973123) + sin(x0 + (x0 * x0)),sin(x0 - 1*0.00443463)*0.9973123 + sin(x0 + x0*x0),PySRFunction(X=>sin(x0 - 1*0.00443463)*0.9973123 + sin(x0 + x0*x0))
24,0.0001420436,0.0006371291711419757,((sin(1.5800936) ^ x0) * sin(x0 - 0.004240338)) + sin((x0 * x0) + x0),sin(1.5800936)**x0*sin(x0 - 1*0.004240338) + sin(x0*x0 + x0),PySRFunction(X=>sin(1.5800936)**x0*sin(x0 - 1*0.004240338) + sin(x0*x0 + x0))
27,0.0001396247,0.005725314650751242,(0.99731505 * sin(x0 - 0.004038686)) + sin((0.00192826 + x0) + (x0 * x0)),0.99731505*sin(x0 - 1*0.004038686) + sin(x0 + x0*x0 + 0.00192826),PySRFunction(X=>0.99731505*sin(x0 - 1*0.004038686) + sin(x0 + x0*x0 + 0.00192826))
28,0.00013962315,1.1101249302410797e-05,sin((0.00192826 + x0) + (x0 * x0)) + (sin(x0 - 0.004038686) * cos(0.07281471)),sin(x0 - 1*0.004038686)*cos(0.07281471) + sin(x0 + x0*x0 + 0.00192826),PySRFunction(X=>sin(x0 - 1*0.004038686)*cos(0.07281471) + sin(x0 + x0*x0 + 0.00192826))
31,0.00013962292,5.49097551606853e-07,sin((x0 + 0.00192826) + (x0 * x0)) + ((0.99739903 / (x0 / x0)) * sin(x0 - 0.004038686)),sin(x0 + x0*x0 + 0.00192826) + 0.99739903*sin(x0 - 1*0.004038686)/((x0/x0)),PySRFunction(X=>sin(x0 + x0*x0 + 0.00192826) + 0.99739903*sin(x0 - 1*0.004038686)/((x0/x0)))
