Model,MSE_Train,NMSE_Train
Model_1,0.3904521475000001,1.1430239973468936
Model_2,0.04464285987353969,0.130689152236384
Model_3,0.010651252600878468,0.031180869160433035
Model_4,0.0038818986829870167,0.011364013178909357
Model_5,0.003035563832100574,0.008886421365038725
Model_6,0.0009673740078407453,0.0028319262999356755
Model_7,0.00042400826739952437,0.0012412574186472741
Model_8,0.00032734805522681464,0.0009582907534375522
Model_9,0.00031029611783984324,0.0009083722838904869
Model_10,0.00018204033105461754,0.0005329115698624778
Model_11,3.169293344996121e-05,9.277906066485068e-05
Model_12,3.1142995219274776e-05,9.116915123354685e-05
Model_13,1.2789509243287319e-05,3.744048040961872e-05
Model_14,1.1215773905106674e-05,3.2833469618332695e-05
Model_15,8.481381408975225e-10,2.4828708314660985e-09
