Model,MSE_Train,NMSE_Train
Model_1,0.511530801896948,4.178691127709979
Model_2,0.0413206848863118,0.337548352288893
Model_3,0.010550584339658099,0.08618764111328521
Model_4,0.0006957006082547161,0.005683172838225449
Model_5,0.00021538765035523079,0.0017595000344456716
Model_6,0.00021538765035523079,0.0017595000344456716
Model_7,0.000151140378631764,0.0012346645732479544
Model_8,0.00011737800588916471,0.0009588600138612077
Model_9,0.00011720234212866888,0.0009574250179729407
Model_10,1.6959727935937722e-05,0.00013854388512180986
Model_11,1.695972922791851e-05,0.00013854389567599082
Model_12,1.3443066341818288e-05,0.00010981630401034875
