Complexity,Loss,Equation
1,7.201387073324067e-12,"x5"
2,4.044782459870482e-22,"square(x4)"
3,2.963877473218671e-25,"sin(cube(x4))"
12,2.962129208569522e-25,"cube(x4) * ((exp(x5) + sin(x0)) + exp(sin(x0)))"
