Complexity,Loss,Equation
1,0.4791912651654271,"0.8452347336785551"
2,0.45088520516063674,"sin(x0)"
3,0.4426947808570386,"sin(sin(x0))"
4,0.43274596636773216,"sin(-0.28117443374193857 + x0)"
5,0.21612707781183316,"sin(sin(x0) ^ -1.2889105430485788)"
6,0.022468926630712423,"0.6673276477543656 + cos(5.488382786109041 * x0)"
7,0.017513865654853654,"sin(x0) + cos(x0 ^ 2.1439519537226306)"
9,1.95029568556508e-7,"sin(x0) + sin(x0 * (x0 + 0.9999985415454222))"
11,1.948415228728035e-7,"sin(x0) + sin((x0 ^ 0.9999908665328722) * (x0 + 1.0000207119833981))"
13,1.9477371322792104e-7,"sin((x0 + 1.000028304412015) * (x0 ^ 0.9999875132242028)) + sin(x0 + 1.6401207250842042e-5)"
14,1.9477371322791977e-7,"sin((x0 + 1.000028304412015) * (x0 ^ 0.9999875132242028)) + sin(x0 + sin(1.6401207250842042e-5))"
15,7.803878970358546e-8,"(sin(x0) + (-8.455438627174878e-6 / (x0 - 2.5589833206371124))) + sin(x0 * (x0 + 0.9998907131223812))"
17,4.7775902095832506e-8,"((-4.078617006372549e-6 / (x0 - 2.562449206524862)) + sin(x0)) + sin((x0 + 1.0001762595204347) * (x0 ^ 0.999871139055871))"
19,3.9572959138637797e-8,"((1.0001310857464942 * sin(x0)) + (-4.60518692042941e-6 / (2.5669706145714764 - x0))) + sin((1.0002116765464095 + x0) * (x0 ^ 0.999855580359788))"
21,3.956409241769262e-8,"sin((x0 ^ 0.9998556442133022) * (x0 + 1.0002113397222594)) + ((sin(x0) * 1.0001342983514203) + ((1.204197405628603e-5 / x0) / (x0 - 2.5670134234395974)))"
23,3.9562815917539194e-8,"((sin(x0) / (0.9998906791558121 ^ 1.2220993064286207)) + ((1.1477069279121365e-5 / x0) / (x0 - 2.5669024696523746))) + sin((x0 ^ 0.9998556659477922) * (1.0002112725434118 + x0))"
