Model,MSE_Train,NMSE_Train
Model_1,3.775005389475573,51.90768389510416
Model_2,0.21511929288404558,2.957967764998239
Model_3,0.04754719884029729,0.6537911109691635
Model_4,0.03643911726792584,0.5010509881213416
Model_5,0.020642722784311576,0.28384487397279334
Model_6,0.01821875621775086,0.25051446054871773
Model_7,0.00229354716819502,0.03153709971834432
Model_8,0.0013671651994835907,0.018799013957709863
Model_9,0.00029440128294022996,0.004048123686334001
Model_10,0.00025105654452259253,0.003452117919939251
Model_11,7.353617444499261e-05,0.001011148886989056
Model_12,7.323747561988606e-05,0.0010070416705499228
Model_13,2.2968973505613522e-05,0.00031583165932646255
Model_14,2.25133374852824e-05,0.00030956649992284726
Model_15,1.5519915971061672e-05,0.00021340443501098228
Model_16,2.625603910515641e-06,3.610299953498308e-05
Model_17,2.359157701042168e-06,3.243926817847789e-05
