Model,MSE_Train,NMSE_Train
Model_1,0.04220842606740759,0.6113642613450398
Model_2,0.02901092241325552,0.42020617219398654
Model_3,0.026658381853042618,0.3861310038950814
Model_4,0.007343805099394193,0.1063707036335085
Model_5,0.0012961445196584518,0.01877389210372138
Model_6,0.0004501646503325048,0.006520370565219785
Model_7,0.00020735622133917324,0.0030034330797331335
Model_8,0.00013730511432897207,0.001988783937751413
Model_9,4.604770069405901e-05,0.0006669738993939684
Model_10,3.3390449216202977e-05,0.0004836410457106816
Model_11,1.409182631860273e-05,0.00020411182768380096
Model_12,9.067600938708463e-06,0.00013133887393033448
Model_13,3.734708974856135e-06,5.409506599713512e-05
Model_14,3.5595482371625985e-06,5.15579655886612e-05
Model_15,5.143710784641382e-08,7.450362966396056e-07
