complexity,loss,score,equation,sympy_format,lambda_format
1,3989.7734,0.0,x0,x0,PySRFunction(X=>x0)
2,1.6190422,7.80965497646292,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
3,0.9210905,0.5640317246247404,cos(log(x0)),cos(log(x0)),PySRFunction(X=>cos(log(x0)))
4,0.91923285,0.0020188306918258537,sin(cos(log(x0))),sin(cos(log(x0))),PySRFunction(X=>sin(cos(log(x0))))
5,0.53861326,0.5345416640358508,-0.944816,-0.944816000000000,PySRFunction(X=>-0.944816000000000)
6,0.5306488,0.014897390630314736,(cos(x0) - x0) / x0,(-x0 + cos(x0))/x0,PySRFunction(X=>(-x0 + cos(x0))/x0)
7,0.527781,0.0054189838907305185,(exp(cos(x0)) - x0) / x0,(-x0 + exp(cos(x0)))/x0,PySRFunction(X=>(-x0 + exp(cos(x0)))/x0)
9,0.5219718,0.0055339307510747435,((cos(x0) * log(x0)) - x0) / x0,(-x0 + log(x0)*cos(x0))/x0,PySRFunction(X=>(-x0 + log(x0)*cos(x0))/x0)
10,0.43953308,0.17190058179279125,sin((x0 * x0) - x0) - (x0 / x0),sin(-x0 + x0*x0) - x0/x0,PySRFunction(X=>sin(-x0 + x0*x0) - x0/x0)
11,0.24755633,0.5740748295697378,(sin(x0 * x0) * cos(x0)) - (x0 / x0),sin(x0*x0)*cos(x0) - x0/x0,PySRFunction(X=>sin(x0*x0)*cos(x0) - x0/x0)
13,0.2475563,6.059227370616625e-08,(cos(x0) * sin(x0 * x0)) - (exp(log(x0)) / x0),sin(x0**2)*cos(x0) - 1,PySRFunction(X=>sin(x0**2)*cos(x0) - 1)
14,0.24112046,0.026341388247627617,(sin(x0 * x0) * cos(x0)) - (x0 / (x0 + cos(x0))),-x0/(x0 + cos(x0)) + sin(x0*x0)*cos(x0),PySRFunction(X=>-x0/(x0 + cos(x0)) + sin(x0*x0)*cos(x0))
17,0.23733814,0.005270255764121716,(sin(x0 * x0) * cos(x0)) - ((x0 - cos(x0)) / (sin(x0) + x0)),sin(x0*x0)*cos(x0) - (x0 - cos(x0))/(x0 + sin(x0)),PySRFunction(X=>sin(x0*x0)*cos(x0) - (x0 - cos(x0))/(x0 + sin(x0)))
20,0.2360191,0.0018577137978678894,((cos(x0) - -0.09517725) * sin(x0 * x0)) - (x0 / (x0 + cos(x0))),-x0/(x0 + cos(x0)) + (cos(x0) - 1*(-0.09517725))*sin(x0*x0),PySRFunction(X=>-x0/(x0 + cos(x0)) + (cos(x0) - 1*(-0.09517725))*sin(x0*x0))
22,0.23318727,0.006035434652009054,(sin(x0 * x0) * (cos(x0) - (-3.0748732 / x0))) - ((x0 - sin(x0)) / x0),(cos(x0) - (-1)*3.0748732/x0)*sin(x0*x0) - (x0 - sin(x0))/x0,PySRFunction(X=>(cos(x0) - (-1)*3.0748732/x0)*sin(x0*x0) - (x0 - sin(x0))/x0)
23,0.23160437,0.006811250390114447,(sin(x0 * x0) * (cos(x0) + 0.10094306)) - ((x0 - cos(x0)) / (sin(x0) + x0)),(cos(x0) + 0.10094306)*sin(x0*x0) - (x0 - cos(x0))/(x0 + sin(x0)),PySRFunction(X=>(cos(x0) + 0.10094306)*sin(x0*x0) - (x0 - cos(x0))/(x0 + sin(x0)))
25,0.22971332,0.004099258782685597,(sin(x0 * x0) * (cos(x0) - (-3.3433065 / x0))) - ((x0 - sin(x0)) / (sin(x0) + x0)),-(x0 - sin(x0))/(x0 + sin(x0)) + (cos(x0) - (-1)*3.3433065/x0)*sin(x0*x0),PySRFunction(X=>-(x0 - sin(x0))/(x0 + sin(x0)) + (cos(x0) - (-1)*3.3433065/x0)*sin(x0*x0))
31,0.22937164,0.00024808774908003517,(((3.1197777 / x0) + cos(x0)) * sin(x0 * x0)) - (((0.30441916 + x0) - sin(x0)) / (sin(x0) + x0)),(cos(x0) + 3.1197777/x0)*sin(x0*x0) - (x0 - sin(x0) + 0.30441916)/(x0 + sin(x0)),PySRFunction(X=>(cos(x0) + 3.1197777/x0)*sin(x0*x0) - (x0 - sin(x0) + 0.30441916)/(x0 + sin(x0)))
