Model,MSE_Train,NMSE_Train
Model_1,3989.7733558795458,7414.306185561531
Model_2,1.619041364011018,3.0087093499125768
Model_3,0.9210904022931905,1.7116877722188941
Model_4,0.9192328229833373,1.7082357812061917
Model_5,0.5386132864054062,1.0009199683326053
Model_6,0.5306488610286373,0.9861194563565552
Model_7,0.5277810011823604,0.9807900330783532
Model_8,0.5219718394565617,0.9699947071601416
Model_9,0.43954890078641445,0.8168258803861425
Model_10,0.24755717019648413,0.46004233688188345
Model_11,0.24755717019648413,0.46004233688188345
Model_12,0.2411218481206719,0.44808339986545814
Model_13,0.2373395942045128,0.44105473279477925
Model_14,0.23601905124343667,0.43860073128359617
Model_15,0.23318779682033552,0.43333933287579873
Model_16,0.23160423138153524,0.43039654941898
Model_17,0.22971380057765697,0.4268835095662486
Model_18,0.22937221611650987,0.4262487337137701
