Complexity,Loss,Equation
1,75.940285,"x3"
2,11.765534,"exp(x3)"
4,7.8841457,"exp(x3) - x1"
5,1.1041516,"x3 * (x3 + x0)"
7,0.26737753,"(x2 * x3) + (x3 + x3)"
9,0.07065026,"(x2 + x3) / 0.43128458"
10,0.015147934,"log(x2) + (x1 + ((x4 * x2) * x1))"
11,0.0053098663,"(x0 / x3) + (x1 + (x1 * (x4 * x2)))"
14,0.0016745533,"exp((x2 - x3) / x0) + ((x2 * (x1 * x4)) + x1)"
15,0.00053538074,"((x1 * x4) + (x2 + (x3 * x2))) - cos(sin(x3 + x2))"
16,0.00027670103,"(((x2 * x3) + x2) + (x1 * x4)) - sin(x3 / (x1 * x4))"
21,9.463147e-5,"(((x2 * x3) + x2) + (x1 * (x4 / 0.93271327))) - cos(cos(x3) / x1)"
22,8.005931e-5,"(x2 + sin(exp(x1))) + ((sin(x3) / (0.93581253 ^ x4)) + (x3 + (x3 * x2)))"
23,5.2208983e-5,"((x1 * x4) + ((x3 * x2) + (-0.70139045 + x2))) - (cos(x2 ^ x0) / exp(x0))"
25,3.831037e-5,"((sin(x0) + (1.6338569 * x2)) * x3) - ((-0.3138724 + sin(x1)) * sin(cos(x2)))"
