complexity,loss,score,equation,sympy_format,lambda_format
1,611.16455,0.0,x3,x3,PySRFunction(X=>x3)
2,284.50867,0.7646025078970146,exp(x3),exp(x3),PySRFunction(X=>exp(x3))
4,38.10376,1.0052253813456764,x0 * exp(x3),x0*exp(x3),PySRFunction(X=>x0*exp(x3))
6,3.4450452,1.2016879700416998,exp((x0 ^ x1) / x4),exp(x0**x1/x4),PySRFunction(X=>exp(x0**x1/x4))
7,2.2757082,0.41464572418054574,(x4 * exp(x3)) + exp(x0),x4*exp(x3) + exp(x0),PySRFunction(X=>x4*exp(x3) + exp(x0))
8,1.2639589,0.5880425212902147,x4 * (exp(x3) + (x1 ^ x0)),x4*(x1**x0 + exp(x3)),PySRFunction(X=>x4*(x1**x0 + exp(x3)))
9,0.0050306795,5.526448993904259,(x4 * ((x0 * x3) * x1)) * x2,x0*x1*x2*x3*x4,PySRFunction(X=>x0*x1*x2*x3*x4)
13,0.0050306306,2.430101026348564e-06,((x1 * x3) * ((x0 * x2) * x4)) + (x4 - x4),x0*x1*x2*x3*x4 - x4 + x4,PySRFunction(X=>x0*x1*x2*x3*x4 - x4 + x4)
15,0.0022470872,0.4029552721490872,((x1 * (x3 * x0)) * (x2 * x4)) + exp(x3 / cos(x1)),x0*x1*x2*x3*x4 + exp(x3/cos(x1)),PySRFunction(X=>x0*x1*x2*x3*x4 + exp(x3/cos(x1)))
16,0.000533198,1.4384972413711814,((x1 * (x3 * x0)) * (x2 * x4)) + ((x1 - x0) / exp(x3)),x0*x1*x2*x3*x4 + (-x0 + x1)/exp(x3),PySRFunction(X=>x0*x1*x2*x3*x4 + (-x0 + x1)/exp(x3))
17,0.00018396463,1.0641493264898885,(((x2 * x3) * x1) * (x4 * x0)) - (cos(x3 * x4) * cos(x2)),x0*x1*x2*x3*x4 - cos(x2)*cos(x3*x4),PySRFunction(X=>x0*x1*x2*x3*x4 - cos(x2)*cos(x3*x4))
19,6.396766e-05,0.5281829338618053,((x4 * x2) * ((x0 * x3) * x1)) - (cos(x3 ^ x4) / (exp(x0) + x1)),x0*x1*x2*x3*x4 - cos(x3**x4)/(x1 + exp(x0)),PySRFunction(X=>x0*x1*x2*x3*x4 - cos(x3**x4)/(x1 + exp(x0)))
20,4.4895565e-05,0.35403862833233296,((x2 * x4) * (x1 * (x0 * x3))) - (cos(x3 ^ x4) / (exp(x4) + exp(x2))),x0*x1*x2*x3*x4 - cos(x3**x4)/(exp(x2) + exp(x4)),PySRFunction(X=>x0*x1*x2*x3*x4 - cos(x3**x4)/(exp(x2) + exp(x4)))
21,3.8963117e-05,0.14172353410638766,((x2 * x4) * (x1 * (x0 * x3))) - (cos(x3 ^ x4) / (exp(x4) + (x0 + x3))),x0*x1*x2*x3*x4 - cos(x3**x4)/(x0 + x3 + exp(x4)),PySRFunction(X=>x0*x1*x2*x3*x4 - cos(x3**x4)/(x0 + x3 + exp(x4)))
22,1.8405939e-05,0.7499420964330858,(((x3 * x0) * x1) * (x4 * x2)) + ((sin(x3) ^ x0) * ((x1 - x0) / (x3 + x3))),x0*x1*x2*x3*x4 + (-x0 + x1)*sin(x3)**x0/(x3 + x3),PySRFunction(X=>x0*x1*x2*x3*x4 + (-x0 + x1)*sin(x3)**x0/(x3 + x3))
23,1.0368331e-05,0.5739173200198359,(((x1 - x0) * sin(x3)) / ((x0 * x3) / sin(x3))) + ((x2 * x4) * ((x0 * x3) * x1)),x0*x1*x2*x3*x4 + (-x0 + x1)*sin(x3)/((x0*x3/sin(x3))),PySRFunction(X=>x0*x1*x2*x3*x4 + (-x0 + x1)*sin(x3)/((x0*x3/sin(x3))))
