complexity,loss,score,equation,sympy_format,lambda_format
1,19846.115,0.0,x0,x0,PySRFunction(X=>x0)
2,17577.652,0.12137994762145857,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,64.74448,2.8019675777370883,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
6,39.16423,0.25134230788273687,exp(x0 + x0) + x0,x0 + exp(x0 + x0),PySRFunction(X=>x0 + exp(x0 + x0))
8,12.485769,0.5715871572336239,(exp(x0) + sin(x0)) * exp(x0),(exp(x0) + sin(x0))*exp(x0),PySRFunction(X=>(exp(x0) + sin(x0))*exp(x0))
10,2.571403,0.790068925700322,(((x0 + x0) * exp(x0)) + x0) * x0,x0*(x0 + (x0 + x0)*exp(x0)),PySRFunction(X=>x0*(x0 + (x0 + x0)*exp(x0)))
13,2.3103747,0.035680648391770695,(((x0 + x0) * exp(x0)) + (log(x0) * x0)) * x0,x0*(2*x0*exp(x0) + x0*log(x0)),PySRFunction(X=>x0*(2*x0*exp(x0) + x0*log(x0)))
14,1.017766,0.8197996899411875,(0.11764967 + x0) * (exp(x0) * (x0 + x0)),(x0 + 0.11764967)*(x0 + x0)*exp(x0),PySRFunction(X=>(x0 + 0.11764967)*(x0 + x0)*exp(x0))
15,0.9510214,0.0678287432915763,((exp(x0) - x0) - x0) + (x0 * (exp(x0) * (x0 + x0))),x0*(x0 + x0)*exp(x0) - x0 - x0 + exp(x0),PySRFunction(X=>x0*(x0 + x0)*exp(x0) - x0 - x0 + exp(x0))
17,0.66594523,0.1781645674997684,(log(x0) + exp(x0)) * (x0 * (x0 + (x0 + -0.1263938))),x0*(2*x0 - 0.1263938)*(exp(x0) + log(x0)),PySRFunction(X=>x0*(2*x0 - 0.1263938)*(exp(x0) + log(x0)))
18,0.20938614,1.1570273227873924,((x0 ^ x0) * cos(x0 ^ x0)) + ((x0 + exp(x0)) + exp(x0 + x0)),x0 + x0**x0*cos(x0**x0) + exp(x0) + exp(x0 + x0),PySRFunction(X=>x0 + x0**x0*cos(x0**x0) + exp(x0) + exp(x0 + x0))
19,0.1309249,0.4695562307648994,-9.169982 + ((sin(x0) + x0) / (sin(0.203277) ^ x0)),(x0 + sin(x0))/(sin(0.203277)**x0) - 9.169982,PySRFunction(X=>(x0 + sin(x0))/(sin(0.203277)**x0) - 9.169982)
20,0.053868555,0.8880769638716752,(-16.646677 / x0) + ((x0 + sin(x0)) / (0.20287749 ^ x0)),-16.646677/x0 + (x0 + sin(x0))/(0.20287749**x0),PySRFunction(X=>-16.646677/x0 + (x0 + sin(x0))/(0.20287749**x0))
21,0.011735631,1.5239173138689301,((-2.5040696 + exp(x0)) + log(x0)) * ((3.566699 + x0) * x0),x0*(x0 + 3.566699)*(exp(x0) + log(x0) - 2.5040696),PySRFunction(X=>x0*(x0 + 3.566699)*(exp(x0) + log(x0) - 2.5040696))
