gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals
2.917292212132508,0.0536489688886692,0.23183548029987866,-0.20223351370353895,-0.2955423253097415,0.10784970872758336,-0.8713419558653003,2.3419364689404426e-06,2.34135750500906e-06,2.2061390112768515e-06,2.205560047345469e-06,2.1853576775343206e-06,2.184778713602938e-06,1.7319909251085567e-06,1.731411961177174e-06,1.826611999519629e-06,1.8260330355882462e-06,5.43114535888686e-07,5.425355719573034e-07,4.584137890908473e-07,4.5783482515946464e-07,-4.07428906967734e-07,4.080078708991167e-07,5.696667915846549e-07,5.690878276532722e-07,-1.922257349238004e-07,1.9280469885518307e-07,-3.2245440529947567e-07,3.2303336923085835e-07,-3.232165559408835e-07,3.237955198722662e-07,-2.0099377713249463e-07,2.015727410638773e-07,-2.939514630456867e-07,2.945304269770694e-07,-3.22981065533402e-07,3.235600294647847e-07,-2.197514808113942e-07,2.203304447427769e-07,7.647438466941031e-07,7.641648827627205e-07
-0.26918000793969366,-0.5104879848180407,-0.21093903290739802,-1.367823018359838,3.551153768846248,0.1839839342919986,-0.8667771650831199,9.139805235721413e-07,9.018470601633749e-07,2.2061390112768515e-06,2.194005547868085e-06,2.1853576775343206e-06,2.173224214125554e-06,2.865608435755663e-06,2.8534749723468966e-06,2.9092575870046873e-06,2.897124123595921e-06,2.749561830482145e-06,2.7374283670733784e-06,1.7495754307063789e-06,1.7374419672976124e-06,7.814604479986356e-07,7.693269845898691e-07,9.358873530865407e-07,9.237538896777742e-07,8.019652190893241e-07,7.898317556805577e-07,9.061191163663663e-07,8.939856529575998e-07,9.527732231221292e-07,9.406397597133627e-07,5.78672458140809e-07,5.665389947320425e-07,4.5297333623684946e-07,4.40839872828083e-07,-1.64985312252837e-08,2.8631994634050158e-08,1.283085384224899e-06,1.2709519208161326e-06,1.0162151440217745e-06,1.004081680613008e-06
-0.5567288955587838,1.450272924618088,0.2190893046434231,1.4443840468756457,0.445240565815737,-0.1536368091690367,-0.43598589347991534,5.87710194236633e-06,4.7745400759666505e-06,2.2061390112768515e-06,1.1035771448771717e-06,2.1853576775343206e-06,1.0827958111346407e-06,3.453432913954948e-06,2.350871047555268e-06,3.6245601215140436e-06,2.5219982551143637e-06,3.664533553054064e-06,2.561971686654384e-06,3.3167557406060852e-06,2.2141938742064053e-06,3.9050102773496135e-06,2.8024484109499336e-06,3.6320036297923846e-06,2.5294417633927047e-06,3.1457773921027626e-06,2.0432155257030827e-06,4.296010110919213e-06,3.1934482445195335e-06,4.39787467038253e-06,3.29531280398285e-06,4.482522922616467e-06,3.379961056216787e-06,5.037969863775378e-06,3.935407997375698e-06,5.162166581611963e-06,4.059604715212283e-06,4.4003046812234434e-06,3.2977428148237636e-06,4.419615988690114e-06,3.3170541222904342e-06
-0.40132964545664573,-0.7685434516399499,1.2344149152216948,-0.5768866779976944,0.9513713323700332,0.656825822892271,-0.8582760737078289,2.6078481344903967e-07,2.2713319936479566e-07,2.2061390112768515e-06,2.1724873971926075e-06,2.1853576775343206e-06,2.1517060634500766e-06,3.154862754634169e-06,3.121211140549925e-06,3.1476605721260665e-06,3.1140089580418225e-06,3.111801248484082e-06,3.078149634399838e-06,2.3752501726441254e-06,2.3415985585598814e-06,1.8810134664133163e-06,1.8473618523290723e-06,1.9305174024956856e-06,1.8968657884114416e-06,1.3091292139930651e-06,1.275477599908821e-06,1.6950087057404927e-06,1.6613570916562487e-06,1.5533435515966874e-06,1.5196919375124434e-06,8.850456331492589e-07,8.513940190650149e-07,9.663200570551115e-07,9.326684429708675e-07,2.531641838275488e-07,2.195125697433048e-07,1.472969857609048e-06,1.439318243524804e-06,1.2366015661643607e-06,1.2029499520801167e-06
-0.41973473433554476,-0.3119857364799539,-1.137133570703603,0.25108091997621307,-0.4992500870910152,0.19801555750298666,-0.7139716143740791,1.4164338087556372e-06,1.017515552777348e-06,2.2061390112768515e-06,1.8072207552985624e-06,2.1853576775343206e-06,1.7864394215560315e-06,3.1926621191014808e-06,2.7937438631231916e-06,3.5458023057606066e-06,3.1468840497823175e-06,3.169136654879448e-06,2.770218398901159e-06,2.4743237549614664e-06,2.0754054989831773e-06,2.073867467825597e-06,1.674949211847308e-06,2.0991052056680334e-06,1.7001869496897443e-06,1.4183977164386843e-06,1.0194794604603952e-06,1.7946205878552485e-06,1.3957023318769594e-06,1.8967879180045714e-06,1.4978696620262823e-06,1.1827530175790174e-06,7.838347616007283e-07,1.6376815662131752e-06,1.238763310234886e-06,1.3118732770651068e-06,9.129550210868177e-07,1.6533217569454337e-06,1.2544035009671445e-06,1.3905722676134968e-06,9.916540116352077e-07
-0.5205703993656191,0.47633266747275016,1.452695924718461,-0.38195564680843525,0.1951067124662578,-0.6112085391818017,0.5605891190904664,3.4118428036302184e-06,2.1327179549685174e-07,2.2061390112768515e-06,1.4189755878502186e-06,2.1853576775343206e-06,1.4397569215927495e-06,3.388177169963956e-06,2.3693742916311392e-07,4.949053819251e-06,1.3239392201239295e-06,3.5206246547228525e-06,1.0448994440421764e-07,3.0753946047657294e-06,5.497199943613408e-07,3.3464236162044902e-06,2.786909829225799e-07,3.176083333717272e-06,4.49031265409798e-07,2.4262831299218125e-06,1.1988314692052577e-06,3.1131825541178843e-06,5.119320450091859e-07,3.428255227315091e-06,1.968593718119792e-07,2.6967337737769862e-06,9.283808253500839e-07,3.6404486299449474e-06,1.5334030817877305e-08,3.7881755847596894e-06,1.6306098563261927e-07,3.758909559494775e-06,1.3379496036770487e-07,3.7913089607996422e-06,1.6619436167257208e-07
-0.5825440759729782,-0.8658187141973471,0.9283564056315199,0.0107425482652282,-1.0515360979944548,0.9850246019691735,0.549652788097351,1.4559515507800097e-08,3.58287280051492e-06,2.2061390112768515e-06,1.3912933047458684e-06,2.1853576775343206e-06,1.4120746384883993e-06,3.498446492110647e-06,9.898582391207296e-08,3.545695833316735e-06,5.173648270598487e-08,3.7740471110080173e-06,1.7661479498529733e-07,3.4980658069216996e-06,9.936650910102034e-08,4.341872933950383e-06,7.444406179276627e-07,3.982414297822479e-06,3.8498198179975907e-07,3.942541913210687e-06,3.4510959718796663e-07,3.7631290901368855e-06,1.6569677411416554e-07,4.280903249989316e-06,6.834709339665961e-07,2.8873375665962616e-06,7.100947494264583e-07,3.685167497005638e-06,8.773518098291795e-08,3.527514644137867e-06,6.991767188485276e-08,3.891874928373324e-06,2.944426123506044e-07,3.813573693525409e-06,2.1614137750268906e-07
-0.5015083926179995,0.9122906066093404,-1.0832210649540324,0.6669054731720317,-0.3552302107514495,0.07112825594675284,-0.4353016090013593,4.515349189854747e-06,3.411055247435127e-06,2.2061390112768515e-06,1.1018450688572316e-06,2.1853576775343206e-06,1.0810637351147007e-06,3.352738817710176e-06,2.248444875290556e-06,4.337103815372459e-06,3.2328098729528392e-06,3.448860083065807e-06,2.344566140646187e-06,2.953851161919616e-06,1.8495572194999961e-06,3.075259357869598e-06,1.9709654154499785e-06,2.95131221083083e-06,1.8470182684112102e-06,2.155229708873242e-06,1.0509357664536223e-06,2.835707672950048e-06,1.731413730530428e-06,2.700662565086148e-06,1.5963686226665283e-06,2.6795136996520347e-06,1.5752197572324148e-06,3.1644160174773582e-06,2.0601220750577385e-06,3.4685851073081493e-06,2.364291164888529e-06,2.7999674741768442e-06,1.6956735317572243e-06,2.7159832531799276e-06,1.6116893107603077e-06
3.540730064055594,0.5823640387910043,0.08824671926005069,-1.141313824760124,0.6783978773556752,-0.8857867401671776,-0.8697541212352579,3.68023175789853e-06,3.6756336318021217e-06,2.2061390112768515e-06,2.2015408851804434e-06,2.1853576775343206e-06,2.1807595514379125e-06,1.916575841170779e-06,1.911977715074371e-06,2.059617521188924e-06,2.055019395092516e-06,4.3622351322694893e-07,4.316253871305408e-07,5.979184495455652e-07,5.93320323449157e-07,-3.933657351927913e-07,3.979638612891994e-07,4.6418876721489793e-07,4.595906411184898e-07,-2.1178041024763486e-07,2.16378536344043e-07,-3.244789221419928e-07,3.2907704823840093e-07,-3.2455894554395553e-07,3.2915707164036366e-07,-2.0368078882671647e-07,2.082789149231246e-07,-6.9012910449287585e-09,1.149941714133689e-08,-3.128749014996587e-07,3.1747302759606684e-07,2.9577074058192174e-07,2.911726144855136e-07,1.211608971771818e-06,1.2070108456754098e-06
1.706571191522511,-0.4836698901832845,1.6508607210639386,0.6411628196719807,3.1476516391689984,0.3526850004024642,-0.8695177191992309,9.818630783764826e-07,9.766665662133157e-07,2.2061390112768515e-06,2.2009424991136846e-06,2.1853576775343206e-06,2.1801611653711537e-06,1.0704086239584404e-06,1.0652121117952735e-06,1.0930120680206887e-06,1.0878155558575217e-06,8.685896829877451e-07,8.633931708245782e-07,7.378558075359275e-08,6.858906859042581e-08,-5.281130826667016e-07,5.333095948298686e-07,3.579408085310704e-07,3.5274429636790345e-07,-1.2524740173019998e-07,1.3044391389336692e-07,-3.030735022670046e-07,3.0827001443017155e-07,-3.2180400945879716e-07,3.270005216219641e-07,-1.6623670778621053e-07,1.7143321994937747e-07,-6.238416178038393e-07,6.290381299670062e-07,-3.895132501644267e-07,3.9470976232759365e-07,-8.315090428141257e-07,8.367055549772926e-07,-7.681356517181452e-08,8.201007733498146e-08
-0.6036766556600057,0.6746221117142455,0.036674776416668324,0.9437423617180304,0.9428034410251918,-0.8319624822624181,2.386222161502254,3.913757434373636e-06,4.3324399352468745e-06,2.2061390112768515e-06,6.040058358343658e-06,2.1853576775343206e-06,6.060839692086189e-06,3.5343215184295233e-06,4.711875851190987e-06,6.036767176804136e-06,2.2094301928163744e-06,3.868274236755217e-06,4.377923132865293e-06,3.6522825134235094e-06,4.593914856197e-06,4.724880890292315e-06,3.5213164793281954e-06,4.2855245666557274e-06,3.960672802964783e-06,4.930087067800073e-06,3.3161103018204373e-06,5.339446633753947e-06,2.9067507358665634e-06,5.371273885499978e-06,2.874923484120532e-06,6.047986343774126e-06,2.198211025846384e-06,5.6008744188807315e-06,2.6453229507397786e-06,5.807519050381415e-06,2.4386783192390952e-06,5.2576952055381725e-06,2.9885021640823376e-06,5.25538756419528e-06,2.99080980542523e-06
-0.38607572519891725,2.141824326345336,1.2363007329851563,-1.0725979018772342,-0.771142331802448,-0.026045152682687582,1.5606562121193723,7.627572159103101e-06,1.4710655958887908e-06,2.2061390112768515e-06,3.950367551937458e-06,2.1853576775343206e-06,3.971148885679989e-06,3.123054202739097e-06,3.033452360475213e-06,2.4741740110161332e-06,3.6823325521981767e-06,3.065689153477401e-06,3.090817409736909e-06,2.295473664173484e-06,3.861032899040826e-06,1.7293306848245917e-06,4.427175878389718e-06,1.7967934004965554e-06,4.359713162717755e-06,1.2284358313635588e-06,4.9280707318507515e-06,1.2206237690746079e-06,4.9358827941397025e-06,1.0869191530784059e-06,5.069587410135904e-06,2.0349050252612242e-06,4.121601537953085e-06,1.9626491448897815e-06,4.193857418324529e-06,2.5866331030300725e-06,3.5698734601842375e-06,2.119693180610908e-06,4.036813382603402e-06,2.0468153908297752e-06,4.109691172384535e-06
2.098662378394853,-0.9393055340529352,0.5937027470957134,-1.6472055595596529,-0.45382632648949334,-0.14450310093094232,-0.8629931125434467,-1.7145194966835224e-07,1.9316369063207833e-07,2.2061390112768515e-06,2.1844272703131255e-06,2.1853576775343206e-06,2.1636459365705945e-06,1.3290482268440973e-06,1.3073364858803712e-06,9.190203077590325e-07,8.973085667953064e-07,7.39359362958525e-07,7.176476219947989e-07,2.0637558865041014e-07,1.8466384768668404e-07,-4.6570506313023374e-07,4.874168040939598e-07,5.196574311327272e-07,4.979456901690011e-07,-1.5329439362832837e-07,1.7500613459205447e-07,-3.0079200266297834e-07,3.2250374362670444e-07,-3.1365428313751784e-07,3.3536602410124394e-07,-2.0902960739949543e-07,2.3074134836322152e-07,-9.374594274447832e-07,9.591711684085093e-07,-4.0995745457575066e-07,4.3166919553947676e-07,-3.764362342633267e-08,5.9355364390058766e-08,6.678645259571936e-07,6.461527849934675e-07
0.24615861750082593,0.9221558985284568,-0.10267191751579599,1.5349337310510598,-0.3489625007499167,-0.3609775785439962,-0.8615632720441027,4.5403204351456914e-06,4.514989450258037e-06,2.2061390112768515e-06,2.180808026389197e-06,2.1853576775343206e-06,2.160026692646666e-06,1.6029289190298837e-06,1.577597934142229e-06,1.934573793003692e-06,1.9092428081160373e-06,1.85394778568485e-06,1.8286168007971953e-06,3.706324770419267e-07,3.4530149215427203e-07,-7.666655195719592e-07,7.919965044596139e-07,-5.632054045144523e-07,5.88536389402107e-07,1.8484124670046642e-07,1.5951026181281173e-07,-1.9333684410876003e-07,2.1866782899641472e-07,-1.8589170030524077e-07,2.1122268519289546e-07,2.709039406835028e-07,2.455729557958481e-07,2.0043782902673207e-07,1.7510684413907738e-07,1.9416235431213397e-07,1.6883136942447929e-07,-4.519461847921508e-07,4.772771696798055e-07,-4.5846068578664197e-07,4.837916706742967e-07
-0.39236492165931613,0.3333197101548073,0.22647192156484078,-1.6701360327586139,0.11921433067945211,0.15854331398425647,0.7012203349213298,3.0498452402282116e-06,9.312382055248081e-07,2.2061390112768515e-06,1.7749444344761682e-06,2.1853576775343206e-06,1.7957257682186991e-06,3.136221280519073e-06,8.448621652339467e-07,3.836026333095815e-06,1.450571126572052e-07,3.084550440751406e-06,8.965330050016136e-07,2.3281124905699947e-06,1.652970955183025e-06,1.7909963409990395e-06,2.1900871047539803e-06,1.8512806401423693e-06,2.1298028056106504e-06,1.2607202115415835e-06,2.720363234211436e-06,1.4911014659819104e-06,2.4899819797711094e-06,1.463622759674951e-06,2.517460686078069e-06,1.3165608011759044e-06,2.6645226445771154e-06,1.5479023971472837e-06,2.433181048605736e-06,1.5999225469647315e-06,2.3811608987882882e-06,2.1691902876822236e-06,1.8118931580707962e-06,2.045039044131913e-06,1.9360444016211066e-06
-0.6015561623836216,2.3364455713990537,-0.9052709804401261,1.6447206077859067,1.4011918712229072,-1.3260952139756694,0.941089371657616,8.120201762860491e-06,3.5319565014051417e-06,2.2061390112768515e-06,2.3821062501784983e-06,2.1853576775343206e-06,2.402887583921029e-06,3.5307611688981945e-06,1.0574840925571553e-06,2.6631433292083234e-06,1.9251019322470264e-06,3.858624179172723e-06,7.296210822826267e-07,3.636567675404983e-06,9.516775860503666e-07,4.685376242914315e-06,9.713098145896558e-08,4.254430598379956e-06,3.33814663075394e-07,4.81083305014307e-06,2.2258778868771998e-07,6.852749590152273e-06,2.264504328696923e-06,5.9396061050478e-06,1.3513608435924502e-06,8.34475291426849e-06,3.7565076528131404e-06,6.788730426293705e-06,2.2004851648383554e-06,6.160394798687434e-06,1.5721495372320838e-06,6.209659317877249e-06,1.621414056421899e-06,6.293166805409429e-06,1.7049215439540796e-06
-0.6064415826232993,0.7569776615208808,-0.13459113249543628,1.4184070934672437,-0.47018778839339953,-0.9047786126786681,1.7677120221245117,4.122217625126535e-06,2.5583931879107763e-06,2.2061390112768515e-06,4.474471801760459e-06,2.1853576775343206e-06,4.49525313550299e-06,3.5389506988268304e-06,3.1416601142104808e-06,5.991874281114399e-06,6.887365319229122e-07,3.880924087127736e-06,2.799686725909575e-06,3.6728546360523e-06,3.0077561769850113e-06,4.776758285232608e-06,1.9038525278047033e-06,4.326299138889064e-06,2.354311674148247e-06,5.094161383877877e-06,1.5864494291594338e-06,5.511138453230104e-06,1.169472359807207e-06,5.389876652413587e-06,1.2907341606237242e-06,6.3987013170273e-06,2.8190949601001144e-07,5.659706724173142e-06,1.0209040888641695e-06,5.8447024412596105e-06,8.359083717777006e-07,5.101537266458613e-06,1.5790735465786982e-06,5.05929832562101e-06,1.6213124874163007e-06
-0.5752777205669933,-1.0590524249898832,1.4169895364352452,0.22288345441359703,0.891304553019468,1.3636842851046669,-0.21759784417376513,-4.7455793081221877e-07,2.129908462012309e-06,2.2061390112768515e-06,5.507884800767615e-07,2.1853576775343206e-06,5.300071463342306e-07,3.485908739342095e-06,1.830558208142005e-06,3.3672223093992927e-06,1.7118717781992026e-06,3.7426183498615074e-06,2.0872678186614174e-06,3.446254506531561e-06,1.7909039753314709e-06,4.2155432374449885e-06,2.5601927062448985e-06,3.881611688319358e-06,2.226261157119268e-06,3.6835251252138982e-06,2.028174594013808e-06,3.5484487461649946e-06,1.8930982149649046e-06,4.26786488118807e-06,2.6125143499879803e-06,2.4586445957007903e-06,8.032940645007003e-07,3.524583162309492e-06,1.869232631109402e-06,3.1494021068119104e-06,1.4940515756118204e-06,3.679233703735712e-06,2.023883172535622e-06,3.556991737996631e-06,1.9016412067965408e-06
