Model,MSE_Train,NMSE_Train
Model_1,0.0006921991746910745,0.02695083240450976
Model_2,0.0005591917102778509,0.021772175721555168
Model_3,0.0003887499251529194,0.015136010650024168
Model_4,0.00035998936003160697,0.014016215656351411
Model_5,0.0002399412927144418,0.009342134176560327
Model_6,0.00010109445939217213,0.003936121179744135
Model_7,1.2650449733186568e-05,0.0004925463119093526
Model_8,1.2650449838079168e-05,0.0004925463159933546
Model_9,2.8054325624793965e-06,0.00010922975001708204
Model_10,2.7807012883989317e-06,0.00010826683580501284
Model_11,2.745228964282847e-06,0.00010688571791697476
Model_12,1.2050048691098306e-06,4.691696474283014e-05
Model_13,6.37102986622863e-08,2.480565774229434e-06
