complexity,loss,score,equation,sympy_format,lambda_format
1,21892.459,0.0,x0,x0,PySRFunction(X=>x0)
2,19291.453,0.1264800915420032,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
3,18992.967,0.015593395336641667,x4 ^ x4,x4**x4,PySRFunction(X=>x4**x4)
4,1752.53,2.383008294563987,exp(x1 + x0),exp(x0 + x1),PySRFunction(X=>exp(x0 + x1))
5,1752.5287,7.41785009093228e-07,exp(x0) * exp(x1),exp(x0)*exp(x1),PySRFunction(X=>exp(x0)*exp(x1))
6,1567.7823,0.11139764339392717,x0 + exp(x1 + x0),x0 + exp(x0 + x1),PySRFunction(X=>x0 + exp(x0 + x1))
7,401.10974,1.3631822962832567,exp(x0) * (exp(x1) + x1),(x1 + exp(x1))*exp(x0),PySRFunction(X=>(x1 + exp(x1))*exp(x0))
8,317.31793,0.23433085067312703,exp(x1 + x0) / cos(cos(x0)),exp(x0 + x1)/cos(cos(x0)),PySRFunction(X=>exp(x0 + x1)/cos(cos(x0)))
9,134.196,0.8606027871951377,(exp(x0) + x2) * (exp(x1) + x1),(x1 + exp(x1))*(x2 + exp(x0)),PySRFunction(X=>(x1 + exp(x1))*(x2 + exp(x0)))
10,121.01553,0.10338253336565785,((exp(x0) + x4) * exp(x1)) + exp(x0),(x4 + exp(x0))*exp(x1) + exp(x0),PySRFunction(X=>(x4 + exp(x0))*exp(x1) + exp(x0))
11,67.34836,0.5860403323168116,exp(x1 + x0) + ((x3 * x4) * exp(x4)),x3*x4*exp(x4) + exp(x0 + x1),PySRFunction(X=>x3*x4*exp(x4) + exp(x0 + x1))
12,33.077454,0.7110266498915385,((exp(x4) + exp(x3)) * x4) + exp(x1 + x0),x4*(exp(x3) + exp(x4)) + exp(x0 + x1),PySRFunction(X=>x4*(exp(x3) + exp(x4)) + exp(x0 + x1))
13,10.562058,1.1415837566061722,exp(x3) + (((x4 * x3) + (x1 ^ x1)) * exp(x0)),(x1**x1 + x3*x4)*exp(x0) + exp(x3),PySRFunction(X=>(x1**x1 + x3*x4)*exp(x0) + exp(x3))
14,2.0232275,1.6525741370436442,((exp(x0) + (x4 / 0.038000263)) * x1) + x1,x1*(x4/0.038000263 + exp(x0)) + x1,PySRFunction(X=>x1*(x4/0.038000263 + exp(x0)) + x1)
15,1.6579877,0.19908937050124,(x1 * ((x4 / 0.037267227) + exp(x0))) + cos(x2),x1*(x4/0.037267227 + exp(x0)) + cos(x2),PySRFunction(X=>x1*(x4/0.037267227 + exp(x0)) + cos(x2))
16,1.5253873,0.08335629308071099,(x1 - x4) + (x1 * ((x4 / 0.03735468) + exp(x0))),x1*(x4/0.03735468 + exp(x0)) + x1 - x4,PySRFunction(X=>x1*(x4/0.03735468 + exp(x0)) + x1 - x4)
17,1.0419065,0.3811961370091822,((exp(x0) + (x4 / 0.03768725)) * x1) + cos(exp(exp(x2))),x1*(x4/0.03768725 + exp(x0)) + cos(exp(exp(x2))),PySRFunction(X=>x1*(x4/0.03768725 + exp(x0)) + cos(exp(exp(x2))))
18,0.18112779,1.7496046827523128,(x3 + (x1 + (x0 * x1))) * (((x3 + x0) + exp(x4)) + exp(cos(x0))),(x0*x1 + x1 + x3)*(x0 + x3 + exp(x4) + exp(cos(x0))),PySRFunction(X=>(x0*x1 + x1 + x3)*(x0 + x3 + exp(x4) + exp(cos(x0))))
22,0.12970072,0.0834932904174405,((x1 + (x0 * x1)) + x3) * (((x3 + x0) + exp(x4)) + (1.099547 / x0)),(x0*x1 + x1 + x3)*(x0 + x3 + exp(x4) + 1.099547/x0),PySRFunction(X=>(x0*x1 + x1 + x3)*(x0 + x3 + exp(x4) + 1.099547/x0))
23,0.08367935,0.4382374099791367,(x3 + (x1 + (x0 * x1))) * (sin(1.249377 / x0) + ((x3 + x0) + exp(x4))),(x0*x1 + x1 + x3)*(x0 + x3 + exp(x4) + sin(1.249377/x0)),PySRFunction(X=>(x0*x1 + x1 + x3)*(x0 + x3 + exp(x4) + sin(1.249377/x0)))
25,0.036461033,0.4153740656658844,(((x0 + x3) + exp(x4)) + (sin(x0) / x0)) * (((x0 * x1) + x1) + (x3 - -0.115645744)),(x0 + x3 + exp(x4) + sin(x0)/x0)*(x0*x1 + x1 + x3 - 1*(-0.115645744)),PySRFunction(X=>(x0 + x3 + exp(x4) + sin(x0)/x0)*(x0*x1 + x1 + x3 - 1*(-0.115645744)))
