complexity,loss,score,equation,sympy_format,lambda_format
1,0.01829443,0.0,x0,x0,PySRFunction(X=>x0)
7,0.018210756,0.000764038900622733,x0 / 1.0092156,x0/1.0092156,PySRFunction(X=>x0/1.0092156)
8,0.009968486,0.6025836916526843,x0 + (sin(cos(x0)) - cos(x0)),x0 + sin(cos(x0)) - cos(x0),PySRFunction(X=>x0 + sin(cos(x0)) - cos(x0))
10,0.0023108923,0.7308974949358097,x0 + (cos(cos(x0)) - sin(x0 / x0)),x0 - sin(x0/x0) + cos(cos(x0)),PySRFunction(X=>x0 - sin(x0/x0) + cos(cos(x0)))
11,0.000770378,1.0985077025041494,(0.7253242 - cos(sin(x0))) + x0,x0 - cos(sin(x0)) + 0.7253242,PySRFunction(X=>x0 - cos(sin(x0)) + 0.7253242)
12,0.00077000057,0.000490048374995568,(cos(0.76017505) - cos(sin(x0))) + x0,x0 - cos(sin(x0)) + cos(0.76017505),PySRFunction(X=>x0 - cos(sin(x0)) + cos(0.76017505))
13,0.00017315109,1.4922266891587408,((0.72324586 - cos(x0)) * cos(x0)) + x0,x0 + (0.72324586 - cos(x0))*cos(x0),PySRFunction(X=>x0 + (0.72324586 - cos(x0))*cos(x0))
14,0.00017315004,6.064086478650594e-06,x0 + (cos(x0) * (cos(0.7623092) - cos(x0))),x0 + (-cos(x0) + cos(0.7623092))*cos(x0),PySRFunction(X=>x0 + (-cos(x0) + cos(0.7623092))*cos(x0))
16,0.00012413479,0.16639525525107376,(-0.1536099 + x0) + (cos(exp(x0)) * (sin(x0) - x0)),x0 + (-x0 + sin(x0))*cos(exp(x0)) - 0.1536099,PySRFunction(X=>x0 + (-x0 + sin(x0))*cos(exp(x0)) - 0.1536099)
17,0.00012413433,3.7056561845547844e-06,(cos(exp(x0)) * (sin(x0) - x0)) + (x0 + sin(-0.15422235)),x0 + (-x0 + sin(x0))*cos(exp(x0)) + sin(-0.15422235),PySRFunction(X=>x0 + (-x0 + sin(x0))*cos(exp(x0)) + sin(-0.15422235))
19,7.906906e-06,1.3768138654429243,((cos(x0) / 0.8916755) * (0.7341672 - cos(x0))) + x0,x0 + (0.7341672 - cos(x0))*cos(x0)/0.8916755,PySRFunction(X=>x0 + (0.7341672 - cos(x0))*cos(x0)/0.8916755)
20,7.906827e-06,9.991315776014501e-06,x0 + ((cos(x0) / 0.89171046) * (cos(0.7463509) - cos(x0))),x0 + (-cos(x0) + cos(0.7463509))*cos(x0)/0.89171046,PySRFunction(X=>x0 + (-cos(x0) + cos(0.7463509))*cos(x0)/0.89171046)
21,7.906727e-06,1.2647378318802827e-05,x0 + ((cos(x0) / cos(0.46969944)) * (cos(0.74634767) - cos(x0))),x0 + (-cos(x0) + cos(0.74634767))*cos(x0)/cos(0.46969944),PySRFunction(X=>x0 + (-cos(x0) + cos(0.74634767))*cos(x0)/cos(0.46969944))
23,4.9286286e-06,0.2363265706044899,(-0.18346435 + x0) - ((x0 + -0.13143666) * (x0 * -0.18346435)),-(-0.18346435)*x0*(x0 - 0.13143666) + x0 - 0.18346435,PySRFunction(X=>-(-0.18346435)*x0*(x0 - 0.13143666) + x0 - 0.18346435)
24,2.7305843e-08,5.195715345302919,(x0 + -0.20126958) - ((sin(x0) * -0.26329744) * (x0 + -0.09958786)),x0 - (-0.26329744)*(x0 - 0.09958786)*sin(x0) - 0.20126958,PySRFunction(X=>x0 - (-0.26329744)*(x0 - 0.09958786)*sin(x0) - 0.20126958)
