Complexity,Loss,Equation
1,548.3679,"x0"
2,264.97336,"exp(x0)"
4,57.960487,"exp(x0) * x2"
6,9.597874,"(x0 * x2) * exp(x4)"
7,5.0703893,"exp(x0) + (exp(x2) * x4)"
8,4.9486666,"exp(x0) + (exp(x2) + exp(x2))"
9,1.8693349,"x1 + ((exp(x2) * x4) + exp(x0))"
10,0.31683278,"(exp(x0) / sin(x1)) + (exp(x2) * x4)"
13,0.041128367,"x2 + ((exp(x2) + exp(x0)) + ((x2 * x0) + x1))"
14,0.033526417,"(x4 * exp(x2)) + ((exp(x0) / sin(x1)) + cos(exp(x3)))"
15,0.022309294,"exp(sin(x4 / x2)) + (((x2 + x0) ^ x4) / cos(sin(x4)))"
16,0.0027984064,"((x2 + x1) + (exp(x0) + exp(x2))) + (x2 / (sin(x4) / x0))"
18,0.0023236747,"((x1 + exp(x0)) + ((x0 * x2) + exp(x2))) + (x2 / (sin(x4) ^ x0))"
20,0.0006790396,"((x0 / exp(x1)) ^ x3) + ((exp(x0) + (x1 + x2)) + ((x0 * x2) + exp(x2)))"
21,0.0006337442,"(((x2 * x0) + exp(x2)) + ((x2 + x1) + exp(x0))) + (exp(x2) / exp(x3 + x1))"
22,0.00024489453,"((exp(x0) + (x2 + x1)) + (exp(x2) + (x2 * x0))) + (exp(x0 + x2) / exp(exp(x4)))"
24,0.00021793185,"(((x1 + x2) + exp(x0)) + (exp(x2) + (x0 * x2))) + ((x0 * x2) / (exp(x1) * (x3 + x3)))"
25,8.5908396e-5,"(((x2 + x1) + exp(x0)) + ((x2 * x0) + exp(x2))) + (((x0 ^ x2) + sin(x1)) / exp(x4 + x4))"
