gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.50317031558521e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.50317031558521e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.50317031558521e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.50317031558521e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.5439008893478005e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.50317031558521e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.50317031558521e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.50317031558521e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.50317031558521e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.50317031558521e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,0.0001144720280049,-2.50317031558521e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0001144720280049,0.0,2.56018875102789e-10
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,1.87442369395188e-06,-4.06503447574144e-12
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,5.59041711809701e-07,0.0,1.93113514052494e-13
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,5.59041711809701e-07,0.0,1.93113514052494e-13
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,8.81208639619949e-07,0.0,3.04283184005754e-13
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,5.59041711809701e-07,4.10992950374909e-08,1.09530113502104e-12
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,3.62588497619823e-07,1.87442369395188e-06,-3.27811250195155e-12
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,1.44469106271321e-06,4.40161078025665e-07,2.2322085101057097e-12
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,2.48060299007159e-07,0.0,8.57218293008547e-14
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,4.26481662883955e-08,-9.60258975825938e-14
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,8.94828091870401e-07,1.80966810739639e-06,-2.03651963215373e-12
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,8.94828091870401e-07,0.0,3.0898095765865997e-13
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,4.40161078025665e-07,2.51373936254185e-07,4.19771460916935e-13
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,0.0,1.44469106271321e-06,-3.1898851184263398e-12
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,2.48060299007159e-07,2.14510293130665e-07,7.46227354565557e-14
0.0065271513990781,0.0189888305436687,82.0982493677905,82.9821824691878,1.38778753961074e-06,0.0001100237931481,-2.3736487995314003e-10
