complexity,loss,score,equation,sympy_format,lambda_format
1,3878.3884,0.0,x0,x0,PySRFunction(X=>x0)
2,2766.205,0.33794336178360057,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,1090.3262,0.46549971360784664,x0 * exp(x0),x0*exp(x0),PySRFunction(X=>x0*exp(x0))
5,538.7341,0.7050100682856549,(x0 + x0) ^ x0,(x0 + x0)**x0,PySRFunction(X=>(x0 + x0)**x0)
6,2.6748025,5.305346582374857,(x0 + x0) * exp(x0),(x0 + x0)*exp(x0),PySRFunction(X=>(x0 + x0)*exp(x0))
8,1.4030209,0.3226239240935819,((x0 + x0) * exp(x0)) + x0,x0 + (x0 + x0)*exp(x0),PySRFunction(X=>x0 + (x0 + x0)*exp(x0))
9,0.8638084,0.4850319916889666,((x0 + x0) * exp(x0)) + log(x0),2*x0*exp(x0) + log(x0),PySRFunction(X=>2*x0*exp(x0) + log(x0))
10,0.4725619,0.6031822413082171,x0 * ((exp(x0) - cos(x0)) + exp(x0)),x0*(exp(x0) + exp(x0) - cos(x0)),PySRFunction(X=>x0*(exp(x0) + exp(x0) - cos(x0)))
11,0.3253036,0.3734098435186342,(x0 + x0) * (exp(x0) - (cos(x0) / x0)),(x0 + x0)*(exp(x0) - cos(x0)/x0),PySRFunction(X=>(x0 + x0)*(exp(x0) - cos(x0)/x0))
12,0.19506645,0.5114186303798559,(exp(x0) * (x0 + x0)) + exp(cos(x0 * x0)),(x0 + x0)*exp(x0) + exp(cos(x0*x0)),PySRFunction(X=>(x0 + x0)*exp(x0) + exp(cos(x0*x0)))
15,0.18079472,0.02532600858468249,((exp(x0) * (x0 + x0)) + log(x0)) - cos(x0 / cos(x0)),2*x0*exp(x0) + log(x0) - cos(x0/cos(x0)),PySRFunction(X=>2*x0*exp(x0) + log(x0) - cos(x0/cos(x0)))
16,0.024048498,2.017289702612788,(cos(x0 * x0) + ((x0 + x0) * exp(x0))) + (x0 - log(x0)),2*x0*exp(x0) + x0 - log(x0) + cos(x0**2),PySRFunction(X=>2*x0*exp(x0) + x0 - log(x0) + cos(x0**2))
17,0.005527,1.4704273685279075,(((x0 + x0) * exp(x0)) + cos(x0 * x0)) - ((x0 / x0) - x0),-(-x0 + x0/x0) + (x0 + x0)*exp(x0) + cos(x0*x0),PySRFunction(X=>-(-x0 + x0/x0) + (x0 + x0)*exp(x0) + cos(x0*x0))
18,0.0016746024,1.194069408885886,((exp(x0) * (x0 + x0)) + cos(x0 * x0)) + (sin(log(x0)) - cos(x0)),2*x0*exp(x0) + sin(log(x0)) - cos(x0) + cos(x0**2),PySRFunction(X=>2*x0*exp(x0) + sin(log(x0)) - cos(x0) + cos(x0**2))
23,0.00024206648,0.38682372875459525,((x0 - -1.0508432) * x0) + (x0 * ((x0 - -0.99124515) * (x0 * x0))),x0*x0*x0*(x0 - 1*(-0.99124515)) + x0*(x0 - 1*(-1.0508432)),PySRFunction(X=>x0*x0*x0*(x0 - 1*(-0.99124515)) + x0*(x0 - 1*(-1.0508432)))
25,0.00022180256,0.04371239119753764,(((x0 - -0.9941009) * (x0 * x0)) * x0) + ((x0 - -0.08012948) + (x0 * x0)),x0*x0*x0*(x0 - 1*(-0.9941009)) + x0 + x0*x0 - 1*(-0.08012948),PySRFunction(X=>x0*x0*x0*(x0 - 1*(-0.9941009)) + x0 + x0*x0 - 1*(-0.08012948))
