Model,MSE_Train,NMSE_Train
Model_1,270.3761927032631,0.0336289740203135
Model_2,257.9175553511026,0.03207938791343266
Model_3,164.14781893393408,0.020416452658902216
Model_4,87.12558760946251,0.01083654626884537
Model_5,20.209041456541197,0.0025135694208969473
Model_6,10.102155427120076,0.0012564905179378613
Model_7,10.102156166781596,0.001256490609935821
Model_8,4.652370949127939,0.0005786547262790735
Model_9,3.9447406958709865,0.0004906407663041177
Model_10,1.8032337277020554,0.00022428343107855898
Model_11,1.803240887765918,0.00022428432163626384
Model_12,0.007294555409126888,9.072855560640671e-07
Model_13,0.007287639132826157,9.064253202803276e-07
