Model,MSE_Train,NMSE_Train
Model_1,3423.4736553610005,6420.353416745331
Model_2,1.0609429644188242,1.9896834245859096
Model_3,0.5359774601678742,1.0051675765924448
Model_4,0.0027364331976503335,0.005131883577581396
Model_5,0.00010016834781786813,0.00018785486873985267
Model_6,9.683107927410926e-05,0.00018159618365724185
Model_7,9.614303352628364e-05,0.00018030582850553457
Model_8,9.594577176369501e-05,0.00017993588547137514
Model_9,9.588713456609409e-05,0.00017982591776901649
Model_10,9.464902342870153e-05,0.00017750397465757443
Model_11,9.464900432664798e-05,0.00017750393883374544
Model_12,9.395603400112077e-05,0.0001762043481708424
Model_13,9.395589022102052e-05,0.00017620407852686354
Model_14,8.93824874854267e-05,0.0001676271578797187
Model_15,8.901032042157503e-05,0.00016692919892909017
Model_16,8.485500508561392e-05,0.00015913635584028336
