complexity,loss,score,equation,sympy_format,lambda_format
1,3423.4734,0.0,x0,x0,PySRFunction(X=>x0)
2,1.0609429,8.07925288767471,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
3,0.5359771,0.6828218837346455,x0 - x1,x0 - x1,PySRFunction(X=>x0 - x1)
4,0.0027363936,5.2774505872148945,sin(x1 + x0),sin(x0 + x1),PySRFunction(X=>sin(x0 + x1))
8,0.00010015934,0.826908452542887,sin(x0 + x1) - (x1 - x0),-(-x0 + x1) + sin(x0 + x1),PySRFunction(X=>-(-x0 + x1) + sin(x0 + x1))
10,9.682516e-05,0.01692772000398471,sin(x0 + x1) + -0.051376753,sin(x0 + x1) - 0.051376753,PySRFunction(X=>sin(x0 + x1) - 0.051376753)
14,9.613495e-05,0.0017884860857537092,((x0 * 0.99996567) - x1) + sin(x0 + x1),x0*0.99996567 - x1 + sin(x0 + x1),PySRFunction(X=>x0*0.99996567 - x1 + sin(x0 + x1))
16,9.593983e-05,0.0010158546953365256,(sin(x0 + x1) / 1.0013132) - 0.051443033,sin(x0 + x1)/1.0013132 - 1*0.051443033,PySRFunction(X=>sin(x0 + x1)/1.0013132 - 1*0.051443033)
17,9.5878975e-05,0.0006345050689025002,((sin(x0) * cos(x1)) + -0.0010003736) / 0.5006793,(sin(x0)*cos(x1) - 0.0010003736)/0.5006793,PySRFunction(X=>(sin(x0)*cos(x1) - 0.0010003736)/0.5006793)
18,9.464305e-05,0.012974272523812268,-0.05121129 + sin((0.029603716 ^ x0) + (x0 + x1)),sin(0.029603716**x0 + x0 + x1) - 0.05121129,PySRFunction(X=>sin(0.029603716**x0 + x0 + x1) - 0.05121129)
19,9.464302e-05,3.169805364307668e-07,sin((0.02964587 ^ x0) + (x1 + x0)) + sin(-0.051234063),sin(0.02964587**x0 + x0 + x1) + sin(-0.051234063),PySRFunction(X=>sin(0.02964587**x0 + x0 + x1) + sin(-0.051234063))
22,9.395013e-05,0.002449339995013832,(sin(x0 + x1) + sin(-0.051376753)) - ((0.027826147 / x0) * cos(x0)),sin(x0 + x1) + sin(-0.051376753) - 0.027826147*cos(x0)/x0,PySRFunction(X=>sin(x0 + x1) + sin(-0.051376753) - 0.027826147*cos(x0)/x0)
23,9.3949944e-05,1.9797756971473883e-06,(sin(x0 + x1) + sin(-0.051376753)) - ((sin(0.027826147) / x0) * cos(x0)),sin(x0 + x1) + sin(-0.051376753) - sin(0.027826147)*cos(x0)/x0,PySRFunction(X=>sin(x0 + x1) + sin(-0.051376753) - sin(0.027826147)*cos(x0)/x0)
25,8.9373796e-05,0.024967300101400233,(sin(x1 + x0) + (x0 - x1)) + ((0.0057524927 / x0) / sin(x1 * -0.6340095)),x0 - x1 + sin(x0 + x1) + 0.0057524927/(x0*sin(x1*(-0.6340095))),PySRFunction(X=>x0 - x1 + sin(x0 + x1) + 0.0057524927/(x0*sin(x1*(-0.6340095))))
31,8.900164e-05,0.000695455511017295,((0.0057524927 / (x1 / 1.0576947)) / sin(x1 * -0.6340095)) + (sin(x1 + x0) + (x0 - x1)),x0 - x1 + sin(x0 + x1) + 0.0057524927/(((x1/1.0576947))*sin(x1*(-0.6340095))),PySRFunction(X=>x0 - x1 + sin(x0 + x1) + 0.0057524927/(((x1/1.0576947))*sin(x1*(-0.6340095))))
32,8.484781e-05,0.0477956154349009,(sin(x1 + x0) + sin(x0 - x1)) + ((0.0057524927 / (x0 * 0.44996238)) / sin(x1 * -0.6340095)),sin(x0 - x1) + sin(x0 + x1) + 0.0057524927/(((x0*0.44996238))*sin(x1*(-0.6340095))),PySRFunction(X=>sin(x0 - x1) + sin(x0 + x1) + 0.0057524927/(((x0*0.44996238))*sin(x1*(-0.6340095))))
