Model,MSE_Train,NMSE_Train
Model_1,215.27363875301367,2.8147377471880266
Model_2,65.84215513432528,0.8608968589295091
Model_3,14.147583582168966,0.18498195027918213
Model_4,2.132096282630842,0.02787750475219897
Model_5,2.132096282630842,0.02787750475219897
Model_6,0.3902691698060996,0.005102832702508885
Model_7,0.00017821313339395244,2.3301656278692444e-06
Model_8,0.00016030107926533272,2.095962614543744e-06
Model_9,0.00015304351359599202,2.001068766135176e-06
Model_10,0.00014787749606870977,1.9335222489633297e-06
Model_11,8.784567132098049e-05,1.148596402358043e-06
Model_12,4.330512932257985e-05,5.662215906099565e-07
Model_13,1.4447709177699916e-05,1.8890614112545418e-07
Model_14,6.026344744639757e-07,7.879543509629206e-09
Model_15,2.724539833271841e-07,3.562380027972777e-09
