Complexity,Loss,Equation
1,30093.754,"x4"
2,26834.127,"exp(x4)"
4,98.27709,"exp(x4 + x3)"
5,98.27632,"exp(x4) * exp(x3)"
6,80.91461,"x4 + exp(x2 + x4)"
7,52.386856,"exp(x4) + exp(x0 + x0)"
8,29.869448,"(exp(x4) * (x4 + x4)) * x4"
10,1.9529243,"x3 * (((x4 + x4) * exp(x4)) + x0)"
12,1.9514451,"(x4 * ((x2 + x4) * exp(x4))) + (x0 * x2)"
13,1.6082143,"(((x4 + x4) * exp(x4)) + (x3 - cos(x1))) * x0"
15,1.1938498,"(((x4 + x4) * exp(x4)) * x4) + (sin(x0) * (x4 ^ x0))"
16,0.09395048,"((x2 * x3) + x1) * ((x1 * (x2 * x1)) + (x3 + log(x4)))"
19,0.005684319,"(((x0 * x2) - log(x2)) + (x2 + x3)) * ((x1 * (x1 * x2)) + sin(x4))"
