Model,MSE_Train,NMSE_Train
Model_1,15.428471442592421,0.01930531372994254
Model_2,15.354008659213372,0.019212140054268564
Model_3,8.47372070102031,0.010602984048147437
Model_4,1.7315514619090104,0.0021666530178363033
Model_5,0.36083675763050943,0.0004515072563910275
Model_6,0.00979387796058725,1.2254868368874325e-05
Model_7,0.008943409792049127,1.1190695882828012e-05
Model_8,0.008943094589526092,1.1190301476705648e-05
Model_9,0.008942032853452173,1.1188972949243828e-05
Model_10,0.0005381594496095671,6.733873183810484e-07
Model_11,0.0005381594163729005,6.73387276792724e-07
