gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals
0.4240310619105449,-1.1723039755506182,1.2662786313108403,0.758083195256934,-0.4652974189077516,-0.12196369284220138,-0.5836622007256378,-1.5454021186516325e-09,3.3511692105593794e-10,-2.280420390331024e-10,1.6524770006744681e-09,-1.5199542819735885e-10,1.7285236115102117e-09,-1.3153980804739354e-09,5.651209592336351e-10,-6.11900660371449e-11,1.8193289736704255e-09,-6.074651290459468e-10,1.2730539106616236e-09,-1.1153235985219578e-09,7.651954411856126e-10,-9.782518089039958e-10,9.022672308035746e-10,-2.251656269183722e-09,3.7113722947615137e-10,-2.3818924604884205e-09,5.0137342078085e-10,-9.75812107752785e-10,9.047069319547854e-10,-2.4729638217298946e-09,5.924447820223241e-10,-1.3452838566172215e-09,5.35235183090349e-10,-2.5012595934543295e-09,6.207405537467591e-10,-2.5710329487479237e-09,6.905139090403532e-10,-2.0204291989569045e-09,1.3991015924933409e-10
-0.6028218070504355,-1.0279368937481015,-0.5663722124452027,-1.1746481804469253,0.5288122037957287,-0.869685452332832,0.9341070716007692,1.2691424683103705e-09,1.1474795638754294e-09,-2.280420390331024e-10,2.6446640712189023e-09,-1.5199542819735885e-10,2.5686174603831588e-09,1.2559518783553649e-09,1.1606701538304351e-09,9.617278853275746e-10,1.4548941468582254e-09,1.6215561355222444e-09,7.950658966635556e-10,2.0860253799428337e-09,3.3059665224296624e-10,2.803442700290781e-09,3.868206681049809e-10,2.7068593815980336e-09,2.902373494122336e-10,2.576623190293335e-09,1.600011581075349e-10,2.8835251054770337e-09,4.669030732912337e-10,2.9221567264233396e-09,5.055346942375396e-10,2.115747400196294e-09,3.0087463198950603e-10,3.46592401212407e-09,1.0493019799382702e-09,3.415579003921082e-09,9.989569717352822e-10,3.535954584399574e-09,1.119332552213774e-09
-0.6079004627092031,-1.126682473211004,0.17787039641615005,1.1025671911540003,2.8914122441034844,1.1253117235233794,2.4612251988460843,7.958186616701879e-09,1.2179548331075188e-09,-2.280420390331024e-10,6.968273822627463e-09,-1.5199542819735885e-10,6.89222721179172e-09,1.265459239609164e-09,5.474772543985196e-09,-1.7675205258667609e-09,8.507752309461121e-09,-8.779559307290278e-10,7.618187714323388e-09,2.516946169556203e-09,4.2232856140381575e-09,3.377756943885661e-09,3.3624748397086996e-09,-6.369709029920962e-11,6.80392887389357e-09,-1.9393328160390828e-10,6.934165065198269e-09,3.994813445695375e-09,2.7454183378989855e-09,7.764383959855659e-10,5.963793387608795e-09,3.1465150106129424e-09,3.593716772981418e-09,4.091850963225779e-09,2.648380820368581e-09,4.1079196719671166e-09,2.632312111627244e-09,5.060862967556371e-09,1.6793688160379896e-09
0.500299677415826,-0.8492072974190388,-0.3709590296060555,-0.05210983882064145,-0.21378735055576104,-0.5141144905554955,-0.3285714122085313,-8.333213930658142e-10,3.2497910895957617e-10,-2.280420390331024e-10,9.30258462992288e-10,-1.5199542819735885e-10,1.0063050738280316e-09,-1.460908092024785e-09,3.026075899993946e-10,4.752903633891567e-10,1.6335908654145471e-09,-2.1068942294096997e-10,9.476110790844203e-10,-4.592644610593533e-10,6.990360409660371e-10,-4.1852738252749525e-10,7.397731194978951e-10,-1.7719840306641413e-09,6.13683528638751e-10,-1.9022202219688402e-09,7.439197199434498e-10,-2.1746929925231386e-10,9.408312027730766e-10,-1.8696697627975058e-09,7.113692607721154e-10,-7.701338068797753e-11,1.0812871213374128e-09,-1.879515543505136e-09,7.212150414797458e-10,-1.9466154957747394e-09,7.88314993749349e-10,-1.638408102621067e-09,4.801076005956767e-10
-0.530862051838085,0.27357341700167076,1.1280382120583015,-1.172586018050115,-0.31978104317614936,-1.0480990997603514,0.9598282386623307,-1.13341301978756e-09,3.6228573744518303e-09,-2.280420390331024e-10,2.7174863936973726e-09,-1.5199542819735885e-10,2.641439782861629e-09,1.1151590644321504e-09,1.3742852902321198e-09,1.2058060071765247e-09,1.2836383474877456e-09,1.755271554214275e-09,7.341728004499952e-10,1.2279112543477212e-09,1.261533100316549e-09,1.6085831702312988e-09,8.808611844329714e-10,2.3954523941092374e-09,9.399196055503286e-11,2.2652162028045387e-09,2.2422815185973155e-10,1.5960254558853559e-09,8.934188987789144e-10,2.2468539496117516e-09,2.4259040505251866e-10,1.7232926581760713e-09,7.661516964881989e-10,1.9680187354558826e-09,5.214256192083876e-10,1.8945873907833313e-09,5.94856963880939e-10,1.825930753736127e-09,6.635136009281432e-10
2.5892943745742683,1.1479960033786576,-1.5447495466198837,-1.4008336019861285,1.4122491144223623,-0.43009294593227315,-0.3978135193310125,3.770348087832155e-09,5.124688335717195e-09,-2.280420390331024e-10,1.1262982088519376e-09,-1.5199542819735885e-10,1.2023448196876812e-09,-9.111857337460086e-10,4.4315451413903135e-10,3.6034500409529905e-10,1.714685251980339e-09,-2.940188274961474e-09,1.585848027076434e-09,-1.091721249506924e-09,2.626189983781159e-10,-6.458829662223978e-10,7.084572816626422e-10,-1.581931606949091e-09,2.2759135906405103e-10,-1.7121677982537895e-09,3.578275503687495e-10,-2.975608770774517e-10,1.0567793708075883e-09,-1.0777589100756946e-09,2.765813378093454e-10,-1.218152713204457e-10,1.2325249765645943e-09,-1.5049381677714039e-09,1.505979198863639e-10,-1.5684353393689583e-09,2.1409509148391835e-10,-2.0153489533723866e-09,6.610087054873466e-10
-0.5493975841600885,-1.1340865157513313,0.28482440253625796,1.6122075582523758,-0.9180638358260327,-1.2778149763834752,0.2025358133361817,-2.827284155393201e-09,3.172665875744961e-09,-2.280420390331024e-10,5.734237593848625e-10,-1.5199542819735885e-10,4.973771485491189e-10,1.152514538332515e-09,8.07132817980755e-10,1.5200679514475486e-09,1.1746862310957885e-09,2.067097081653789e-09,1.721715361302029e-09,8.231801579121717e-10,4.777984375604115e-10,1.1108164716265314e-09,7.654347512747713e-10,2.8580557132291577e-09,2.5126739928773978e-09,2.727819521924459e-09,2.382437801572699e-09,9.934380746711883e-10,6.480563543194282e-10,2.388099781066486e-09,2.042718060714726e-09,9.846946615401552e-10,6.393129411883951e-10,1.6095260933677948e-09,1.2641443730160347e-09,1.520094869832676e-09,1.174713149480916e-09,1.3305482262340736e-09,9.851665058823135e-10
2.878551667536315,-0.44050820310985483,1.338519728037604,1.548102452613718,-0.7100091919277384,-1.0548324993463183,-0.10757008589189646,-2.238235363989523e-09,1.705638579632945e-09,-2.280420390331024e-10,3.0455474532347564e-10,-1.5199542819735885e-10,3.806013561592192e-10,-7.746450403247176e-10,2.420482559681396e-10,1.2150176092501212e-09,1.7476143936066992e-09,-2.5187931527482186e-09,1.9861963683916406e-09,-3.15771836235749e-09,2.625121578000912e-09,-1.5687706318431938e-09,1.0361738474866158e-09,-6.088821962336289e-10,7.628541187705084e-11,-7.391183875383273e-10,2.0652160318174932e-10,-6.88475937367993e-10,1.5587915301141494e-10,-9.60192401701764e-10,4.2759561734518593e-10,-1.1283897253706058e-09,5.957929410140278e-10,-6.396766912273158e-10,1.0707990687073782e-10,-7.054050153716361e-10,1.7280823101505806e-10,-4.0296213674919823e-10,1.296346476073798e-10
3.5065207356645196,-1.1220261488051948,-1.206033692435321,-0.5604397577850442,0.23411057160941062,0.22075485250344992,-0.8929700859682026,4.3477685641419174e-10,3.1910150464370317e-09,-2.280420390331024e-10,2.5281961509897378e-09,-1.5199542819735885e-10,2.6042427618254813e-09,-5.609019231837562e-10,2.195336266839084e-09,-5.300448878340799e-10,2.2261933021887604e-09,-4.909826851983765e-09,2.153588661960925e-09,-4.267087030423227e-09,1.510848840400387e-09,-1.882303540713649e-09,8.739346493091912e-10,-2.247086487362062e-09,5.09151702660778e-10,-2.377322678666761e-09,3.789155113560793e-10,-2.134347888395783e-09,6.218903016270571e-10,-2.147359944201248e-09,6.088782458215922e-10,-1.7617279608418754e-09,9.945102291809647e-10,-2.2553832821271415e-09,5.008549078956986e-10,-2.3203939971280596e-09,4.3584419289478046e-10,-2.289614683420446e-09,4.66623506602394e-10
-0.4043102278587433,-0.06518436256608984,1.164697838488955,-0.7548592917279194,-0.5318782520025176,-0.10668894540392584,0.05106688683820109,-1.733907208133288e-09,1.6504468396131278e-09,-2.280420390331024e-10,1.4458167051294238e-10,-1.5199542819735885e-10,6.853505967719884e-11,8.40019315872928e-10,9.23479684393088e-10,-8.208662703574198e-11,1.3737414844180327e-12,4.13817708715632e-10,4.97278077235792e-10,-2.5218390980338387e-10,1.6872354128322386e-10,-2.5663203584528836e-10,1.7317166732512835e-10,2.274914463146786e-10,3.109518148348386e-10,9.725525500997998e-11,1.8071562353014e-10,-2.6608124518324205e-10,1.8262087666308204e-10,-2.8205759738066106e-11,5.5254608782093906e-11,-3.750222035878774e-10,2.915618350677174e-10,-4.098461916607911e-10,3.2638582314063107e-10,-4.871477166529937e-10,4.0368734813283365e-10,-3.7496313076237437e-10,2.9150276224221436e-10
-0.5855595349320829,-0.9243995289330639,0.8682940135706634,-0.27253844479945244,-0.9868744702699471,0.9337271458676109,-0.13203683046844503,-3.022102306507012e-09,2.420234747644465e-09,-2.280420390331024e-10,3.7382551982944465e-10,-1.5199542819735885e-10,4.498721306651882e-10,1.223214854217031e-09,1.825082413079578e-09,-1.505423962270407e-09,9.035564034078599e-10,-6.653710732514896e-10,6.350351438894253e-11,-1.7717123225230223e-09,1.1698447636604753e-09,-2.2317820929035834e-09,1.6299145340410363e-09,2.2991745567731286e-11,6.248593044302783e-10,-1.0724444573696704e-10,4.9462311312558e-10,-2.212700613629151e-09,1.6108330547666041e-09,-4.879374007713144e-10,1.1393015809123269e-10,-2.343075810044928e-09,1.7412082511823812e-09,-1.393944860280899e-09,7.920773014183519e-10,-1.4861608040493876e-09,8.842932451868406e-10,-1.808540858842637e-09,1.20667329998009e-09
0.9885230722954614,-1.0420642658742036,0.7485345279531319,-0.11406274576912102,-0.354265412028857,-0.6020597609828133,-0.2958552020715929,-1.2310459080250167e-09,1.6537224517699658e-10,-2.280420390331024e-10,8.376316238149178e-10,-1.5199542819735885e-10,9.136782346506613e-10,-1.875574048131826e-09,8.099003852838057e-10,5.956035610671433e-10,1.6612772239151634e-09,-7.134738293224557e-10,3.521998335255645e-10,-1.084525092598904e-09,1.8851429750883756e-11,-8.340800100861619e-10,2.315936527618582e-10,-1.830596293523386e-09,7.649226306753659e-10,-1.960832484828085e-09,8.951588219800648e-10,-5.257509517301296e-10,5.399227111178906e-10,-1.996126765242527e-09,9.304531023945069e-10,-6.559458894745537e-10,4.097277733734665e-10,-1.9388646716603293e-09,8.731910088123092e-10,-2.005998283324059e-09,9.403246204760387e-10,-1.58207978370781e-09,5.164061208597899e-10
-0.4707514479478683,-0.7874203286396064,-0.020536404836405925,-1.2716129028023244,0.0627490408668233,-0.7884529450142606,0.6201925567039586,-5.0385602282712265e-11,1.5782460950028022e-09,-2.280420390331024e-10,1.7559025317531922e-09,-1.5199542819735885e-10,1.6798559209174486e-09,9.888125457354486e-10,5.390479469846412e-10,8.505980580678479e-10,6.772624346522419e-10,1.3536290405310794e-09,1.7423145218901042e-10,1.3004942226228593e-09,2.2736627009723047e-10,1.6422255838223857e-09,1.1436509110229585e-10,1.607765481154486e-09,7.990498843439608e-11,1.4775292898497872e-09,5.03312028703026e-11,1.712695468849484e-09,1.8483497612939416e-10,1.6352169836200148e-09,1.0735649089992495e-10,1.4889902063701505e-09,3.887028634993934e-11,1.684450433816244e-09,1.5658994109615422e-10,1.6208684380722455e-09,9.300794535215573e-11,1.600133287759412e-09,7.227279503932224e-11
-0.29692656998508216,-0.47357233223245243,-1.5758161051804205,0.9813982075102,-0.8221383257723933,0.8960214055450483,-1.1281325088486693,-2.5556977841247976e-09,8.66337325331453e-10,-2.280420390331024e-10,3.1939930704231483e-09,-1.5199542819735885e-10,3.2700396812588918e-09,5.802700550596786e-10,4.002305164515929e-09,-1.4538407655051815e-09,1.968194343951069e-09,-9.80557659704032e-10,2.4414774497522186e-09,-1.8713725586809957e-09,1.5506625507752549e-09,-2.0780724071882686e-09,1.343962702267982e-09,-1.7700376421399089e-09,1.6519974673163417e-09,-1.9002738334446075e-09,1.521761276011643e-09,-2.2389432634153268e-09,1.1830918460409238e-09,-2.184329157731111e-09,1.2377059517251396e-09,-1.8142366243117585e-09,1.607798485144492e-09,-2.6623072541572952e-09,7.597278552989554e-10,-2.7443401191656756e-09,6.77694990290575e-10,-2.3716028797113685e-09,1.050432229744882e-09
-0.6069413760081921,-0.28445348563862155,-1.424079801588354,0.8922767196828401,-0.7508356148204797,1.082444316808079,-0.5539878645754982,-2.353824012297036e-09,5.573195925827159e-10,-2.280420390331024e-10,1.5684623806812176e-09,-1.5199542819735885e-10,1.6445089915169611e-09,1.2636681185487355e-09,3.0601725382630555e-09,-1.7088759307336663e-09,8.762848898065368e-11,-8.253154077684986e-10,9.711890119458214e-10,-1.6460216012202144e-09,1.5048281849410553e-10,-2.0897330550475513e-09,2.932286353332314e-10,-1.1268630505969347e-11,1.7852357892083505e-09,-1.4150482181066767e-10,1.6549995979036522e-09,-2.0041872588239126e-09,2.0768283910959269e-10,-3.8525468967681526e-10,1.4112497300375047e-09,-1.8167745622918168e-09,2.0270142577496832e-11,-1.1191654290012316e-09,6.773389907130883e-10,-1.2053457264858801e-09,5.911586932284398e-10,-1.5219168526540308e-09,2.7458756706028914e-10
-0.031729240412035994,-0.7076938689185416,-1.3576051142873826,1.2728934033452035,-0.9620895415233818,-0.36022384337492824,-0.42627300313081723,-2.9519306821219903e-09,1.5170153303981604e-09,-2.280420390331024e-10,1.2068733126907276e-09,-1.5199542819735885e-10,1.2829199235264711e-09,-1.3825425224826736e-10,1.2966610994755626e-09,2.647608401405969e-10,1.699676191864427e-09,2.6428538663089214e-10,1.6992007383547221e-09,-8.87274223345395e-10,5.476411283784349e-10,-8.895373472393457e-10,5.453780044844842e-10,-1.0373648361076823e-09,3.9755051561614766e-10,-1.1676010274123812e-09,2.6731432431144877e-10,-8.727355295393437e-10,5.621798221844862e-10,-1.5334339282891038e-09,9.851857656527382e-11,-3.7459898744687703e-10,1.060316364276953e-09,-1.8262631919909605e-09,3.9134784026713053e-10,-1.906564474708292e-09,4.716491229844622e-10,-1.0996425823373877e-09,3.3527276938644225e-10
-0.5694151531379376,-1.0815092884596316,-0.13374853951635088,1.483259988763515,-0.896709909794398,0.04655662517532087,-0.13970813159925563,-2.76682645983315e-09,2.143239747891729e-09,-2.280420390331024e-10,3.9554467290831857e-10,-1.5199542819735885e-10,4.715912837440622e-10,1.19200642139388e-09,1.815593133335301e-09,-2.9173365565696114e-10,3.318530562844598e-10,4.287140976228177e-10,1.0523008095642386e-09,-6.603155056898759e-10,3.6728793748454893e-11,-7.843872473974788e-10,1.6080053545605787e-10,1.1453953049860184e-09,1.7689820169274394e-09,1.0151591136813198e-09,1.6387458256227407e-09,-8.265214758473312e-10,2.029347639059102e-10,6.879759704953101e-10,1.311562682436731e-09,-6.828212699938291e-10,5.923455805240817e-11,-1.137383257463131e-10,5.098483861951079e-10,-2.0308419146581963e-10,4.2050252047560135e-10,-4.4987173907763997e-10,1.73714972863781e-10
-0.029153407362861577,-0.015754882620019298,-1.6299042706868114,-0.3528784900918358,1.3386508141380735,0.7954571422645356,-1.071217033662827,3.5619749940163887e-09,6.8228697835921785e-09,-2.280420390331024e-10,3.0328527505426875e-09,-1.5199542819735885e-10,3.108899361378431e-09,-1.4553700698401983e-10,3.11535778259177e-09,-1.3162642019376297e-09,1.9446305876381604e-09,-1.1905866921730217e-09,2.070308097402768e-09,4.337462225486684e-10,3.6946410121244584e-09,4.3531789084221655e-10,3.6962126804180066e-09,-2.6745623520629064e-09,5.863324375128835e-10,-2.804798543367605e-09,4.560962462081848e-10,3.4037130405319036e-10,3.6012660936289804e-09,-2.1915208536088936e-09,1.0693739359668962e-09,-4.3367250242514005e-10,2.82722228715065e-09,-1.6101020815629185e-09,1.6507927080128714e-09,-1.6541486464998195e-09,1.6067461430759704e-09,-2.632573774415047e-09,6.283210151607429e-10
2.8658651084584013,-0.6507021064983767,-1.163562541775021,-1.6814528361465126,1.5474042136817727,0.04313667703650722,-0.645276009628052,4.153002117461592e-09,6.207963500717553e-09,-2.280420390331024e-10,1.826919344222858e-09,-1.5199542819735885e-10,1.9029659550586016e-09,-7.800689282007798e-10,1.2748924550551806e-09,-2.870550084201708e-10,1.7679063748357896e-09,-3.882003238846232e-09,1.8270418555902716e-09,-1.802417663044968e-09,2.5254372021099234e-10,-9.502471669394606e-10,1.1047142163164998e-09,-2.160766416068322e-09,1.0580503281236162e-10,-2.2910026073730207e-09,2.360412241170603e-10,-1.0104945831392137e-09,1.0444668001167466e-09,-1.6190352611260017e-09,4.359261221299587e-10,-8.331457098620388e-10,1.2218156733939216e-09,-2.1032383534733332e-09,4.827697021737284e-11,-2.1670095285484487e-09,1.1204814529248832e-10,-2.566972951508935e-09,5.120115682529746e-10
0.18886081540158398,0.45032992574664504,1.501382410989082,-0.041920678962652294,-0.48636898024482295,-0.5298892116732653,-0.24128336519608873,-1.605060377203448e-09,6.938916749460141e-10,-2.280420390331024e-10,6.831266632243315e-10,-1.5199542819735885e-10,7.591732740600751e-10,-7.527726666323941e-10,1.583960356250398e-10,4.968709115065892e-10,1.408039613764023e-09,2.0031951585649708e-10,1.111488218113931e-09,-3.96095124117751e-10,5.150735781396829e-10,-3.826919625320275e-10,5.284767397254064e-10,-1.3335586542685494e-09,4.2238995201111555e-10,-1.4637948455732479e-09,5.52626143315814e-10,-2.4070670699522286e-10,6.70461995262211e-10,-1.56567237429257e-09,6.545036720351362e-10,-7.87264500597347e-10,1.2390420166008682e-10,-1.6558125756956675e-09,7.446438734382336e-10,-1.7270868650146995e-09,8.159181627572656e-10,-1.197608598999313e-09,2.8643989674187915e-10
-0.5990227936967071,-1.0965495066188256,-1.738029960118659,-0.8830625887633771,-0.47070269272761095,-0.8427655467730112,0.21114829270842447,-1.5607056463746214e-09,1.9304712039248854e-09,-2.280420390331024e-10,5.978075965833663e-10,-1.5199542819735885e-10,5.217609857476228e-10,1.2488032062946452e-09,8.790376487443812e-10,9.249002093950961e-10,5.551346518448321e-10,1.5829704810307266e-09,1.2132049234804626e-09,8.9479601846805e-10,5.25030460917786e-10,1.239919523961e-09,8.70153966410736e-10,2.6374991425322248e-09,2.267733584981961e-09,2.5072629512275257e-09,2.137497393677262e-09,1.1809121418077375e-09,8.111465842574735e-10,2.4134263935718927e-09,2.043660836021629e-09,1.0134520958305288e-09,6.436865382802648e-10,1.9613183774199176e-09,1.5915528198696536e-09,1.8831004236551846e-09,1.5133348661049206e-09,1.6783817070955043e-09,1.3086161495452403e-09
-0.6003252552007973,-0.5683084321417458,1.6185328538453503,1.020895453527068,-0.9753648128836075,0.5024581091714457,-0.012840991455002167,-2.9895159164805155e-09,2.7251181857153337e-09,-2.280420390331024e-10,3.63556917320796e-11,-1.5199542819735885e-10,1.1240230256782314e-10,1.25125762509104e-09,1.515655355856222e-09,-9.154279725792642e-10,6.510302418140822e-10,-1.0511232612924555e-10,1.5928540463593644e-10,-1.242667039416272e-09,9.7826930865109e-10,-1.5554525186116945e-09,1.2910547878465125e-09,7.515482683161933e-10,1.0159459990813754e-09,6.213120770114946e-10,8.857098077766767e-10,-1.5625329739665167e-09,1.2981352432013347e-09,2.4753420700102956e-10,5.119319377662115e-10,-2.728333245498505e-09,2.4639355147333232e-09,-6.647438512396114e-10,4.0034612047442944e-10,-7.570421466877237e-10,4.926444159225417e-10,-1.1277671354122805e-09,8.633694046470985e-10
-0.5902336349085546,-0.4639138982930021,-0.7112806195441189,1.2134511227686824,-0.9898956299523733,0.30633362583739915,-0.34964469859626285,-3.0306558789061974e-09,1.8126922343283875e-09,-2.280420390331024e-10,9.899216055447076e-10,-1.5199542819735885e-10,1.0659682163804511e-09,1.232143473944464e-09,2.450107118522274e-09,-6.471206080307261e-10,5.708430365470838e-10,1.2856125455893352e-10,1.3465248991367435e-09,-1.0443642176151408e-09,1.7359942696266914e-10,-1.2902899183586211e-09,7.23262737808112e-11,9.454123514114117e-10,2.1633759959892216e-09,8.151761601067133e-10,2.033139804684523e-09,-1.3209526958912869e-09,1.0298905131347697e-10,4.326639345385661e-10,1.650627579116376e-09,-1.0326754496123807e-09,1.8528819496542924e-10,-4.752455949403643e-10,7.427180496374456e-10,-5.67671837643709e-10,6.502918069341009e-10,-9.07259569399385e-10,3.1070407517842496e-10
-0.5960355585603221,-0.8615885627134146,-0.7230863579710934,-0.46371055966938823,-0.7077260831460885,1.6550903964572357,-0.369002189295132,-2.2317713772056887e-09,9.590023878053387e-10,-2.280420390331024e-10,1.0447269503672477e-09,-1.5199542819735885e-10,1.1207735612029913e-09,1.2431599099817407e-09,2.5159288993820908e-09,-2.4922822542981917e-09,1.2195132648978416e-09,-1.5583077354810493e-09,2.855387460806992e-10,-2.2709193712505223e-09,9.981503818501722e-10,-2.8945796541359105e-09,1.6218106647355605e-09,-9.089068508482462e-10,3.6386213855210393e-10,-1.0391430421529455e-09,2.336259472474046e-10,-2.7625524842370656e-09,1.4897834948367155e-09,-1.2589575140667063e-09,1.3811475333643746e-11,-2.5931238790589044e-09,1.3203548896585543e-09,-1.9499467016199837e-09,6.771777122196336e-10,-2.0347023683966936e-09,7.619333789963435e-10,-2.307338209569849e-09,1.0345692201694987e-09
-0.5678615003223778,-0.8853228974698174,-1.7052668720385251,-0.8579346414617106,-0.671502648842243,-0.4232424734625823,-0.020744344817117812,-2.1292148093859318e-09,1.8424409342638558e-09,-2.280420390331024e-10,5.873183608897363e-11,-1.5199542819735885e-10,1.3477844692471717e-10,1.1889728606808075e-09,1.4757467358028835e-09,3.5097324090179477e-10,6.377471160238708e-10,1.0168714165888353e-09,1.3036452917109113e-09,1.415036665469046e-10,4.282775416689806e-10,2.471831143092999e-10,5.339569894313759e-10,1.7956032736970575e-09,2.0823771488191334e-09,1.6653670823923584e-09,1.9521409575144343e-09,2.0447588511110677e-10,4.912497602331827e-10,1.4654162142983276e-09,1.7521900894204036e-09,2.74719671655213e-10,5.61493546777289e-10,8.564928486110118e-10,1.1432667237330878e-09,7.732599146732058e-10,1.0600337897952817e-09,5.808692855313565e-10,8.676431606534325e-10
-0.6074097665715393,2.2586448976984115,-0.6568314106922304,-0.2300521043444454,-0.6765831517314321,-0.7948630571729156,0.29631818809148047,-2.1435988386511605e-09,2.7544992394298776e-09,-2.280420390331024e-10,8.389424398118194e-10,-1.5199542819735885e-10,7.628958289760759e-10,1.264543101634765e-09,6.536427008560478e-10,8.593673879878656e-10,2.4846698720914855e-10,1.533335528716624e-09,9.22435127937907e-10,6.110517974027824e-10,1.513966240652746e-13,8.738961873069432e-10,2.6299578652822607e-10,2.6395492248675967e-09,2.0286488240888796e-09,2.509313033562898e-09,1.898412632784181e-09,7.855326946145777e-10,1.7463229383586058e-10,2.306589778600613e-09,1.6956893778218958e-09,7.873433921270491e-10,1.7644299134833205e-10,1.659686066591071e-09,1.0487856658123539e-09,1.5755797837767976e-09,9.646793829980805e-10,1.2834960636198263e-09,6.725956628411092e-10
-0.23652387839771458,2.109778992805878,-0.2152905707730094,0.6619462816347238,0.15673216432169085,0.5483918658298753,-0.8740373097950924,2.1570144218861882e-10,2.918336748306889e-09,-2.280420390331024e-10,2.474593267085168e-09,-1.5199542819735885e-10,2.5506398779209114e-09,4.247091395042476e-10,3.127344445622518e-09,-9.782674762624724e-10,1.7243678298557978e-09,-6.197755646785848e-10,2.082859741439685e-09,-4.0742107390527977e-10,2.2952142322129902e-09,-4.245269209017496e-10,2.2781083852165206e-09,-1.5628547288105174e-09,1.1397805773077528e-09,-1.6930909201152159e-09,1.0095443860030543e-09,-4.697171634774473e-10,2.2329181426408227e-09,-1.4952839272592669e-09,1.2073513788590033e-09,-5.758091269442271e-10,2.126826179174043e-09,-1.4241121075156582e-09,1.278523198602612e-09,-1.4861945876714868e-09,1.2164407184467834e-09,-1.5364916094669971e-09,1.166143696651273e-09
0.2476229700637187,-0.9089050909060169,-0.025851759414342305,0.8328421069842121,-0.5474289520757702,0.27949987616297184,-0.8359269364080019,-1.7779346852998558e-09,8.168017104024443e-10,-2.280420390331024e-10,2.366694356669198e-09,-1.5199542819735885e-10,2.4427409675049414e-09,-9.064886836243964e-10,1.6882477120779037e-09,-6.104107973344348e-10,1.9843255983678653e-09,-8.901545331716046e-10,1.7045818625306955e-09,-1.4705149936027389e-09,1.1242214020995613e-09,-1.3467156189450503e-09,1.24802077675725e-09,-2.5793682927640166e-09,1.5368102938283607e-11,-2.7096044840687152e-09,1.1486808836641508e-10,-1.504997262444674e-09,1.0897391332576261e-09,-2.8432014701779398e-09,2.484650744756396e-10,-1.3406851113619425e-09,1.2540512843403576e-09,-2.9302190876008525e-09,3.3548269189855234e-10,-3.0018708065030846e-09,4.0713441080078447e-10,-2.399927225741692e-09,1.948091699606083e-10
-0.34116135012405596,-0.758626788541115,1.2881496220224975,1.5222911282230858,0.9603915345749153,0.16313524982319957,-0.5589161589099336,2.4910391701910646e-09,4.301496683030284e-09,-2.280420390331024e-10,1.5824154738061174e-09,-1.5199542819735885e-10,1.658462084641861e-09,6.900249528375748e-10,2.5004824656767948e-09,-4.512186062874756e-10,1.359238906551744e-09,-4.425654094136065e-12,1.8060318587450837e-09,1.0882771226608997e-09,2.8987346355001192e-09,1.2846091031494003e-09,3.09506661598862e-09,-5.093821185647127e-10,1.301075394274507e-09,-6.396183098694114e-10,1.1708392029698084e-09,1.4119809702218278e-09,3.2224384830610474e-09,-1.4297738658046292e-10,1.6674801262587569e-09,2.6868152984326786e-09,4.497272811271898e-09,5.406858976961314e-10,2.351143410535351e-09,4.962206729403434e-10,2.306678185779563e-09,1.7742948821336921e-10,1.987887001052589e-09
-0.3556511457360934,-0.6064770389390114,-0.5601576328263252,0.8543980636769444,-1.240163616004098,-0.30238492246020293,-0.3655429012795273,-3.739219994316503e-09,2.4762450156939427e-09,-2.280420390331024e-10,1.0349329395894576e-09,-1.5199542819735885e-10,1.1109795504252011e-09,7.25155165625903e-10,1.988130144248463e-09,1.8563452110510258e-10,1.4486094997276624e-09,5.985089356882095e-10,1.8614839143107694e-09,-9.011391716271249e-10,3.61835806995435e-10,-1.0068290865380366e-09,2.5614589208452335e-10,2.2535221092145612e-10,1.488327189544016e-09,9.511601961675748e-11,1.3580909982393174e-09,-1.0800681094166431e-09,1.829068692059168e-10,-4.442425096611901e-10,8.187324689613699e-10,-6.480799081109376e-10,6.148950705116224e-10,-1.1755605516991255e-09,8.741442692343437e-11,-1.267737160649248e-09,4.762182026688127e-12,-8.658178298808139e-10,3.97157148741746e-10
