Complexity,Loss,Equation
1,2.2157983330428046e6,"x3"
3,1.1541524996943474e6,"x0 ^ x0"
5,581167.79708994,"x2 * (x4 ^ x1)"
6,0.3872037976923232,"x3 - -1488.7751530304663"
7,0.09702539714525461,"1493.2933193568274 + sin(x3)"
8,0.027769921083603953,"1491.8380136464232 + cos(cos(x2))"
9,5.2888085725777475e-5,"-767.6209743533536 + 2260.2478606560294"
11,1.7039189699961686e-5,"(sin(x1) / (x3 ^ x4)) + 1492.6312449309187"
12,1.5989319123873806e-5,"1492.6318126388594 + (sin(sin(x1)) / (x4 ^ x4))"
16,8.959028428364641e-6,"(3.857314410640918 - -1488.8192122947419) - (0.1955020731104439 / x4)"
18,8.256319347644198e-6,"(1492.6691490894066 - (0.18998880350627412 / x4)) - (-0.001468312097142612 * x3)"
