complexity,loss,score,equation,sympy_format,lambda_format
1,167113.34,0.0,x0,x0,PySRFunction(X=>x0)
2,160831.55,0.038314720884019916,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
3,160424.52,0.0025339923868142634,x0 ^ x0,x0**x0,PySRFunction(X=>x0**x0)
4,68042.91,0.857685016007211,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
5,44464.242,0.42545321998194024,exp(exp(x0) / x0),exp(exp(x0)/x0),PySRFunction(X=>exp(exp(x0)/x0))
6,284.6044,5.051340448741334,x0 * exp(x0 + x0),x0*exp(x0 + x0),PySRFunction(X=>x0*exp(x0 + x0))
7,284.60318,4.286661115805714e-06,exp((x0 + x0) + log(x0)),x0*exp(2*x0),PySRFunction(X=>x0*exp(2*x0))
9,209.82423,0.15241283946644552,(10.616235 ^ x0) - x0,10.616235**x0 - x0,PySRFunction(X=>10.616235**x0 - x0)
10,194.37686,0.07647132821783971,exp(x0 - (x0 * -1.3595899)),exp(x0 - (-1.3595899)*x0),PySRFunction(X=>exp(x0 - (-1.3595899)*x0))
11,149.8375,0.2602474784863293,exp(cos(x0 ^ x0)) * (exp(x0) * exp(x0)),exp(x0)*exp(x0)*exp(cos(x0**x0)),PySRFunction(X=>exp(x0)*exp(x0)*exp(cos(x0**x0)))
12,92.785545,0.4792605109599112,((exp(x0) * x0) - sin(x0 * x0)) * exp(x0),(x0*exp(x0) - sin(x0*x0))*exp(x0),PySRFunction(X=>(x0*exp(x0) - sin(x0*x0))*exp(x0))
13,15.973805,1.7593406694895424,(exp(x0) / sin(exp(x0))) + (exp(x0 + x0) * x0),x0*exp(x0 + x0) + exp(x0)/sin(exp(x0)),PySRFunction(X=>x0*exp(x0 + x0) + exp(x0)/sin(exp(x0)))
14,15.748075,0.014232057504089188,(x0 * exp(x0 + x0)) - (exp(x0) / cos(x0 + x0)),x0*exp(x0 + x0) - exp(x0)/cos(x0 + x0),PySRFunction(X=>x0*exp(x0 + x0) - exp(x0)/cos(x0 + x0))
16,0.7881781,1.4973746675065505,exp(x0 - (-1.0448587 - x0)) - 23.776697,exp(x0 - (-x0 - 1.0448587)) - 1*23.776697,PySRFunction(X=>exp(x0 - (-x0 - 1.0448587)) - 1*23.776697)
18,0.48544645,0.24232754828092537,exp(x0 - (-1.046686 - x0)) - (22.352236 + x0),-(x0 + 22.352236) + exp(x0 - (-x0 - 1.046686)),PySRFunction(X=>-(x0 + 22.352236) + exp(x0 - (-x0 - 1.046686)))
19,0.09308846,1.6515187591256055,exp(x0 - (-1.0613117 - x0)) - (20.021425 + exp(x0)),-(exp(x0) + 20.021425) + exp(x0 - (-x0 - 1.0613117)),PySRFunction(X=>-(exp(x0) + 20.021425) + exp(x0 - (-x0 - 1.0613117)))
22,0.08914894,0.01441392323190145,exp(x0 - (-1.0543989 - x0)) - ((x0 * x0) - (-20.397743 - x0)),-(x0*x0 - (-x0 - 20.397743)) + exp(x0 - (-x0 - 1.0543989)),PySRFunction(X=>-(x0*x0 - (-x0 - 20.397743)) + exp(x0 - (-x0 - 1.0543989)))
23,0.032810356,0.9995642569009026,((6.04842 + (13.454578 / x0)) ^ x0) + (x0 * -17.073082),x0*(-17.073082) + (6.04842 + 13.454578/x0)**x0,PySRFunction(X=>x0*(-17.073082) + (6.04842 + 13.454578/x0)**x0)
