complexity,loss,score,equation,sympy_format,lambda_format
1,0.003036503,0.0,x1,x1,PySRFunction(X=>x1)
7,0.0020869654,0.06249924586637131,x1 / sin(x1 / sin(x0)),x1/sin(x1/sin(x0)),PySRFunction(X=>x1/sin(x1/sin(x0)))
9,0.0016527872,0.11662398710839922,x1 + (0.02497583 / x0),x1 + 0.02497583/x0,PySRFunction(X=>x1 + 0.02497583/x0)
10,0.00048210804,1.2320501155912225,(sin(x1) + x1) / 1.7653688,(x1 + sin(x1))/1.7653688,PySRFunction(X=>(x1 + sin(x1))/1.7653688)
11,0.0004202076,0.13741936343771974,(sin(sin(x1)) + x0) * 0.60098356,(x0 + sin(sin(x1)))*0.60098356,PySRFunction(X=>(x0 + sin(sin(x1)))*0.60098356)
13,0.00034832762,0.09380270059517111,x1 + (0.020267835 / ((x0 * x0) + x1)),x1 + 0.020267835/(x0*x0 + x1),PySRFunction(X=>x1 + 0.020267835/(x0*x0 + x1))
14,0.00023293434,0.4023868624056268,x1 + ((0.020267835 / x1) / cos(x0 + x1)),x1 + 0.020267835/(x1*cos(x0 + x1)),PySRFunction(X=>x1 + 0.020267835/(x1*cos(x0 + x1)))
15,0.00022643337,0.02830588181625311,x0 - (cos(x0) * ((x0 / 1.2328616) - sin(x1))),x0 - (x0/1.2328616 - sin(x1))*cos(x0),PySRFunction(X=>x0 - (x0/1.2328616 - sin(x1))*cos(x0))
17,9.228166e-05,0.4488026537934117,(-0.0336836 / (x0 + (-0.51862526 / x0))) + x0,x0 - 0.0336836/(x0 - 0.51862526/x0),PySRFunction(X=>x0 - 0.0336836/(x0 - 0.51862526/x0))
18,9.222829e-05,0.0005785054029707766,x1 + (sin(-0.0336836) / (x0 + (-0.51862526 / x1))),x1 + sin(-0.0336836)/(x0 - 0.51862526/x1),PySRFunction(X=>x1 + sin(-0.0336836)/(x0 - 0.51862526/x1))
19,7.6953926e-05,0.1810600373443841,(sin(sin(-0.0295541)) / (x1 + (-0.49361196 / x0))) + x0,x0 + sin(sin(-0.0295541))/(x1 - 0.49361196/x0),PySRFunction(X=>x0 + sin(sin(-0.0295541))/(x1 - 0.49361196/x0))
24,5.197695e-05,0.07848130560970888,(x0 - -0.008450502) + (sin(-0.0336836) / (x0 + (-0.51862526 / x0))),x0 - 1*(-0.008450502) + sin(-0.0336836)/(x0 - 0.51862526/x0),PySRFunction(X=>x0 - 1*(-0.008450502) + sin(-0.0336836)/(x0 - 0.51862526/x0))
