Complexity,Loss,Equation
1,0.2406,"x1"
5,0.2405,"x3 - (x3 - x1)"
7,0.2258,"x1 / 1.142"
8,0.1946,"log(1.356 + x1)"
9,0.1581,"x1 - (x0 * 0.2966)"
11,0.1543,"(-0.209 * (x0 - x2)) + x1"
15,0.1421,"(x1 / 1.142) - (x0 * 0.2866)"
17,0.1403,"(x1 * 0.8765) + ((x0 - x2) * -0.209)"
19,0.10175,"x1 - (((x0 - 1.003) + (x1 * x1)) / 4.027)"
26,0.1014,"x1 - ((x0 + (x1 - 0.893)) / (exp(0.771) + (0.04593 ^ x1)))"
27,0.09283,"x1 - (((x0 + -1.02) + (x1 * x1)) / ((0.386 ^ x4) + 2.936))"
