Complexity,Loss,Equation
1,11161.961,"x4"
2,9237.589,"exp(x4)"
3,9230.838,"x4 ^ x4"
4,3038.982,"exp(x0 + x0)"
5,943.40967,"(x4 + x4) ^ x4"
6,525.1853,"x4 * (exp(x4) * x4)"
7,380.47726,"exp((cos(x3) + x3) * x0)"
8,18.704725,"exp(x0 * 1.8471717)"
9,0.048311964,"((x4 * (x4 * x2)) * x0) * x0"
11,0.04830859,"exp(log(x4)) * ((x0 * (x4 * x0)) * x2)"
12,0.022033012,"(((x0 * x0) * (x4 * x0)) * x4) + log(x0)"
13,0.011751395,"cos(sin(x0)) + (((x3 * x1) * (x1 * x2)) * x1)"
15,0.0066222157,"cos(x4 - log(x4)) + (((x0 * x3) * (x4 * x0)) * x3)"
17,0.0051282225,"(((x3 * x3) * (x1 * x2)) * x1) + ((sin(x0) + cos(x0)) / x0)"
19,0.0047985977,"(((x4 * x0) * (x0 * x4)) * x2) - (sin(exp(x4)) / (x0 - (x3 * x4)))"
21,0.003969932,"(x3 * ((x1 * x1) * (x1 * x3))) + (((x0 - x4) * (x1 * x1)) / sin(cos(x0)))"
