Model,MSE_Train,NMSE_Train
Model_1,22495.233686165495,3.449338558621158
Model_2,19639.029109716736,3.0113783793982196
Model_3,19464.00977878752,2.984541542088568
Model_4,2188.3071561282304,0.3355471811071625
Model_5,1422.718581475849,0.21815457130234234
Model_6,250.22482828314946,0.03836857889821504
Model_7,18.46504841091755,0.0028313643840808273
Model_8,11.798638024935602,0.001809160893654241
Model_9,10.088932034562868,0.001547000701020852
Model_10,6.268008869943088,0.0009611140289763099
Model_11,4.504898966812675,0.0006907650716460869
Model_12,3.2281558510924517,0.0004949938553987857
Model_13,1.4820962529945694,0.0002272593307704168
Model_14,0.14648293906611592,2.2461169194772417e-05
Model_15,0.10031212886453184,1.5381502535917177e-05
Model_16,0.06819287638139525,1.0456451406872581e-05
Model_17,0.06819274599443104,1.0456431413802517e-05
Model_18,0.052888594232991526,8.109747600058079e-06
Model_19,0.010331422757098854,1.584183359846294e-06
