complexity,loss,score,equation,sympy_format,lambda_format
1,22495.234,0.0,x4,x4,PySRFunction(X=>x4)
2,19639.027,0.13578470460309766,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
3,19464.01,0.008951640697460222,x4 ^ x4,x4**x4,PySRFunction(X=>x4**x4)
4,2188.3096,2.1854377456144922,exp(x4 + x4),exp(x4 + x4),PySRFunction(X=>exp(x4 + x4))
5,1422.7172,0.43056080934508173,(x3 ^ x4) ^ x4,(x3**x4)**x4,PySRFunction(X=>(x3**x4)**x4)
7,250.2249,0.8689818649039914,((x3 + x3) + x4) ^ x4,(x3 + x3 + x4)**x4,PySRFunction(X=>(x3 + x3 + x4)**x4)
8,18.4651,2.606477649523585,((x3 + x4) * exp(x4)) * x4,x4*(x3 + x4)*exp(x4),PySRFunction(X=>x4*(x3 + x4)*exp(x4))
10,11.798666,0.22394799485383057,(x4 * ((x3 + x4) * exp(x4))) - x4,x4*(x3 + x4)*exp(x4) - x4,PySRFunction(X=>x4*(x3 + x4)*exp(x4) - x4)
11,10.088917,0.15654897962267408,((exp(x4) * (x4 + x3)) - sin(x0)) * x4,x4*((x3 + x4)*exp(x4) - sin(x0)),PySRFunction(X=>x4*((x3 + x4)*exp(x4) - sin(x0)))
12,6.2680616,0.475970342469041,((exp(x4) * (x4 + x3)) - cos(exp(x4))) * x4,x4*((x3 + x4)*exp(x4) - cos(exp(x4))),PySRFunction(X=>x4*((x3 + x4)*exp(x4) - cos(exp(x4))))
13,4.5049233,0.3302962867535446,((exp(x4) * (x4 + x3)) + cos(x3 * x0)) * x4,x4*((x3 + x4)*exp(x4) + cos(x0*x3)),PySRFunction(X=>x4*((x3 + x4)*exp(x4) + cos(x0*x3)))
14,3.2282043,0.3332448270203709,(x4 * (exp(x4) * (x3 + x4))) - (x2 / cos(exp(x4))),-x2/cos(exp(x4)) + x4*(x3 + x4)*exp(x4),PySRFunction(X=>-x2/cos(exp(x4)) + x4*(x3 + x4)*exp(x4))
15,1.4820539,0.7784971423846911,(x4 * ((x3 + x4) * exp(x4))) - (x0 / sin(x3 ^ x2)),-x0/sin(x3**x2) + x4*(x3 + x4)*exp(x4),PySRFunction(X=>-x0/sin(x3**x2) + x4*(x3 + x4)*exp(x4))
16,0.14647125,2.3143550115006284,(x4 * (exp(x4) * (x3 + x4))) - ((x2 ^ x0) / cos(exp(x4))),-x2**x0/cos(exp(x4)) + x4*(x3 + x4)*exp(x4),PySRFunction(X=>-x2**x0/cos(exp(x4)) + x4*(x3 + x4)*exp(x4))
20,0.10031063,0.09463937301464817,(x4 * ((x3 + x4) * exp(x4))) - (((x0 ^ x2) + (x2 - x0)) / cos(exp(x4))),x4*(x3 + x4)*exp(x4) - (-x0 + x0**x2 + x2)/cos(exp(x4)),PySRFunction(X=>x4*(x3 + x4)*exp(x4) - (-x0 + x0**x2 + x2)/cos(exp(x4)))
22,0.06818679,0.1930104101662878,(((x4 + x3) * exp(x4)) * x4) - (((x2 ^ x0) / 1.0651447) / cos(exp(x4))),-x2**x0/(1.0651447*cos(exp(x4))) + x4*(x3 + x4)*exp(x4),PySRFunction(X=>-x2**x0/(1.0651447*cos(exp(x4))) + x4*(x3 + x4)*exp(x4))
23,0.068186775,2.1998398280126038e-07,(((x4 + x3) * exp(x4)) * x4) - (((x2 ^ x0) / exp(0.06320696)) / cos(exp(x4))),-x2**x0/(exp(0.06320696)*cos(exp(x4))) + x4*(x3 + x4)*exp(x4),PySRFunction(X=>-x2**x0/(exp(0.06320696)*cos(exp(x4))) + x4*(x3 + x4)*exp(x4))
24,0.05288454,0.2541395844658405,(x4 * (exp(x4) * (x4 + x3))) - (((x2 ^ x0) / (1.0269232 ^ x4)) / cos(exp(x4))),x4*(x3 + x4)*exp(x4) - x2**x0/((1.0269232**x4)*cos(exp(x4))),PySRFunction(X=>x4*(x3 + x4)*exp(x4) - x2**x0/((1.0269232**x4)*cos(exp(x4))))
25,0.010332532,1.63281368220072,(((x3 + x4) * exp(x4)) * (x4 / 1.0169544)) - (cos(exp(x4)) * ((x3 * x1) - cos(x1))),x4*(x3 + x4)*exp(x4)/1.0169544 - (x1*x3 - cos(x1))*cos(exp(x4)),PySRFunction(X=>x4*(x3 + x4)*exp(x4)/1.0169544 - (x1*x3 - cos(x1))*cos(exp(x4)))
