x1,x2,x3,x4,x5,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals
1.8956,1.7779,1.6636,1.2577,1.8899,36.2874718319016,1.8899,6.618706777270713,3.3299808456137736,43.80727940348926,2.2680967703179897,16.48349409591145,39.37236504039427,37.482465040394274,37.581281491362965,37.58784824955353,37.999242264974875,37.61052247542813,37.46598265362553,36.59304535563051,36.54920194033417,36.76302972213773,36.76328099300462,36.729147531410376,36.410419800491226,34.3975718319016,29.668765054630885,32.95749098628782,7.519807571587663,34.01937506158361,19.80397773599015,3.084893208492673,1.1949932084926758,1.2938096594613668,1.3003764176519326,1.7117704330732764,1.3230506435265283,1.1785108217239326,0.3055735237289099,0.26173010843257316,0.47555789023613215,0.4758091611030224,0.44167569950877805,0.12294796858962798
1.6849,1.0119,2.989,1.8729,2.9279,256.8759184906593,2.9279,18.68834373816422,23.228973264677432,349.2541916757819,216.84935661224688,259.21683442062164,262.6882619099657,259.7603619099657,259.7794013533127,259.79832671495154,259.76065116236686,259.65999570001804,255.6373792942721,256.2779117987003,256.54868154171373,256.6699715206267,256.670551063253,256.7576467853483,256.96155315042313,253.94801849065928,238.18757475249504,233.64694522598185,92.37827318512262,40.026561878412394,2.340915929962364,5.812343419306444,2.8844434193064217,2.9034828626534477,2.922408224292269,2.8847326717075816,2.7840772093587702,1.2385391963871655,0.5980066919589717,0.32723694894554,0.2059469700325849,0.20536742740625868,0.11827170531097408,0.08563465976385487
1.3357,2.8186,1.1112,2.4089,2.421,127.49488961714368,2.421,11.257110799001161,8.504550909443939,126.72254354098858,172.9544891183679,120.57375455798496,131.6315117838397,129.2105117838397,129.27710887505043,131.00552563535197,129.2174956864004,127.33394832097535,128.7680772741499,127.1791058668081,127.16496892726936,127.4514168943551,127.45181942447809,127.45646509108494,127.43620452194304,125.07388961714368,116.23777881814252,118.99033870769975,0.7723460761551024,45.459599501224204,6.921135059158729,4.136622166696014,1.715622166696022,1.7822192579067462,3.510636018208288,1.7226060692567273,0.16094129616833186,1.2731876570062184,0.3157837503355836,0.3299206898743279,0.04347272278857872,0.04307019266559564,0.03842452605874769,0.058685095200644355
2.3716,2.0719,1.7233,2.3632,2.2067,95.29089757100282,2.2067,9.085684109465465,5.7350647970692386,82.54965573699326,65.88247014441947,71.72567359441527,91.62365766040108,89.41695766040108,90.08750766764558,93.70470036685869,93.34144031457231,93.45101377289203,94.11424507169917,95.47858134029745,95.63267847075537,95.24281257887965,95.24246406552938,95.25908070573622,95.16667095269378,93.08419757100282,86.20521346153735,89.55583277393357,12.741241834009557,29.408427426583344,23.565223976587546,3.6672399106017366,5.8739399106017345,5.203389903357234,1.5861972041441277,1.949457256430506,1.8398837981107903,1.1766524993036427,0.1876837692946367,0.34178089975254977,0.04808499212316519,0.048433505473440164,0.031816865266591776,0.12422661830903792
