Complexity,Loss,Equation
1,1676.5414384308622,"x0"
3,0.01434495157237483,"-35.15926338224419 - -78.17055984010145"
5,0.0012337540036000613,"(1.1565436551906292 ^ x0) - -41.65544730562454"
6,0.0005399519261443522,"cos(cos(cos(x0))) - -42.340275388774394"
8,3.631042241637175e-5,"(0.15403347629502176 * cos(2.169587889983851 * x0)) - -43.024817540188266"
9,3.631042241636544e-5,"(sin(0.1546491808296227) * cos(2.1695878926677548 * x0)) - -43.0248175393514"
12,8.521059735819693e-6,"(cos(x0 * 2.142394105446186) * 0.1506739735796918) - (-43.032081932563734 + (0.03264643247705562 ^ x0))"
13,8.521059735224129e-6,"(cos(x0 * 2.1423942361666932) * 0.150673972009507) - ((sin(0.0326521769586655) ^ x0) + -43.03208190488408)"
14,1.1432927170597862e-6,"((x0 * 0.060537009379718766) * cos(x0 * 2.2733603657429975)) - (-42.91764995603799 - (x0 * 0.033250054005782674))"
15,1.0977365727051077e-6,"(sin(x0 * 0.06073884811650362) * cos(x0 * 2.272738621612645)) - (-42.917779835157624 - (0.03327479330303338 * x0))"
19,6.740194058906886e-7,"((sin(x0) ^ x0) / (-1.1298611694512934 - x0)) - (((-0.1658879928838353 / x0) + -43.11974589154159) - (sin(x0) * 0.028243910591245078))"
20,5.601113007647433e-7,"((sin(x0) ^ x0) / (-1.2346893683618523 - x0)) - (((-0.1372298555032459 / x0) + -43.15416099125992) - ((x0 ^ x0) * -0.0008111487475092405))"
22,5.525502549345707e-7,"((sin(x0) ^ x0) / (-1.249375655655205 - x0)) - ((-43.152338618806105 + (-0.13591004553070235 / x0)) - ((x0 ^ x0) * (x0 * -0.00024333391231811898)))"
24,5.514304832399911e-7,"((sin(x0) ^ x0) / ((-1.2495730238983456 - x0) - -0.0026396696518223516)) - (((-0.13649095299563738 / x0) + -43.15224705049734) - ((-0.00024519736774691767 * x0) * (x0 ^ x0)))"
25,1.4303223523391176e-7,"((sin(x0) ^ x0) / ((-1.0277025968373656 - x0) - (x0 * 0.11810529312719382))) - ((0.0018362468603302588 / sin(x0)) + ((-44.085772176632574 - -0.9554678008298245) - (0.17891538337263094 / x0)))"
26,1.4269986818640643e-7,"((sin(x0) ^ x0) / ((-1.0322101580388092 - x0) - (0.11598359255897987 * x0))) - ((sin(0.0018512177262653866) / sin(x0)) + ((-44.085936156572764 - -0.955303821034927) - (0.17819313753488947 / x0)))"
27,1.419328553117445e-7,"((sin(x0) ^ x0) / ((-1.0275876672856823 - x0) - (0.11835770858866558 * x0))) - (((x0 * 0.0005885686008706841) / sin(x0)) + ((-44.08575690059293 - -0.9554830768583846) - (0.17745907624105967 / x0)))"
