complexity,loss,score,equation,sympy_format,lambda_format
1,3188.967,0.0,x0,x0,PySRFunction(X=>x0)
2,0.38817462,9.013752307940313,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
6,0.3881746,1.2880801285459722e-08,x0 + (sin(x0) - x0),-x0 + x0 + sin(x0),PySRFunction(X=>-x0 + x0 + sin(x0))
7,0.3068741,0.2350176726493779,sin(x0 + sin(x0 * x0)),sin(x0 + sin(x0*x0)),PySRFunction(X=>sin(x0 + sin(x0*x0)))
9,0.0010425658,2.8423763877746357,sin((x0 * x0) + x0) + sin(x0),sin(x0) + sin(x0*x0 + x0),PySRFunction(X=>sin(x0) + sin(x0*x0 + x0))
11,0.0010425657,4.795860588844389e-08,log(exp(sin(x0))) + sin(x0 + (x0 * x0)),log(exp(sin(x0))) + sin(x0**2 + x0),PySRFunction(X=>log(exp(sin(x0))) + sin(x0**2 + x0))
13,0.0010425451,9.879570908554347e-06,sin((x0 * x0) + x0) + sin((x0 * x0) / x0),sin(x0*x0/x0) + sin(x0*x0 + x0),PySRFunction(X=>sin(x0*x0/x0) + sin(x0*x0 + x0))
15,0.0010207054,0.010585489122858992,sin((x0 * x0) + x0) + (sin(x0) * 0.99355125),sin(x0)*0.99355125 + sin(x0*x0 + x0),PySRFunction(X=>sin(x0)*0.99355125 + sin(x0*x0 + x0))
18,0.0010062146,0.004766195964221438,((sin(1.5883789) ^ x0) * sin(x0)) + sin((x0 * x0) + x0),sin(1.5883789)**x0*sin(x0) + sin(x0*x0 + x0),PySRFunction(X=>sin(1.5883789)**x0*sin(x0) + sin(x0*x0 + x0))
21,0.0009970327,0.003055693390182093,sin((x0 * x0) + x0) - ((sin(x0) * -0.99290955) + 0.004878984),-(0.004878984 + sin(x0)*(-0.99290955)) + sin(x0*x0 + x0),PySRFunction(X=>-(0.004878984 + sin(x0)*(-0.99290955)) + sin(x0*x0 + x0))
24,0.0009838686,0.004430405423028126,sin(x0 + (x0 * x0)) + ((sin(x0) - 0.0047873193) * (sin(1.5529939) ^ x0)),(sin(x0) - 1*0.0047873193)*sin(1.5529939)**x0 + sin(x0 + x0*x0),PySRFunction(X=>(sin(x0) - 1*0.0047873193)*sin(1.5529939)**x0 + sin(x0 + x0*x0))
30,0.0009797546,0.0006983699010150931,sin(x0 + (x0 * x0)) - ((sin(-1.7099279) + (-0.03727427 / x0)) * (sin(x0) - 0.005725308)),-(sin(-1.7099279) - 0.03727427/x0)*(sin(x0) - 1*0.005725308) + sin(x0 + x0*x0),PySRFunction(X=>-(sin(-1.7099279) - 0.03727427/x0)*(sin(x0) - 1*0.005725308) + sin(x0 + x0*x0))
31,0.0009797441,1.071702675787462e-05,sin(x0 + (x0 * x0)) - ((sin(-1.7099279) + (-0.03733856 / x0)) * (sin(x0) - sin(0.005725308))),-(sin(-1.7099279) - 0.03733856/x0)*(sin(x0) - sin(0.005725308)) + sin(x0 + x0*x0),PySRFunction(X=>-(sin(-1.7099279) - 0.03733856/x0)*(sin(x0) - sin(0.005725308)) + sin(x0 + x0*x0))
36,0.0009796133,2.6702632239414135e-05,sin((x0 * x0) + x0) - ((sin(-1.7099279) + (-0.03727427 / x0)) * (sin(x0) - (0.005725308 / 1.0590872))),-(sin(-1.7099279) - 0.03727427/x0)*(sin(x0) - 0.005725308/1.0590872) + sin(x0*x0 + x0),PySRFunction(X=>-(sin(-1.7099279) - 0.03727427/x0)*(sin(x0) - 0.005725308/1.0590872) + sin(x0*x0 + x0))
