Complexity,Loss,Equation
1,0.17055692923838445,"x0"
3,0.1517615946600828,"x0 * x0"
6,0.001388100974868273,"x0 * 1.378899993973074"
8,0.001388100974868271,"(2.3788999939730657 * x0) - x0"
10,0.0013881009748682685,"((x0 * 3.3788999939729356) - x0) - x0"
11,0.0005783554413218501,"-0.04610950839347422 + (x0 * 1.4123232433025779)"
12,6.404518694750972e-5,"x0 + (x0 / (x0 + (1.564579490561489 / x0)))"
15,1.735830296273847e-5,"(((0.4693982007237722 ^ x0) * x0) + 0.9148146936341258) * x0"
17,4.940850578204045e-6,"((x0 * x0) * (-0.32402199900117207 + (0.7041544174623322 ^ x0))) + x0"
19,3.846584869320756e-6,"(((0.878906599244863 ^ x0) + -0.68938054976888) * (x0 * (x0 + x0))) + x0"
22,1.5167851716388862e-6,"((x0 * x0) * (-0.31100732196296066 + (0.6951274963049272 ^ x0))) + (x0 - 0.0031574133079775076)"
26,1.2116338839459852e-6,"(x0 - ((x0 ^ x0) * 0.003985429649032201)) + ((x0 * x0) * ((0.7004363104319647 ^ x0) + -0.31567930601346167))"
27,3.970174230042227e-7,"(((x0 / 0.866034635345016) * x0) * (-0.4245570214648908 + (0.756153102695415 ^ x0))) + (x0 - 0.0023205556548060407)"
29,3.975844400701837e-8,"(x0 + (-0.00016275358909507618 / x0)) + (((1.2527711083150916 * x0) * x0) * (-0.481775328891635 + (0.7852417247113705 ^ x0)))"
