Complexity,Loss,Equation
1,14137.457,"x4"
2,12047.689,"exp(x4)"
4,762.59015,"exp(x4 + x4)"
5,762.5896,"exp(x4) * exp(x4)"
6,661.4196,"exp(x4 + x4) - x4"
7,238.44373,"(exp(x4) - x4) * exp(x4)"
8,45.64209,"((x3 + x4) * exp(x4)) * x4"
10,22.421993,"(((x3 + x4) * x4) * exp(x4)) - x4"
11,18.41457,"(exp(x4) * (x4 * (x4 + x3))) - exp(x3)"
12,6.032774,"((x4 + x3) * (x4 * exp(x4))) - (x4 ^ x1)"
13,4.0082593,"(exp(x4) * ((x4 + x3) * x4)) - exp(x0 / x2)"
14,0.73341334,"((x4 * (x3 + x4)) * exp(x4)) - ((x4 ^ x4) / x2)"
16,0.23909995,"(exp(x4) * ((x3 + x4) * x4)) + ((x2 * x2) - (x4 ^ x4))"
18,0.048729114,"exp((x4 + x4) - (0.33653003 / x2)) + ((x0 ^ x3) * x2)"
23,0.03697349,"(exp(x4 - -0.25728872) * ((x1 + x2) * x4)) - (exp(x1) - -15.642046)"
24,0.026894316,"exp((x4 + x4) - (0.33653003 / x2)) + ((x0 ^ x3) * (x2 + -0.0430744))"
