complexity,loss,score,equation,sympy_format,lambda_format
1,30063.287,0.0,x4,x4,PySRFunction(X=>x4)
2,26805.602,0.11469383079363824,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
4,98.22487,2.804553366277167,exp(x3 + x4),exp(x3 + x4),PySRFunction(X=>exp(x3 + x4))
5,98.22408,8.042801959434963e-06,exp(x3) * exp(x4),exp(x3)*exp(x4),PySRFunction(X=>exp(x3)*exp(x4))
6,81.09526,0.19162688609890885,exp(x4 + x2) + x4,x4 + exp(x2 + x4),PySRFunction(X=>x4 + exp(x2 + x4))
7,52.719864,0.43063220252603296,exp(x4) + exp(x0 + x0),exp(x4) + exp(x0 + x0),PySRFunction(X=>exp(x4) + exp(x0 + x0))
8,29.227604,0.5898787053395537,(exp(x4) * (x4 + x4)) * x4,x4*(x4 + x4)*exp(x4),PySRFunction(X=>x4*(x4 + x4)*exp(x4))
10,2.415997,1.2465007834176334,x3 * ((exp(x4) * (x4 + x4)) + x0),x3*(x0 + (x4 + x4)*exp(x4)),PySRFunction(X=>x3*(x0 + (x4 + x4)*exp(x4)))
11,1.6783707,0.3642885369444264,x3 * ((x3 + x3) * (exp(x1) + log(x4))),2*x3**2*(exp(x1) + log(x4)),PySRFunction(X=>2*x3**2*(exp(x1) + log(x4)))
14,0.5978021,0.3441063392211415,((exp(x4) - sin(x3)) * ((x1 + x3) + sin(x3))) * x2,x2*(exp(x4) - sin(x3))*(x1 + x3 + sin(x3)),PySRFunction(X=>x2*(exp(x4) - sin(x3))*(x1 + x3 + sin(x3)))
19,0.5016215,0.03508278229703764,(x3 * (exp(x0) * (x4 + x4))) + (x0 * (cos(x4) * -6.750802)),x0*cos(x4)*(-6.750802) + x3*(x4 + x4)*exp(x0),PySRFunction(X=>x0*cos(x4)*(-6.750802) + x3*(x4 + x4)*exp(x0))
20,0.21394634,0.8521206153231927,((x3 - 11.735293) + ((x3 + 3.4974577) * exp(x4))) * x4,x4*(x3 + (x3 + 3.4974577)*exp(x4) - 1*11.735293),PySRFunction(X=>x4*(x3 + (x3 + 3.4974577)*exp(x4) - 1*11.735293))
23,0.12162005,0.1882744650357923,(((x4 + 3.50158) * exp(x3)) + ((x4 - 11.882191) - cos(x0))) * x4,x4*(x4 + (x4 + 3.50158)*exp(x3) - cos(x0) - 1*11.882191),PySRFunction(X=>x4*(x4 + (x4 + 3.50158)*exp(x3) - cos(x0) - 1*11.882191))
