Model,MSE_Train,NMSE_Train
Model_1,2641.390420127151,2969.238479465076
Model_2,0.5383221329037187,0.6051384071001856
Model_3,0.5329827762637583,0.5991363321815546
Model_4,0.4986942457680092,0.5605919264108282
Model_5,0.4981396299289534,0.5599684719309085
Model_6,0.08056846460021368,0.09056858217531447
Model_7,0.08056846460020192,0.09056858217530125
Model_8,0.07826194273065769,0.08797577596362097
Model_9,0.07571280236978066,0.08511023757467306
Model_10,0.07404090751334033,0.0832308279639108
Model_11,0.07269409726244962,0.08171685229753044
Model_12,0.07169828347736129,0.08059743860293404
Model_13,0.07104096425622966,0.07985853324846467
Model_14,0.0633221956460139,0.07118171493455691
Model_15,0.06284268912253321,0.07064269230093774
Model_16,0.06283838473450526,0.07063785365441819
Model_17,0.06258789394331321,0.07035627207136569
Model_18,0.06119042459716073,0.06878534952812837
Model_19,0.06117260669022541,0.06876532007148585
