complexity,loss,score,equation,sympy_format,lambda_format
1,0.07976854,0.0,x0,x0,PySRFunction(X=>x0)
3,0.07976853,6.268135670382606e-08,log(exp(x0)),log(exp(x0)),PySRFunction(X=>log(exp(x0)))
5,0.06898638,0.07260998598205654,x0 / cos(cos(x0)),x0/cos(cos(x0)),PySRFunction(X=>x0/cos(cos(x0)))
6,0.058927394,0.1576030178949372,sin(x0) / cos(cos(x0)),sin(x0)/cos(cos(x0)),PySRFunction(X=>sin(x0)/cos(cos(x0)))
7,0.044739462,0.27545014495759157,sin(x0) / cos(cos(sin(x0))),sin(x0)/cos(cos(sin(x0))),PySRFunction(X=>sin(x0)/cos(cos(sin(x0))))
8,0.01911746,0.8502538773458881,exp(x0) - 1.6102597,exp(x0) - 1*1.6102597,PySRFunction(X=>exp(x0) - 1*1.6102597)
9,0.009520889,0.6971138268139125,(x0 + cos(cos(x0))) - cos(sin(x0)),x0 - cos(sin(x0)) + cos(cos(x0)),PySRFunction(X=>x0 - cos(sin(x0)) + cos(cos(x0)))
10,0.0032379092,1.0785604139353309,sin(cos(cos(x0))) - (cos(sin(x0)) - x0),-(-x0 + cos(sin(x0))) + sin(cos(cos(x0))),PySRFunction(X=>-(-x0 + cos(sin(x0))) + sin(cos(cos(x0))))
11,0.0005059906,1.85616499980335,(x0 + cos(cos(x0))) - cos(sin(x0 * x0)),x0 - cos(sin(x0*x0)) + cos(cos(x0)),PySRFunction(X=>x0 - cos(sin(x0*x0)) + cos(cos(x0)))
13,0.0005059887,1.8775087593170465e-06,(log(exp(x0)) + cos(cos(x0))) - cos(sin(x0 * x0)),log(exp(x0)) - cos(sin(x0**2)) + cos(cos(x0)),PySRFunction(X=>log(exp(x0)) - cos(sin(x0**2)) + cos(cos(x0)))
17,0.00021413475,0.21497721181601076,(cos(cos(x0)) + (-0.017084396 + x0)) - cos(sin(x0 * x0)),x0 - cos(sin(x0*x0)) + cos(cos(x0)) - 0.017084396,PySRFunction(X=>x0 - cos(sin(x0*x0)) + cos(cos(x0)) - 0.017084396)
19,0.00017051291,0.11389723871305166,(x0 + (exp(x0) + -1.8704244)) * cos(0.8926454 ^ x0),(x0 + exp(x0) - 1.8704244)*cos(0.8926454**x0),PySRFunction(X=>(x0 + exp(x0) - 1.8704244)*cos(0.8926454**x0))
21,4.088899e-05,0.7139750893382023,(1.5422732 ^ x0) * ((1.1991515 * x0) + -0.45624104),1.5422732**x0*(1.1991515*x0 - 0.45624104),PySRFunction(X=>1.5422732**x0*(1.1991515*x0 - 0.45624104))
22,2.354649e-05,0.5518840688875496,(x0 * (1.1281667 ^ x0)) + (cos(1.4438888 / x0) * sin(cos(x0))),1.1281667**x0*x0 + sin(cos(x0))*cos(1.4438888/x0),PySRFunction(X=>1.1281667**x0*x0 + sin(cos(x0))*cos(1.4438888/x0))
23,1.5224994e-05,0.43603834526097845,((x0 / (0.80157596 ^ x0)) + cos(cos(0.28217396))) - cos(sin(x0 * x0)),-cos(sin(x0*x0)) + cos(cos(0.28217396)) + x0/(0.80157596**x0),PySRFunction(X=>-cos(sin(x0*x0)) + cos(cos(0.28217396)) + x0/(0.80157596**x0))
24,4.737883e-06,1.167348008039218,((x0 + -0.5985564) + (exp(x0) * 0.14299223)) * (1.4515117 ^ x0),1.4515117**x0*(x0 + exp(x0)*0.14299223 - 0.5985564),PySRFunction(X=>1.4515117**x0*(x0 + exp(x0)*0.14299223 - 0.5985564))
25,2.6389145e-08,5.190392939095593,((exp(x0) + -1.8508176) + x0) * (cos(0.8969319 ^ x0) / 1.0166968),(x0 + exp(x0) - 1.8508176)*cos(0.8969319**x0)/1.0166968,PySRFunction(X=>(x0 + exp(x0) - 1.8508176)*cos(0.8969319**x0)/1.0166968)
