Complexity,Loss,Equation
1,0.17271150746352446,"-0.9307615039052962"
2,0.17254202001457206,"sin(-1.233885117427104)"
3,0.10099748861901384,"x0 * -0.4906289040885008"
4,0.08455054897319501,"-1.7313763025043036 + sin(x0)"
6,0.08127365524107848,"sin(x0 ^ 1.0510777378820382) + -1.6848743876925791"
7,0.02774583517327713,"-1.6272850561055952 + sin(sin(x0) ^ -1.4565279209067072)"
9,1.354914170855307e-7,"(cos(x0) * sin(x0 * x0)) + -0.9999989120495192"
11,1.352152829249151e-7,"(sin(x0 * x0) * (cos(x0) * 0.9999599969048221)) + -0.9999966631400276"
13,1.350351748888548e-7,"(sin(x0 * x0) * (cos(x0) / (x0 ^ 5.947045342104483e-5))) + -1.0000015085063791"
14,1.3463293348941006e-7,"(-0.9999927173792788 - (5.662635366085189e-6 / cos(x0))) + (cos(x0) * sin(x0 * x0))"
15,1.061589791105501e-7,"(cos(x0) * sin(x0 * x0)) + (-1.0000547554775407 - (-2.172693563507824e-5 / (2.354151054711466 - x0)))"
16,1.0615627596186747e-7,"(-1.000053407204833 - (sin(-2.1633445548242128e-5) / (2.3541063319006805 - x0))) + (cos(x0) * sin(x0 * x0))"
17,9.073200626624115e-8,"(sin(x0 * x0) * (cos(x0) + 0.0002219165475255217)) + (-1.0001302843149233 + (-3.876660430185441e-5 / (x0 - 2.3631314667393917)))"
18,9.073200623814337e-8,"(sin(x0 * x0) * (cos(x0) + sin(0.0002219165475255217))) + (-1.0001302843149233 + (-3.876660430185441e-5 / (x0 - 2.3631314667393917)))"
19,7.657454869785856e-8,"(sin(x0 * x0) * ((0.00018162378120215755 * x0) + cos(x0))) + ((-7.303078309107034e-5 / (x0 - 2.3842968261525037)) + -1.000176210488653)"
20,7.657454869779613e-8,"(sin(x0 * x0) * ((0.00018162378120215755 * x0) + cos(x0))) + ((sin(-7.303078309107034e-5) / (x0 - 2.3842968261525037)) + -1.000176210488653)"
25,7.657454796160799e-8,"((-7.302314509800743e-5 / (x0 - 2.3842973043400697)) + ((0.3659928200223258 * -0.40677521111440446) - (-0.5652336143225696 / -0.6639657291736739))) + (sin(x0 * x0) * ((0.00018160702466427035 * x0) + cos(x0)))"
26,7.657454796156574e-8,"((sin(-7.302314516574577e-5) / (x0 - 2.3842973043400724)) + ((-0.4067752111144035 * 0.3659928200223244) - (-0.5652336143225729 / -0.6639657291736748))) + (sin(x0 * x0) * ((0.00018160702466760276 * x0) + cos(x0)))"
