Model,MSE_Train,NMSE_Train
Model_1,0.4540453114325822,4.887144986208601
Model_2,0.4540453114325822,4.887144986208601
Model_3,0.04487758445228997,0.48304267509593624
Model_4,0.02621663423455285,0.2821843752783338
Model_5,0.013426105716229703,0.144512725014938
Model_6,0.011997796235885743,0.12913902697235033
Model_7,0.007445945833385247,0.0801449016892067
Model_8,0.0072344527494118925,0.07786848270869345
Model_9,0.0017784211621869122,0.01914214693402811
Model_10,0.0017784211660918552,0.019142146976059208
Model_11,0.0014791663793190244,0.015921099441923575
Model_12,0.0014304628699815405,0.015396876186058527
Model_13,0.0014242559694443858,0.015330067825579387
Model_14,0.001257579168587311,0.013536031699414272
Model_15,0.001127186509996388,0.012132542198200341
