Model,MSE_Train,NMSE_Train
Model_1,3033.1493555300003,4.110674962573573
Model_2,1920.9195579045283,2.603325786578775
Model_3,1769.5790323764404,2.398221574358954
Model_4,409.9350744726105,0.5555644148689948
Model_5,406.8665208776699,0.5514057583191483
Model_6,192.34532841536088,0.26067596184918396
Model_7,42.81251808516095,0.05802165523321153
Model_8,7.51495140933526,0.010184636159439495
Model_9,3.5619851051239664,0.004827379489901372
Model_10,0.6325732956152064,0.000857294812580607
Model_11,0.03770371157896192,5.1097946397252886e-05
Model_12,1.1113439320380545e-09,1.5061486068623344e-12
