complexity,loss,score,equation,sympy_format,lambda_format
1,4915.772,0.0,x0,x0,PySRFunction(X=>x0)
2,4237.7515,0.1484159894803702,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,56.72966,2.1567454614705195,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
6,39.963463,0.1751657831659012,x0 + exp(x0 + x0),x0 + exp(x0 + x0),PySRFunction(X=>x0 + exp(x0 + x0))
7,16.105152,0.9088263908857721,exp(x0) + exp(x0 + x0),exp(x0) + exp(x0 + x0),PySRFunction(X=>exp(x0) + exp(x0 + x0))
8,4.318961,1.316124356731568,exp(x0 * 2.0461044),exp(x0*2.0461044),PySRFunction(X=>exp(x0*2.0461044))
10,2.1376963,0.3516430551001861,exp(x0) * (exp(x0) - sin(x0 + x0)),(exp(x0) - sin(x0 + x0))*exp(x0),PySRFunction(X=>(exp(x0) - sin(x0 + x0))*exp(x0))
11,0.13638784,2.751981440976348,exp(x0) * (((x0 + x0) * x0) - cos(x0)),(x0*(x0 + x0) - cos(x0))*exp(x0),PySRFunction(X=>(x0*(x0 + x0) - cos(x0))*exp(x0))
15,0.016397892,0.5295874504729836,exp(2.042212 * x0) - (sin(sin(x0)) / cos(x0)),exp(2.042212*x0) - sin(sin(x0))/cos(x0),PySRFunction(X=>exp(2.042212*x0) - sin(sin(x0))/cos(x0))
18,0.0041815443,0.45549072063852664,-1.4813215 - (exp(x0) / ((-0.46572238 / x0) / x0)),-1.4813215 - exp(x0)/((-0.46572238/(x0*x0))),PySRFunction(X=>-1.4813215 - exp(x0)/((-0.46572238/(x0*x0))))
20,0.0035411774,0.08311067867533778,(-0.27939335 - x0) - (exp(x0) / ((-0.46132678 / x0) / x0)),-x0 - 0.27939335 - exp(x0)/((-0.46132678/(x0*x0))),PySRFunction(X=>-x0 - 0.27939335 - exp(x0)/((-0.46132678/(x0*x0))))
21,0.00077977194,1.5132130573835962,(-1.4881072 * sin(x0)) - (exp(x0) / ((-0.4672662 / x0) / x0)),-1.4881072*sin(x0) - exp(x0)/((-0.4672662/(x0*x0))),PySRFunction(X=>-1.4881072*sin(x0) - exp(x0)/((-0.4672662/(x0*x0))))
25,0.00040716713,0.16244443808533748,(exp(x0 * 2.0119545) - cos(x0)) - ((-9.675853 * x0) + 13.909184),-(13.909184 - 9.675853*x0) + exp(x0*2.0119545) - cos(x0),PySRFunction(X=>-(13.909184 - 9.675853*x0) + exp(x0*2.0119545) - cos(x0))
