complexity,loss,score,equation,sympy_format,lambda_format
1,0.32699817,0.0,x1,x1,PySRFunction(X=>x1)
2,0.26612592,0.20598499432157438,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
5,0.21263467,0.07479801713931304,cos(exp(cos(exp(x0)))),cos(exp(cos(exp(x0)))),PySRFunction(X=>cos(exp(cos(exp(x0)))))
6,0.121399544,0.5604884063713859,sin(x0 - cos(exp(x0))),sin(x0 - cos(exp(x0))),PySRFunction(X=>sin(x0 - cos(exp(x0))))
7,0.06532289,0.6197446115936708,x1 + sin(x1 / exp(x0)),x1 + sin(x1/exp(x0)),PySRFunction(X=>x1 + sin(x1/exp(x0)))
9,0.041165013,0.23087690714707487,sin(x1) + sin(sin(x1) / exp(x1)),sin(x1) + sin(sin(x1)/exp(x1)),PySRFunction(X=>sin(x1) + sin(sin(x1)/exp(x1)))
10,0.009939297,1.421092402731277,sin(0.00069531216 ^ x0) + x0,x0 + sin(0.00069531216**x0),PySRFunction(X=>x0 + sin(0.00069531216**x0))
13,0.00315086,0.38294028745760517,x0 + sin((0.0053633987 ^ x1) / exp(x1)),x0 + sin(0.0053633987**x1/exp(x1)),PySRFunction(X=>x0 + sin(0.0053633987**x1/exp(x1)))
14,0.0023424602,0.29647368685728154,((exp(x0) / 2.5725906) / sin(x0)) - cos(x0),exp(x0)/(2.5725906*sin(x0)) - cos(x0),PySRFunction(X=>exp(x0)/(2.5725906*sin(x0)) - cos(x0))
16,0.00014192789,1.40181895592809,sin((1.879422 ^ x0) / x0) / 0.7248636,sin(1.879422**x0/x0)/0.7248636,PySRFunction(X=>sin(1.879422**x0/x0)/0.7248636)
18,8.1539176e-05,0.27711775992342136,sin((0.005336353 ^ x0) / (-0.7344587 - x1)) + x1,x1 + sin(0.005336353**x0/(-x1 - 0.7344587)),PySRFunction(X=>x1 + sin(0.005336353**x0/(-x1 - 0.7344587)))
23,1.4717897e-05,0.3424038711247749,sin((1.9511967 ^ x1) / (x0 / 0.9827614)) / cos(-0.775826),sin(1.9511967**x1/((x0/0.9827614)))/cos(-0.775826),PySRFunction(X=>sin(1.9511967**x1/((x0/0.9827614)))/cos(-0.775826))
24,1.463141e-05,0.005893648551521649,sin((1.9511849 ^ x1) / (x0 / 0.9827324)) / cos(cos(-2.459261)),sin(1.9511849**x1/((x0/0.9827324)))/cos(cos(-2.459261)),PySRFunction(X=>sin(1.9511849**x1/((x0/0.9827324)))/cos(cos(-2.459261)))
25,1.4625366e-05,0.00041316924913258887,sin((1.951264 ^ x1) / (x0 / 0.982758)) / sin(sin(exp(-0.085040785))),sin(1.951264**x1/((x0/0.982758)))/sin(sin(exp(-0.085040785))),PySRFunction(X=>sin(1.951264**x1/((x0/0.982758)))/sin(sin(exp(-0.085040785))))
