Model,MSE_Train,NMSE_Train
Model_1,0.09185528464294544,0.3269981749340167
Model_2,0.07475599100465237,0.266125925350148
Model_3,0.05973004643341065,0.2126346486037415
Model_4,0.034101682031535775,0.12139952349871434
Model_5,0.01834950234853587,0.06532290223956655
Model_6,0.011563437280534187,0.041165001027396515
Model_7,0.002795955290122443,0.009953398768737744
Model_8,0.0008841117510690096,0.003147373938919988
Model_9,0.0006580090264519275,0.002342464579760186
Model_10,3.986848121710627e-05,0.0001419289118319239
Model_11,2.3034936997441056e-05,8.200271097262096e-05
Model_12,4.134483514855985e-06,1.4718462513158388e-05
Model_13,4.110084567628277e-06,1.4631604024343234e-05
Model_14,4.108507501642413e-06,1.4625989783408349e-05
