Model,MSE_Train,NMSE_Train
Model_1,0.050291659784147735,0.8617999968792481
Model_2,0.048878014884168645,0.8375757184279262
Model_3,0.048497669299902124,0.8310581005019964
Model_4,0.042442473538407265,0.7272960113055612
Model_5,0.0264513909776254,0.4532721481018753
Model_6,0.007803283827148621,0.13371739979845113
Model_7,0.0052353405067554265,0.08971301507542971
Model_8,0.002425115787965316,0.04155688612128677
Model_9,0.0021072774882870014,0.03611039565255866
Model_10,0.0008309345497210605,0.014238929385706787
Model_11,0.0007322342257239348,0.012547596483237833
Model_12,0.00036599744876131615,0.0062717476725581535
Model_13,0.00028442786639064355,0.004873967878966112
Model_14,3.372764103947006e-05,0.0005779582751357442
Model_15,8.26192964394086e-06,0.00014157677380155015
Model_16,8.26193123032029e-06,0.00014157680098581479
Model_17,3.3592096423258197e-06,5.756355768925416e-05
Model_18,3.3378069208231984e-06,5.719679975357791e-05
Model_19,1.995085813641208e-06,3.418787439804841e-05
