Model,MSE_Train,NMSE_Train
Model_1,0.03847441199291404,1.4078472642410063
Model_2,0.031599526663095547,1.1562829646920445
Model_3,0.02732854122045422,1.0
Model_4,0.006301073090531352,0.2305674876570168
Model_5,0.004224831925122177,0.15459412527881564
Model_6,0.002807147560785502,0.10271852925265088
Model_7,0.0009300321364121133,0.03403153241549625
Model_8,0.0007982861919117824,0.029210713644469984
Model_9,0.00028817053305016117,0.010544673084653275
Model_10,0.00026969341168611114,0.009868562303071537
Model_11,9.248121206718187e-06,0.0003384052274182997
Model_12,7.734631237462875e-06,0.0002830239336622125
Model_13,2.7620692449017704e-07,1.0106903338237762e-05
Model_14,2.761309496439234e-07,1.010412328328932e-05
Model_15,1.383796086090856e-07,5.063556356440808e-06
