gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.000637417222828252,0.0111571859976347,58.4871863641497,70.1277338507361,0.00226510581045948,0.00457371040014973,-9.0079207168546e-09,1.40261443461728e-08
0.00376552631113331,0.022324657692719,68.5456871842054,26.0945013073338,5.08130131395712e-05,3.45127387169475e-05,3.25144753945621e-11,2.49559237849806e-06
0.0109560072202123,0.0282709615774035,75.3966579075863,59.5445819387139,0.00299540583735244,0.00373211600181075,-9.83565273476262e-09,1.16966047191502e-09
8.75683790976402e-05,0.0174142589095181,18.5039707528521,96.3887570819174,0.00300784174179236,0.00399835397084836,-4.17289295777042e-09,2.02297251444157e-07
0.0306992607229393,0.0518853813754689,88.9816540876894,63.6419504787669,0.00324708725480683,0.00453899470535503,-1.26328727386999e-08,5.78882863166259e-13
0.0106195970982536,0.0718095643538187,11.2925929551387,82.7713637877149,0.0017136031629111,0.00487286967692645,-1.33510226985637e-08,1.84111269360226e-12
0.00144326108418012,0.0191208720393752,36.4872364161614,98.60791193771,0.00246649627787442,0.000599317455661114,-3.16741048188396e-10,1.21166472931309e-08
0.00101518635091812,0.0538332785171529,26.1923390653816,89.7332002902944,0.00350886972626765,0.00259484881708431,-5.41826756801303e-09,4.61497518259844e-09
0.00109476587774931,0.0137329200759452,93.3664841378155,29.24533028018,0.00443901300714745,0.00410987405844093,-4.92173022451739e-09,3.10305030527864e-09
0.000414971643078141,0.0686630011385674,16.1362393144331,13.116705518122,0.000275289230780923,0.00318511399371463,-5.27799139143087e-09,4.98637539944092e-06
0.00167685677727259,0.0137594703192786,62.2983904820642,50.6011412262857,0.000491809752728652,0.00476955188449803,-1.08972290548553e-08,9.55208132613481e-10
0.00170327470503389,0.0387444397565877,67.3436100272702,11.2415101100285,0.00324891392736381,0.00473463186613426,-5.09440278383988e-09,8.31204225147769e-09
0.0141857770272156,0.0232357556350043,68.6142338288448,52.6339674219618,0.00382035445618164,0.00483302622665993,-1.3099224448128e-08,2.28338538766464e-17
0.012118929386879,0.0640854657060788,87.8159811280198,95.6077381655915,0.0049397947079892,0.000336720942359758,-4.61551707073762e-10,6.00719250809609e-09
0.0042847392210601,0.0318992730286008,15.0357276466319,32.405705083489,0.000626623957077966,0.00218767396830062,-4.76527881209247e-09,6.88612352500619e-08
0.000683593858517573,0.0308741022916923,83.5169656396465,44.7780520498975,0.001822385876013,0.00160419971405259,1.89034747497089e-09,2.8838368848453e-07
0.0136054020232183,0.0753440087239849,57.6030219695586,48.8290038783449,0.00338115045141126,0.000670260292002201,-1.23264149020365e-09,4.29683833794256e-08
0.00198356652627742,0.0225497542341094,72.4915504560198,84.7797836274136,0.00187879085608746,0.000672925751128502,-3.77186985046141e-10,2.05295449074796e-08
0.000563834070315191,0.0281477416699339,29.1164406653651,84.2182137669552,0.00431729245733555,0.00402973830159349,-8.46465458851114e-09,2.59433043429954e-09
0.0328076173045708,0.0919454593524076,58.8951951624866,50.7698751071001,0.00145988375493015,0.00262382132197448,-7.02071630326297e-09,8.9378520387746e-12
0.0212225926787142,0.0110229489962271,73.2268244938117,44.250415295291,0.000667374952921483,0.00472128485290719,-1.28809285058506e-08,1.40274162783937e-11
0.00223583130704,0.0939633158599158,96.0791101534422,93.328168855657,0.00336325257213715,0.00494170038319362,-1.23640580595678e-08,3.8394826719006e-08
0.00368464169599699,0.0154599057916976,50.0087946586124,76.675926470605,0.00101292490435963,0.00204947089923561,-4.65382271625566e-09,1.38456330129059e-09
0.00288472300486305,0.0464643964277862,17.685804773138,76.3869766080543,0.00434257599100546,0.00185593938571239,-4.1027138677622e-09,7.73158293551144e-10
0.000209989163020701,0.0385868755769803,15.1606132787132,95.2224399110825,0.00375578660949805,0.00113427046222514,3.96745874873362e-10,1.32014180259466e-07
0.000400598201493743,0.0473273749231299,66.6505437489531,55.9089734889143,0.00209689824996485,0.00223015479411926,8.46558612671798e-10,3.08598609221263e-07
0.00129342142293491,0.0229626522687596,81.6561159848612,81.2691266407076,1.15532599708368e-06,0.0013311071878358,-2.00166878235884e-09,2.36157235412176e-06
0.000245716593011805,0.0417136724962987,72.2072199572329,50.6956152096153,0.000747318661838517,0.0022954819698373,1.01108609048545e-09,6.79261162575767e-06
0.0170567538627822,0.0647367488839452,41.0777075993649,86.4278836794085,0.00136917150772134,0.00216452664059384,-5.67374999001484e-09,3.72220060601464e-11
0.000191983043849127,0.0104533977950827,95.2135000445435,45.1387746516248,0.0043621250948144,0.00129811717145604,1.09751040604728e-08,2.82448806944405e-06
0.00023808681607383,0.0121303549278694,56.817128639033,76.4538860355658,0.00300625571955906,0.000668572541830843,5.14930000574165e-09,9.9699827275711e-07
0.000162590117824306,0.0943629842709112,95.8431722678134,97.8794701616667,0.00160594226415632,0.00209614209295437,6.34197745393288e-09,2.58542708603437e-07
0.000240969955683644,0.0448073781479019,16.623607222738,57.0969152393599,0.00142146537228156,0.00253430255621271,-2.81939250380818e-09,1.51577245149167e-06
0.00101406561445429,0.0170309085194875,28.6328753265767,48.6923771538797,0.00217657902892104,0.0016216227750005,-2.00755656327405e-09,3.69196037156956e-08
0.000428821808715548,0.0253215999461945,79.7525032583771,28.6442274327902,0.0045187952559099,0.00342344400209851,3.76643683181291e-09,3.3260196537526e-10
0.0294516025238756,0.01324404105217,92.2769039119396,39.106124152934,0.00462552822493505,0.00221546755513334,-5.70519746691165e-09,8.20406769906358e-13
0.000976319982830347,0.018554054220308,80.429558293927,19.9783196524099,0.00252646226102916,0.00217831539918764,3.10156081599046e-09,5.9530887559831e-08
0.000179233408837215,0.0181069861797005,36.5980776548388,43.7689048817901,0.00313790904635015,0.00396511757780838,1.64494939882826e-10,2.82620715071286e-07
0.0259186818255468,0.0214617552934352,23.6661150083036,39.6913581220632,0.00359631963411205,0.00407778184842056,-1.10927516011126e-08,3.74889179364262e-14
0.0434725523772367,0.01419822364925,86.3119470082404,40.7894654975157,0.000119564406798276,0.00376056326854767,-1.03266254513707e-08,4.19195189251098e-11
0.00103652533983348,0.0222847445285775,80.6369131983835,83.5406966176403,0.0028746625099845,0.0039462797066064,-8.33627686818838e-09,1.48475847470582e-07
0.000107727771179875,0.0132330043209563,34.3748351936186,57.8516782813808,0.000232672320320191,0.00250633726542221,-1.99198505937277e-09,2.49566570619757e-06
0.000297278904616832,0.0765866472520845,30.502963433452,56.9009843657993,0.00211265694134241,0.00277590961348562,-2.51764701354738e-09,8.36952073432801e-07
0.000841646152971241,0.0124244848274948,38.8920895380056,79.6878738087985,0.00233867130645997,0.00315374869192223,-6.3938890591998e-09,2.02582876073782e-09
0.00304549735294501,0.0851217661693441,84.6605623959251,20.8236493701981,0.000113139933779534,0.000489945824231552,-6.11460630474715e-10,5.98590341252093e-06
0.000305918152404608,0.0250622448759049,83.9963975140878,66.2905136725772,0.000325370212323232,0.00122838090968445,-3.63700728487939e-10,4.47918248958398e-06
0.00321735714306614,0.0111532506423572,61.361456543369,41.1983816995492,0.00461978167862572,0.00307862571144809,-6.80184558850833e-09,4.4961233008698e-08
0.00680169800910811,0.0219975089545359,61.4646672605963,40.1157447255888,0.00267071431972135,0.00152479978803509,-3.13499213966243e-09,1.00157577435874e-07
0.0002313184142242,0.0544460225728116,35.7416445249442,61.7154907042878,0.00183398234498688,0.00383483801375639,-4.09361573022612e-09,8.66269882646853e-07
0.000112518246879073,0.0623278516041057,72.9220203371088,87.7543876952904,0.00181973089770372,0.00133614546183545,1.02219989598855e-08,8.77425280893602e-06
0.000388148242440203,0.0350675882217025,81.6632148953419,27.8706764953587,0.000756868329132256,0.000197531521258144,2.43852015948523e-09,5.9079044776895e-06
0.000452173295456317,0.0485538265989693,49.7430150536101,70.5205867327884,0.000748042993163329,0.00148280888766494,-7.33422989148646e-10,3.46796955110801e-06
0.000936419143389061,0.0782767338143945,50.1594050522099,91.1648233882065,0.00175401045818572,0.00278182487546846,-5.54641060821734e-09,3.31541045142646e-08
0.00166934022462094,0.0113446679758475,51.90961675286,27.9241463457057,0.00167983047834281,0.00484537235544029,-1.00789162268373e-08,1.01938067998332e-09
9.02645862103597e-05,0.0201215475695344,35.1135268547153,36.8455734846984,0.00392013923134358,0.0034456235556709,1.07225118404078e-08,3.76892060837022e-06
0.00030649028178335,0.0111222219223705,70.7837786574935,54.6868243237038,0.00243369605813009,0.00358940699193796,-5.37307250651822e-10,1.31534492254773e-08
0.012647767475214,0.0156847197636482,91.3298073727186,90.0913808516212,0.00232399006436883,0.00279514559784968,-7.36620676695012e-09,3.69247780251173e-10
6.11830097194266e-05,0.052500785655522,91.7673308963537,55.1273130881738,0.000656262757983952,0.00266677103901829,1.9273509643298e-09,8.54681882968139e-06
0.0305866858652161,0.052693042258363,77.2477249717642,34.9295715193577,0.00443195735444148,0.00437862001282315,-1.19380782734878e-08,1.16349003358192e-11
0.00776180258995478,0.0754742960689903,33.4460356375191,58.0562360800165,0.00337278712814383,0.00196549296362251,-4.70669277792078e-09,1.92369704616199e-10
0.00146149362645122,0.0382325235302355,72.0674056066698,61.6824598407077,0.00417579819011518,0.00229033469000459,-3.93332741922587e-09,5.84413672226579e-07
0.00271985146606946,0.0117675034793017,21.8647598927961,47.1523961548953,0.00328243967437716,0.00104122602486644,-1.52834997471562e-09,1.85237683885329e-09
0.000257525799214857,0.0837036835052194,21.1150749087821,11.3287296524538,0.00491958488248238,0.00378636581491909,6.60882430955151e-09,1.730018773652e-06
0.00118991650590958,0.0631498164165014,27.1812567920042,73.2488323085429,0.00489894935945642,0.00273346014089251,-5.74039251411543e-09,1.0694175729282e-06
0.0387467804750333,0.0193173192112704,23.1158889546662,55.6072436338292,0.00125076506798989,0.00178694096483872,-4.69407187378246e-09,4.67396642779013e-12
0.00218467661792076,0.0349673912467751,62.6539253741844,44.3139488584264,0.00312285351771095,0.00350498894847618,-7.55706616177713e-09,2.30611642115472e-07
0.0018296899252617,0.0965553265500117,16.602552107242,15.843838138647,0.00364121211576769,0.000546112483443275,1.32683390314247e-09,1.19707567450363e-07
0.00024760143905195,0.0519610677858641,84.0093599966776,42.2721964594913,0.00249085157633654,3.30538298210115e-05,1.58014976703802e-08,4.87783707803214e-06
0.00146441185528718,0.0690191485477152,75.0612675941619,31.0826118279018,0.00424914147479637,0.00298651039900677,-4.07596074291656e-09,3.92562419517198e-09
0.00372520578622543,0.0271181813688567,93.3272234215737,28.3153647600073,0.000954591018109435,0.00329588033310935,-6.71253596399562e-09,7.37050174672088e-09
0.00544975058825901,0.0295545748031913,54.3374738615603,83.2401624847798,0.000620718936110841,0.00290003215275939,-7.30202372127425e-09,6.28743702000636e-10
0.000768273142627594,0.0363674969466431,68.9394608604702,45.4091134234125,1.39521066455595e-05,0.00454975805061503,-7.84903012849308e-09,9.97149208008083e-07
0.000632819640929289,0.0185819609696678,90.1111130165518,14.8217653775344,0.000764763949909216,0.00318003076055878,1.21754282714497e-09,4.30443828689537e-06
0.0460167575320519,0.0561071834160694,58.4673017022119,43.7546420445222,0.00267080412321709,0.00262780625617693,-7.08631889144398e-09,2.10370943145652e-09
6.48913191806565e-05,0.0319071323266169,35.39846481024,79.7494759675907,0.00255316802568239,0.0012981154005525,7.52630954920589e-09,5.02415154701811e-06
0.0226190327262541,0.0443414270779322,97.8361766091968,24.8767858783699,0.00192607939939885,0.000255854336784729,1.68057373907646e-11,1.13057902526547e-06
0.0274682181115467,0.0203116676620584,13.2782963972932,92.0997007332994,0.00155298226858206,0.0036597506457999,-1.01673978107931e-08,2.7824990872188e-15
0.012232680284691,0.0137633652757096,39.3620115754281,38.728520362831,1.77772372660517e-05,0.00082145695459229,-1.58822090816775e-09,1.74799866657439e-07
9.88796317421158e-05,0.0298932362068215,97.5712261503538,39.6801701455554,0.00407621222656836,0.00140198502844772,2.39964786722078e-08,6.89677747392771e-06
0.000305199315990825,0.0230387695585463,42.8529362775173,28.3812103085598,0.00319209229083179,0.0012971372398873,7.3361502634657e-09,1.93812957359332e-06
0.000507038018025741,0.061392232756445,37.8234657006326,79.0493262741832,0.0022416969035096,0.00273547979838274,-4.37040334776446e-09,1.03134105815601e-07
0.00547209789782458,0.0602970160958956,20.8821146122565,16.2975834057543,0.00122042885130954,0.00270634233742984,-5.78078884923154e-09,7.89198838799272e-08
0.000128419039228127,0.0466135537580335,92.4189133636711,95.5030553212253,0.00401692542998453,0.00394056592024496,3.44565987926015e-09,3.80298376290865e-11
0.00728874069640402,0.0135989024884553,22.1930385113352,24.2388806416197,0.00411985443614036,0.00434802777657515,-1.09162489355466e-08,3.08560711157219e-08
0.00010453352345156,0.0105088667956081,39.8906102645507,35.7801279760903,0.00426095324699318,0.00393770265079606,8.17429290285776e-09,2.44126282421798e-06
0.00457343014841756,0.0362944906413788,90.7731903159896,71.8416203263255,0.00233625877716751,0.00484713927947873,-1.25614031280834e-08,3.73184732000263e-09
0.00151876931542523,0.019990286482294,54.9683900062546,22.7034841274012,0.0048534948658806,0.000902340548442758,1.73800499306681e-09,1.23903331053928e-08
0.0108673880252929,0.0869780594285579,65.3759417993551,56.0877985435089,0.00420622007511144,0.0046529948140879,-1.24743925764715e-08,4.05514287416914e-10
0.00698363028310541,0.0956981706699042,62.4819671279783,74.9194234564748,0.000392741031772563,0.000225759380202424,-1.06013720490606e-11,1.05398733329186e-06
0.0257117529180835,0.019347301024516,72.8428533964673,93.596062205787,0.00118799443836043,0.00120322942643969,-3.03254917822143e-09,4.72839769246031e-08
0.0235362634879816,0.063215021058943,12.6399108478926,75.8893465014634,0.00408785440634351,4.42751504930011e-05,1.80084809890193e-10,3.07189936134259e-11
0.000502873977528645,0.078724761107651,57.5094418964783,77.4863218664311,0.0020291435740313,0.00335796767156437,-5.27068867056777e-09,1.04017143305189e-07
0.00624032920638654,0.0395846288060362,12.8865561777987,46.6587642794954,0.00233156110318812,0.00452406615008681,-1.17910627492229e-08,5.73785701034706e-11
0.000196064733949149,0.0765626110072778,84.4428090552683,31.5542526029095,0.00475768109040792,0.0028620815580583,1.54821240931033e-08,5.05933106194649e-13
6.1743727320195e-05,0.087847931763597,40.5987585833952,56.8765427574735,0.00482502652921779,0.000777306451644858,2.25594812464163e-08,2.837912468515e-07
0.00853478893383231,0.0354126223017986,86.2039862992477,29.7169624098013,0.00382642433387911,0.00251183716863514,-5.7116550744323e-09,7.75265615199139e-08
0.00158138389328429,0.053504070613344,32.1462610395489,85.8149113508872,0.00287266795086999,0.00283866439136487,-6.40495449369943e-09,2.44248726045363e-09
0.00137637389751925,0.0377362115456111,62.3342127131319,69.6639618146165,0.00457962512725111,0.000941358878699335,-5.13001924428637e-10,9.73503069577835e-07
0.025890278285466,0.0106134718185442,94.3909191167298,83.461175664981,0.0024771620439518,0.0016209823173352,-4.18950127503785e-09,1.42179356764346e-10
0.00337730240754012,0.0279596015668861,14.300856314656,81.4489840092314,0.000830061885401465,0.00358018671419405,-9.06501230497645e-09,7.34738562344937e-10
0.00356425832867668,0.0442896203312463,14.8579893253215,52.2194683196586,0.00162998834985837,0.00276464354285608,-6.53863327575947e-09,4.26267269475784e-09
0.0189363783079922,0.0332049593321799,11.8556230707992,37.8572481401117,0.00148218053004863,0.000711408699086287,-1.43122454395792e-09,2.19508856861968e-09
0.0130448256197348,0.0235674536038804,71.3330662776591,71.8821322762368,0.00279149245765453,0.00190181779706334,-4.75863935462079e-09,1.29080507686555e-08
0.00268617653599261,0.0865236170230253,63.8765673969911,98.8167001050971,0.00033738401525545,0.00198284622605521,-4.3898071367549e-09,2.5575633597385e-07
0.000176903902104603,0.0675356096334514,20.262703106409,79.2940488269988,0.000344889231054292,0.00288370847847053,-4.77446385419373e-09,4.17964772937332e-06
0.000262280520006176,0.0706456588805245,81.6620815653261,84.6622762052673,0.000833922911566816,9.70075135556003e-05,3.46740798011628e-09,8.26645080697027e-06
0.0228299943265494,0.0235794808992617,65.6065528425351,73.5476288905281,0.00473719131314361,0.00288790030634722,-7.78336745852118e-09,1.08820705798244e-13
6.09526317288008e-05,0.0391908402847221,16.3192171588263,63.5802776782974,0.00405544208810541,0.00466098046404274,-1.70470671683099e-09,9.34472058948276e-07
0.00147459979731416,0.0745680119641667,16.2351075311201,77.7586708074288,0.00355227846490244,0.000534363901194429,-1.43771992428639e-10,1.28113442958736e-08
0.000159496604324891,0.0858028292617112,22.2406649758081,54.7049983442715,0.00485122780838759,0.00366074879367176,-2.67854928879434e-09,2.17336623624035e-07
0.0431530953862131,0.0466084085731375,81.0002187691308,87.8619388610855,0.00499213394670936,0.00485261393478053,-1.37593071828727e-08,8.48460110617908e-23
0.00687152956451811,0.0160981680953241,18.3158612131447,16.1224924716471,0.00493727403374521,0.00304442769348588,-6.91587098611474e-09,2.67929349501868e-10
0.00158629836571545,0.0450661639229502,31.4081912806576,97.1691346191694,0.000750432890094453,0.00359832806089459,-8.64130252610265e-09,1.06757149753731e-08
0.00129489671155713,0.0118046074929237,31.9283121355106,18.88806807739,0.00479239402226561,0.00151376162864891,-7.58155401740456e-11,1.40950261327485e-08
7.54790815783821e-05,0.0255109666545748,19.4339991393005,59.2279377809747,0.0026522952461721,0.0022951119703926,2.496567795793e-09,2.56473074755798e-06
0.00555757992072017,0.0464442049875734,87.2517484205882,46.2672918081581,0.000370432586949581,0.00024014306591182,2.41270949576369e-10,2.37296126127912e-06
6.70291044263469e-05,0.0858471060682036,72.837978956161,19.6336139860164,0.00155910451957863,0.00192676052587602,1.13505947259207e-08,1.18432115435032e-05
8.19042425154279e-05,0.0647068163023011,76.0367919936953,75.174955343256,0.00447585389997803,0.00180858190124069,1.75414041163376e-08,3.65016252061763e-11
0.0018361980917878,0.0305174521179428,68.5477562009421,65.2314113164518,0.00417384155791361,0.00143792027624657,-2.0805869691367e-09,1.14600728425978e-06
9.75349086785208e-05,0.0571148722932876,56.4643509196716,80.4671373266257,1.1743778398744e-05,0.00408356367945477,-5.23780378403628e-09,7.11025386938301e-06
0.0142369075840865,0.0261244679114902,39.3749321579994,60.9958524197479,0.00320104923082455,0.00225264047434267,-5.76223681420774e-09,1.19423771754957e-08
0.0141778794895023,0.0937100118914135,69.5598577100651,83.018724283623,0.00401591287543718,0.00403316260181621,-1.09796337663268e-08,6.37773551638349e-11
0.00735002441041234,0.0972690560402838,20.5808936159581,61.9098274216891,0.00122565377592098,0.00395086467512167,-1.03741871523345e-08,3.27284210492024e-10
0.00014078822441951,0.0731387492265643,23.3035672763446,94.9626274457498,0.000320611158829463,0.00141478936593289,-1.9291042057138e-09,5.01695140608304e-06
0.00476196021938506,0.0244840792139091,11.7788197355935,88.430693404751,0.00131574159676888,0.000341546193125217,-2.8714388365089e-10,1.63264051235903e-08
0.00179785570222517,0.028493239465476,96.7862557269603,55.6841987150292,0.000513601806314459,0.000274653641111977,8.41817222202151e-10,3.38651155878084e-06
0.0414852458953967,0.017647662827536,97.3335611811981,80.9940848511215,0.00241859512416956,0.00318761319669999,-8.83757506879147e-09,1.89760743393546e-14
0.00442531798212054,0.0608727739752087,21.1474456432138,52.572757680973,0.0020944223132561,0.0021214279060855,-4.85285551101707e-09,3.48637197714518e-09
0.0125881448140058,0.076355021817604,52.0669024097014,84.5921528639597,0.00190644504013669,0.00452765674034301,-1.23908017165274e-08,1.06068449116722e-09
0.00114911403888514,0.0819807111433234,69.1024602974026,39.0233429255758,0.00443382557506204,0.00208660441813423,-1.75003835713811e-09,8.99580006097364e-09
0.000991161708662035,0.0361647047309335,36.116700996958,97.853188170462,0.00210278757418696,0.000770291637584312,-4.43701086359478e-10,9.16105897388488e-08
0.0149593040905246,0.0397070938864697,77.9082975744665,35.0389936236829,0.00141923934508575,0.00269999631885181,-6.76145549201422e-09,1.14280733031822e-07
8.89978364294748e-05,0.0140888881178072,60.2306246223074,16.5547724331186,0.000240905720053514,0.00468545683980154,-1.39394061948638e-09,3.42006160743799e-06
0.00012545357078704,0.0793804368370297,48.501333599361,77.6101245284807,0.00109582991277191,0.00330477532457573,6.85164380407687e-11,7.45553309474148e-06
0.000165628795551679,0.0282093825679962,34.047465154678,84.8069758480752,0.0011958800704349,0.00197328720781908,-3.36265372574628e-10,2.63733793916811e-06
0.00074436065832015,0.0160572932728232,77.8362466719755,93.0104283998018,0.00014629243518615,0.00129495271079484,-1.33659242205882e-09,2.0289605364214e-06
0.0155994480759279,0.0793690149874892,90.8538692505068,39.4321864033013,0.00351155459179318,0.00423956079985272,-1.12447369644192e-08,1.28453633525006e-09
0.0128547365107597,0.0578875993512896,75.5599630562007,82.3662336313641,3.81777738619798e-05,0.00472528037469953,-1.29447932941287e-08,1.19565008431627e-11
7.5924779941838e-05,0.0762932836749029,46.614712118904,58.442529997051,0.00305460340139677,0.00188499918641558,1.65439741705017e-08,5.10837084048047e-06
0.000788394010374621,0.0192730397900455,94.4484256228327,51.6965391171376,0.00204044768725586,0.00033640092271678,4.40462846805894e-09,6.6078652260002e-07
0.00190369555501452,0.0471222464652405,32.9884709444022,83.8675225769203,0.00124473337406678,0.000907908843379485,-1.26706564312559e-09,9.40170808049417e-08
0.000889955739244849,0.0461614991295531,57.984691654794,95.6715855572308,0.0032622986207295,0.00287873807607785,-5.68400030268349e-09,9.14160857368202e-08
0.00467250395071109,0.0132682911834986,95.9279383338733,16.8645600495795,0.00160138544184981,0.000929425157992428,5.06760124200084e-10,8.70491354048026e-08
0.00382727864256318,0.0255457361981897,34.0972782796087,73.7803957769043,0.000518360622479174,0.00145724177975633,-3.08448536578132e-09,4.1746058449653e-08
0.000375770120647091,0.0188489408387443,32.5076158530631,31.1433799453289,0.00267782447256324,0.00230832053467333,6.68283956126445e-10,5.33448429851295e-07
0.000986105804255204,0.0520798519101748,93.4905448215413,45.9006001947111,0.000824351212385168,0.00173488720505726,-1.20259386425433e-10,2.44373603917621e-06
5.56456706860612e-05,0.0192036765123331,16.172411369991,34.1311984215948,0.00441719351176862,0.00159082858269892,8.66568578674448e-09,3.00594584195093e-06
0.0447879492544625,0.0787406248530727,36.9460347904778,84.9261984935982,0.00333228506024046,0.00229957289806223,-6.29037559926278e-09,2.07787654918627e-11
0.000158662843787241,0.0670778126684686,63.242518074073,99.5836429311584,0.00423871245957179,0.00117947460048262,6.01884966732893e-09,4.29652016439112e-08
0.000104140351482316,0.0245485877535443,28.2969230820703,68.4775884479176,0.00381330531860563,0.00013876018794758,8.32350177256656e-09,1.83232139281709e-06
0.000654936545105742,0.0314704492734879,67.2294878998199,73.3557547939842,0.00403506887309926,0.00329226727978011,-5.36407144225648e-09,3.28510894503427e-08
0.000196483104703074,0.0495228001281523,81.8533232047233,93.9072878171882,0.00316476221827626,0.000794017813616938,7.64217604773661e-09,4.08592541150596e-08
0.00147242410409317,0.0682918693967358,55.1530947127796,71.8887293262565,0.00355213653931854,0.00401331300272648,-9.19884117139356e-09,3.91160906590824e-07
0.000521735327553075,0.0407033064492445,68.5730922354228,61.1518526802948,0.00344331769558891,0.00204289885917363,-3.39082016849264e-10,1.78144424136721e-08
0.035798217195368,0.0375610012739912,81.6359487000514,44.2762776360574,0.00160473930568565,0.00163695939440275,-4.16167633378418e-09,3.40554788751855e-08
0.0288380654957569,0.0211856684263132,31.0036391264411,67.112153632938,0.00265824247250387,0.00373007364283992,-1.02906771436912e-08,9.62404667258888e-12
7.19450630255159e-05,0.0286038571750035,64.0755044591313,42.6905758984569,0.0043659697880492,0.0037317596017256,2.2743286491784e-08,6.29034541878314e-06
0.00817606416085495,0.0517363258471515,20.1216140544958,46.6857500451315,0.000272698369548985,0.00086977482055282,-1.69330013064168e-09,5.45327060388477e-07
0.000320869386218444,0.0766310974592665,56.4189087876323,43.1829751218211,0.00250200387757591,0.000587724009114558,7.70147082897891e-09,1.70362775092425e-06
0.000927848028651668,0.0525842483998338,85.4056621783211,52.1558884351322,0.00216381607264181,0.000870187621925541,1.91146206994651e-09,1.53519002142002e-07
0.00220081079689891,0.0104378914181953,92.8711097198834,55.3072458955566,0.00452141245816606,0.00313704581993548,-6.52357496527888e-09,2.38555089423317e-08
0.0336651812622559,0.0472907789035021,54.840513650982,91.9482204158839,0.00315091675713339,0.00420945127775301,-1.18195391716695e-08,6.06107587074812e-14
0.000895781970873512,0.0274478811304143,34.9850010037949,28.5787919866428,0.00491518111038478,0.00255041427425773,-2.81080425481664e-09,1.37157595652978e-08
0.0444761722727187,0.0274043925051956,68.7267964673465,40.4743307749645,0.00292600169761273,0.000828818719546973,-1.922555604906e-09,2.04665563900312e-07
0.000401175913750832,0.0130929292020667,92.5568923420601,61.6713059789522,0.00420318258797624,0.00357152641214765,-1.8139660352396e-09,1.30184941995668e-10
0.00634258464831283,0.065265202450646,55.8855508163262,53.8239195486681,0.00234406890289831,0.00453518648153956,-1.17981323147939e-08,4.32969109942317e-11
0.00498869047802441,0.0211278565068836,97.6772335422338,33.5997087121397,0.0027261116484692,0.00109268870557294,-1.28321887694627e-09,4.25135734073268e-07
0.00207180749318152,0.0176290177172096,27.7551047887582,62.1634116657807,0.000895520604707899,0.0043548072395398,-1.06347092712522e-08,8.08967275671878e-10
0.00621278843651652,0.0220147227870329,20.006648541004,89.0494929077889,0.0031723084838522,0.00105917971807944,-2.29425447101683e-09,1.60333689404859e-10
0.00499520992798336,0.0237515600380284,36.761886403176,15.4855200146043,0.0048147938768419,0.00418332470138885,-9.48484801605192e-09,1.27757326187338e-07
0.000171146242048324,0.035200902077107,45.6776682005554,49.6788822037182,0.00267006875725866,0.00429650844588208,3.86413490234862e-10,3.62765411087264e-07
0.000121063493892542,0.036468689249421,47.8680115013643,17.5832201203711,0.00239807126144199,0.00261688736487018,1.07748116109137e-08,7.11066313769992e-06
0.0496833862973045,0.0248783875353758,38.0327821885407,60.6913853883156,0.00396833041512968,0.0023868139713242,-6.49443345280017e-09,2.73931721792585e-13
0.000163054655577924,0.0250109898247,72.4458853839004,58.5379522262413,0.000463568594321474,0.00444941566355046,-1.11600652895003e-09,5.06467547373554e-06
6.26285657274025e-05,0.0327617595994187,18.268464994435,79.1252110244171,0.00440399771430671,0.000325381002086823,7.94338405518043e-09,1.51768208554542e-06
0.00241306701104308,0.0454496498904038,46.1879757133342,30.9781244979044,1.93676775674362e-05,0.00254728062578726,-5.02481923759774e-09,1.7536215636583e-06
0.0221090206687502,0.0893131071064912,36.5662723626966,62.8625568237822,0.00255764546099713,0.00310398973552894,-8.3663027211061e-09,1.12396491818523e-12
0.00508740037825874,0.0527653124703947,37.5847101123741,51.3076480140124,0.00339231817160398,0.00366783719913858,-9.19883236427419e-09,1.80788174750967e-08
0.000186324431954919,0.0251234770765683,19.5005017661747,87.4883369623318,0.00282873823421974,0.00114998115442065,9.89009175624566e-10,3.99812183265799e-07
0.000639321989889422,0.0679002446889011,63.4444844107841,69.475248500342,0.00239229323372598,0.000109359378495585,3.34269635741283e-09,3.20245815851748e-07
0.00120544615523232,0.0136250574366737,35.4454764620283,41.8491249497607,0.00160256422074019,0.000694944448498699,4.75535206666569e-10,2.75650993004588e-07
0.0440437062302334,0.011493882998556,23.969945884555,41.2467668104494,0.00300789899229117,0.00384753723454577,-1.0617096787526e-08,6.42648804009131e-17
0.000147293933774972,0.0121407929396894,10.0592800827501,32.8346292083031,0.00456576371186251,0.00484882590454077,-5.36152090181406e-09,9.42612721385988e-08
0.0184305553620635,0.0145847274705491,35.5235875370543,95.7275330836057,0.00341258908358555,0.00193397208014115,-5.06324112112667e-09,2.56824419833862e-10
0.00429797232737531,0.021096961984003,59.572978748164,36.8380890841542,0.00473366735557688,0.00496713894898516,-1.23457319539885e-08,1.59937684514538e-08
0.00067264611033491,0.0200321137304987,88.3811972353315,24.2565470000465,0.000495445043188326,0.0016319673384034,2.50945841187178e-10,4.18612728210433e-06
0.000186956724274286,0.0102726145109358,13.8028082799243,42.5167351054383,0.00255514462079177,0.000685805180940992,2.47921854772831e-09,1.01855858045133e-06
