Complexity,Loss,MSE,NMSE,Absolute Error
1,0.2079925400920023,0.24573724879800468,0.23353291277265814,0.3801131305826021
3,0.068694817255754,0.17605700535554974,0.167313280651683,0.27167734513508723
6,0.0494830760209849,0.12347961170511153,0.11734709951617905,0.24739616080116536
8,0.0494830760209849,0.12347961176802398,0.11734709957596702,0.2473961608500118
9,0.0490149486471874,0.14776589267491488,0.14042722254610454,0.26391860153260793
10,0.0337922076922434,0.06025473205669959,0.05726223091682701,0.19399232310457784
11,0.0299300357693682,0.07331111714941375,0.06967018150591088,0.17428365677671503
12,0.0092198912975896,0.016755583960737803,0.01592343182280188,0.09902645573215682
15,0.0067757232832839,0.005618761019222025,0.005339709927618606,0.05657100977691706
16,0.0058331528059004,0.007393947726169773,0.007026733463596994,0.06911329669366621
17,0.0052209984747763,0.00501631076634612,0.004767179865355302,0.055358934123169966
19,0.0046255637633575,0.01156525993799943,0.010990880924666187,0.08055712343404706
20,0.0036138118068588,0.0057419463444496,0.00545677735615033,0.0594725133819719
22,0.0035712051608925,0.011754241035954224,0.011170476433610115,0.07594864708147495
23,0.0030090053247753,0.008561032081934096,0.00813585554576485,0.06775583050584753
25,0.002435617641628,0.0039782311838688356,0.0037806556417321335,0.04741263325950991
27,0.0023176016912199,0.0034839129385767693,0.0033108873008542857,0.041376367477531095
28,0.0021306589597918,0.003477142709107192,0.003304453309198958,0.043608951475393266
29,0.0020516929740881,0.004013318101584256,0.0038139999968690792,0.05033128775156097
