Complexity,Loss,Equation
1,0.5220293780185081,"-0.6739616896497882"
2,0.20121080470015704,"cos(x1)"
3,0.15727605938056155,"1.5371219977242006 - x1"
4,0.13369224193548634,"1.3787581553068848 * cos(x1)"
5,0.12970781386428346,"sin(cos(x1)) * 1.558048086139031"
6,0.030881667127112062,"cos(x1) / cos(sin(x0))"
7,1.1786776795557165e-7,"cos(x1) * (1.9999802906093764 * sin(x0))"
9,1.1740037646111983e-7,"cos(x1) * ((1.9998699958517667 * sin(x0)) + 8.739813192635212e-5)"
10,1.1740037646104915e-7,"cos(x1) * ((sin(x0) * 1.9998700005187167) + sin(8.739478766070718e-5))"
11,1.1672038608625986e-7,"((0.0005380073102004054 / x0) + (sin(x0) * 1.999636323217661)) * cos(x1)"
12,1.1587061938834384e-7,"((sin(x0) * 1.9999039688450577) + (4.1692187783599576e-5 / sin(x0))) * cos(x1)"
13,9.546447644248152e-8,"(-8.114165802287765e-6 / (x1 + -2.1753470284620566)) + ((cos(x1) / 0.5000049015750898) * sin(x0))"
14,5.938177580418869e-8,"(sin(x0) * (cos(x1) / 0.4999666309232435)) + (1.235423740328826e-5 / (sin(x0) - 0.5000098263211706))"
16,5.1738310011884e-8,"((cos(x1) / 0.4999933050251789) * sin(x0 * 0.9999549834519675)) + (1.4138545964798222e-5 / (sin(x0) - 0.5000049015750898))"
17,5.1551650633464024e-8,"((cos(x1) / 0.4999962168649766) * sin(x0 * 0.9999528195148414)) + (sin(1.235197903204998e-5) / (sin(x0) - 0.5017712562968458))"
18,5.155138573467549e-8,"((cos(x1) / 0.4999962168649766) * sin(x0 * 0.9999528195148414)) + ((1.2383936638099964e-5 * 0.9956013120721395) / (sin(x0) - 0.5017712562968458))"
19,5.1551385734666036e-8,"((cos(x1) / 0.4999962168646737) * sin(x0 * 0.9999528195149702)) + (sin(1.2383936899462136e-5 * 0.9956013120779507) / (sin(x0) - 0.5017712560685117))"
20,5.111348019527641e-8,"(((1.8476786320008316e-5 / x0) * x1) / (sin(x0) - 0.49548522279199103)) + (sin(x0 * 0.9999582719098976) * (cos(x1) / 0.4999836219320387))"
21,5.036237645538818e-8,"((1.5680169634873343e-5 * sin(x1)) / ((-0.5374323331341462 / 1.0601599882105859) + sin(x0))) + ((cos(x1) / 0.5000012208289885) * sin(x0 * 0.9999491001581056))"
23,5.020402244166341e-8,"(((4.06553348908475e-5 / x0) * sin(x1)) / ((-0.5374885836860984 / 1.060131487941917) + sin(x0))) + (sin(0.99994855267436 * x0) * (cos(x1) / 0.4999996400493894))"
