gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals
2.917292212132508,0.0536489688886692,0.23183548029987866,-0.20223351370353895,-0.4708120383058116,1.245389080002181,-1.4761960749798615,-5.011523927997203e-11,1.1904549975512898e-10,-1.9757925304022417e-10,2.8418514005123168e-11,-1.9757925304022417e-10,2.8418514005123168e-11,-8.553884057614644e-11,8.362189845895456e-11,-1.349899818703447e-10,3.41707571647563e-11,-1.5674453557281092e-10,1.241620346229008e-11,-1.3609475933375379e-10,3.3065979701347217e-11,-1.3947169281479307e-10,2.968904622030793e-11,-1.4379191664227483e-10,2.5368822392826177e-11,-1.6706716642760107e-10,2.0935726074999337e-12,-1.5126899181040868e-10,1.7891747224692326e-11,-1.565452744076441e-10,1.2615464627456894e-11,-1.4657898685200386e-10,2.2581752183097144e-11,-1.496893811684008e-10,1.9471357866700213e-11,-1.6638804993578502e-10,2.772689099315985e-12,-1.740739825664355e-10,4.913243531334507e-12,-1.616813579476788e-10,7.479381087422193e-12,-1.6743819465360423e-10,1.7225443814967744e-12,-1.77320961555939e-10,8.160222520838008e-12,-1.574772919665455e-10,1.16834470685555e-11,-1.4916611992389403e-10,1.9994619111206973e-11
-0.26918000793969366,-0.5104879848180407,-0.21093903290739802,-1.367823018359838,1.2063836343436785,0.8555288227861443,0.4250606463450925,1.4847812380763958e-10,9.251488205856357e-11,4.717667824220445e-11,8.78656350687155e-12,4.717667824220445e-11,8.78656350687155e-12,3.338252107456805e-11,2.2580720674507948e-11,3.4381122577095896e-11,2.1582119171980103e-11,3.363818675656e-11,2.2325054992515997e-11,3.2771227074284074e-11,2.3192014674791925e-11,3.2695496898655944e-11,2.3267744850420055e-11,3.323923557844006e-11,2.272400617063594e-11,3.5151071782605976e-11,2.0812169966470023e-11,4.207707692816271e-11,1.388616482091329e-11,4.217544933117441e-11,1.3787792417901588e-11,3.5803151715229095e-11,2.0160090033846904e-11,3.866492468559837e-11,1.7298317063477632e-11,3.592215231492627e-11,2.004108943414973e-11,3.59641210828809e-11,1.99991206661951e-11,3.547556988038533e-11,2.0487671868690667e-11,3.316367306936302e-11,2.2799568679712977e-11,3.3896382972978484e-11,2.2066858776097515e-11,3.988806006016037e-11,1.607518168891563e-11,3.40965547522938e-11,2.18666869967822e-11
-0.5567288955587838,1.450272924618088,0.2190893046434231,1.4443840468756457,1.1236265914245585,1.0943641061665488,0.3663248259233334,1.3867902896110254e-10,8.967057746189674e-11,9.097578311007427e-12,3.991087318819837e-11,9.097578311007427e-12,3.991087318819837e-11,7.46312665587013e-12,4.1545324843335666e-11,8.030385424707558e-12,4.0978066074498243e-11,8.91049665399119e-12,4.009795484521461e-11,8.45841408818193e-12,4.055003741102387e-11,8.511082464465847e-12,4.049736903473995e-11,8.485212412216795e-12,4.0523239086989e-11,1.718687714193437e-11,3.182157435727143e-11,2.2244574327086097e-11,2.6763877172119702e-11,2.246867577793091e-11,2.6539775721274888e-11,2.3292752535778554e-11,2.5715698963427245e-11,2.3646144391303037e-11,2.536230710790276e-11,2.8209726190125217e-11,2.079872530908058e-11,1.5211452235487987e-11,3.3796999263717815e-11,3.335148927960556e-11,1.5656962219600237e-11,1.9195807759361188e-11,2.9812643739844614e-11,1.933023783061415e-11,2.967821366859165e-11,2.277037273412819e-11,2.6238078765077608e-11,2.2878490526682747e-11,2.6129960972523052e-11
-0.40132964545664573,-0.7685434516399499,1.2344149152216948,-0.5768866779976944,0.4014229929551049,1.6566175807580887,-0.47647263841551124,5.3164354798216354e-11,1.0394985434132364e-10,-1.429923978561096e-10,9.220689831300232e-11,-1.429923978561096e-10,9.220689831300232e-11,-3.582557506116551e-11,1.495992448194178e-11,-9.72158780829374e-11,4.643037853983012e-11,-8.357559964552667e-11,3.279010010241938e-11,-8.855247650102948e-11,3.776697695792219e-11,-8.646752546725603e-11,3.568202592414874e-11,-8.652115728747405e-11,3.5735657744366764e-11,-7.822208026268142e-11,2.743658071957413e-11,-9.310836484179944e-11,4.2322865298692155e-11,-9.239105762089664e-11,4.160555807778936e-11,-8.224132398611498e-11,3.145582444300769e-11,-7.725450897088663e-11,2.6469009427779346e-11,-6.51351357764644e-11,1.434963623335711e-11,-8.197235589970944e-11,3.118685635660215e-11,-7.324574211879005e-11,2.2460242575682768e-11,-6.992187710953409e-11,1.91363775664268e-11,-6.92998174184404e-11,1.8514317875333116e-11,-8.002566278698509e-11,2.92401632438778e-11,-7.313418567414213e-11,2.2348686131034847e-11
-0.41973473433554476,-0.3119857364799539,-1.137133570703603,0.25108091997621307,-0.2976856094824688,1.179569783510034,-1.041006938166223,-2.9615687379112244e-11,8.801518208359275e-11,-1.6928617074837118e-10,5.165530128566618e-11,-1.6928617074837118e-10,5.165530128566618e-11,-7.873043101588279e-11,3.890043844682221e-11,-1.1541116892438242e-10,2.219700538322578e-12,-1.2095945045733182e-10,3.3285809946268202e-12,-1.1131211967241819e-10,6.318749790286812e-12,-1.1235501070196673e-10,5.275858760738267e-12,-1.1559457008422291e-10,2.0362993784820884e-12,-1.2422160349331717e-10,6.590734030612168e-12,-1.1384242265255227e-10,3.788446810152727e-12,-1.1420183249636322e-10,3.4290369663417765e-12,-1.195668562374558e-10,1.935986774750795e-12,-1.2486673730225588e-10,7.235867839550883e-12,-1.2408081042314048e-10,6.449940960435485e-12,-1.0710832079665206e-10,1.0522548666052941e-11,-1.2504686403519004e-10,7.415994572485045e-12,-1.1865503227888473e-10,1.0241628161797295e-12,-1.240367468224867e-10,6.405877359781715e-12,-1.0861814629985221e-10,9.01272316285279e-12,-1.1601580569266502e-10,1.6150637700399742e-12
-0.5205703993656191,0.47633266747275016,1.452695924718461,-0.38195564680843525,-1.1311692194535832,-0.5353715040859935,-0.4800050861060408,-1.2830680367628564e-10,7.710303411362535e-11,-6.491454168114629e-11,1.3710772118485988e-11,-6.491454168114626e-11,1.3710772118485962e-11,-5.730964649696908e-11,6.105876934308783e-12,-4.3186001609862805e-11,8.017767952797493e-12,-5.527040277344324e-11,4.066633210782939e-12,-4.599886171495935e-11,5.204907847700948e-12,-4.7624520403419485e-11,3.5792491592408127e-12,-4.880015613524318e-11,2.403613427417119e-12,-2.005550693526223e-11,3.114826262739807e-11,-4.2202987189508267e-11,9.000782373152031e-12,-4.4976605325737664e-11,6.2271642369226335e-12,-3.942138131747764e-11,1.178238824518266e-11,-2.7788824405052136e-11,2.341494515760816e-11,-4.583197920443175e-11,5.371790358228545e-12,-4.096931652852125e-11,1.0234453034139048e-11,-5.02368512467639e-11,9.669183158964007e-13,-2.1474038796766325e-11,2.972973076589397e-11,-2.294799369099671e-11,2.825577587166359e-11,-4.8084744961338104e-11,3.1190246013221937e-12,-4.332371872889574e-11,7.880050833764556e-12
-0.5825440759729782,-0.8658187141973471,0.9283564056315199,0.0107425482652282,-1.5857301543471651,-1.2583571367278825,-0.2765792449753882,-1.8213044886024925e-10,1.5501392361133296e-10,-3.313091361024771e-11,6.01438836133142e-12,-3.313091361024771e-11,6.01438836133142e-12,-1.9498059175904395e-11,7.618466073011897e-12,-2.1191730984800993e-11,5.924794264115298e-12,-1.6451883837049553e-11,1.0664641411866739e-11,-1.8650937480778316e-11,8.465587768137975e-12,-1.7905502879378534e-11,9.211022369537757e-12,-1.765571121871845e-11,9.460814030197841e-12,-3.4505507884745094e-12,2.366597446044178e-11,-2.042770165694207e-11,6.688823591974223e-12,-2.587228436412862e-11,1.2442408847876728e-12,-1.938137671897316e-11,7.735148529943132e-12,-1.466517915531607e-11,1.2451346093600221e-11,-3.113471614283856e-11,4.018190893922267e-12,-1.0990132659951231e-11,1.612639258896506e-11,-3.047428005248779e-11,3.357754803571499e-12,-2.453710575913722e-12,2.466281467300257e-11,-2.242917611332482e-12,2.487360763758381e-11,-2.2152391300128223e-11,4.964133948788069e-12,-1.6472886029229304e-11,1.0643639219686988e-11
-0.5015083926179995,0.9122906066093404,-1.0832210649540324,0.6669054731720317,1.680623430523875,0.1706506844016765,1.2139545347925607,2.0463190333929663e-10,5.5257324451153616e-11,1.8442549935126648e-10,3.505092046312347e-11,1.8442549935126648e-10,3.505092046312347e-11,1.8170939653578546e-10,3.2334817647642445e-11,1.2935730678456682e-10,2.0017272103576197e-11,1.6821294828684179e-10,1.8838369398698772e-11,1.4304895356945408e-10,6.325625318688928e-12,1.472117368049216e-10,2.1628420832214213e-12,1.4848605795521565e-10,8.885209329273642e-13,1.228545015777454e-10,2.65200773103976e-11,1.5271166035771584e-10,3.3370814695728302e-12,1.481528386577658e-10,1.2217402303772125e-12,1.1017133592058271e-10,3.92032429675603e-11,1.3233842989204323e-10,1.7036148996099785e-11,1.0933199466532171e-10,4.00425842228213e-11,1.5208481124195906e-10,2.710232353816052e-12,1.0897003147696965e-10,4.040454741117337e-11,1.355488797825236e-10,1.3825699105619407e-11,1.4059420248122676e-10,8.780376406916256e-12,1.6226937955413706e-10,1.2894800665994052e-11,1.265960126809924e-10,2.2778566207150618e-11
3.540730064055594,0.5823640387910043,0.08824671926005069,-1.141313824760124,0.3598710911893904,-0.5051741580265583,0.47718795540938114,4.8244277761943295e-11,1.3891253711342998e-11,1.0806093280313068e-10,4.592540132984439e-11,1.0806093280313065e-10,4.592540132984436e-11,9.802903102326553e-11,3.5893499549979234e-11,7.651302673325684e-11,1.437749525997055e-11,9.537591112106472e-11,3.324037964777842e-11,8.150010541323995e-11,1.9364573939953656e-11,8.392626149380578e-11,2.1790730020519486e-11,8.542889346041212e-11,2.3293361987125832e-11,3.600124367132736e-11,2.613428780195893e-11,3.50478257345866e-11,2.7087705738699694e-11,1.929700251062381e-11,4.2838528962662484e-11,4.533982419896314e-11,1.6795707274323154e-11,2.3888315555312716e-11,3.824721591797358e-11,5.6573326621280584e-11,5.562204852005709e-12,4.057019949785382e-11,2.1565331975432474e-11,8.113068463376207e-11,1.8995153160475778e-11,3.808720906551402e-11,2.404832240777227e-11,3.9759601774862094e-11,2.23759296984242e-11,2.5173281896843672e-11,3.696224957644262e-11,5.329095662698127e-11,8.844574846305024e-12
1.706571191522511,-0.4836698901832845,1.6508607210639386,0.6411628196719807,1.3865484467536282,-0.877036943081721,1.1363234856936852,1.6981107653939756e-10,2.9628633889127533e-11,2.736592553291344e-10,1.3347681267886437e-10,2.736592553291344e-10,1.3347681267886437e-10,2.1291501684228518e-10,7.273257419201516e-11,1.9110706592125142e-10,5.09246232709814e-11,1.8820923775072344e-10,4.8026795100453414e-11,1.8127135715433152e-10,4.1088914504061496e-11,1.8108665204188863e-10,4.090420939161861e-11,1.8484466572385992e-10,4.466222307358989e-11,1.9098610125995233e-10,5.080365860968231e-11,1.3606717757037254e-10,4.1152650798974865e-12,1.4517653645447691e-10,4.99409380420689e-12,1.9083541592582312e-10,5.06529732755531e-11,1.6422839996811794e-10,2.404595731784792e-11,1.901288777974374e-10,4.994643514716738e-11,1.6051608756416476e-10,2.0333644913894737e-11,1.907728018333985e-10,5.0590359183128466e-11,1.7912380352317853e-10,3.894136087290851e-11,1.8421217205855794e-10,4.402972940828792e-11,1.3192349965548633e-10,8.258942994783692e-12,1.8108891890129778e-10,4.0906476251027756e-11
