gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals
2.917292212132508,0.0536489688886692,0.23183548029987866,-0.20223351370353895,-0.2955423253097415,0.10784970872758336,-0.8713419558653003,2.3419364689404426e-06,2.34135750500906e-06,2.2061390112768515e-06,2.205560047345469e-06,2.1683984892182484e-06,2.1678195252868657e-06,1.7319909251085567e-06,1.731411961177174e-06,-1.8819481913312531e-07,1.88773783064508e-07,5.423651375183661e-07,5.417861735869834e-07,4.510732448943382e-07,4.504942809629555e-07,7.039740971940007e-07,7.03395133262618e-07,-1.987217065656364e-07,1.9930067049701907e-07,-2.7734438563140106e-07,2.7792334956278374e-07,-4.794595263752298e-08,4.852491656890566e-08,-2.0795473596744056e-07,2.0853369989882324e-07,-2.0331059154608872e-07,2.038895554774714e-07,-1.827633696283161e-07,1.8334233355969877e-07,-4.108719224728707e-08,4.166615617866975e-08,7.989638327986474e-09,7.410674396603796e-09,8.645461510977372e-07,8.639671871663545e-07
-0.26918000793969366,-0.5104879848180407,-0.21093903290739802,-1.367823018359838,3.551153768846248,0.1839839342919986,-0.8667771650831199,9.139805235721413e-07,9.018470601633749e-07,2.2061390112768515e-06,2.194005547868085e-06,2.1683984892182484e-06,2.156265025809482e-06,2.865608435755663e-06,2.8534749723468966e-06,2.988010066314179e-06,2.9758766029054124e-06,2.7504300428811352e-06,2.7382965794723688e-06,1.7422348865098697e-06,1.7301014231011033e-06,1.1592741213730904e-06,1.147140657964324e-06,7.571853219582174e-07,7.450518585494509e-07,8.064233359098973e-07,7.942898725011308e-07,9.15003848272718e-07,9.028703848639516e-07,5.364015908999078e-07,5.242681274911414e-07,5.03635880090906e-07,4.915024166821395e-07,6.030150514009251e-07,5.908815879921586e-07,9.279517835108426e-07,9.158183201020761e-07,-5.100019198333352e-07,5.221353832421017e-07,-7.176850482251878e-07,7.298185116339543e-07
-0.5567288955587838,1.450272924618088,0.2190893046434231,1.4443840468756457,0.445240565815737,-0.1536368091690367,-0.43598589347991534,5.87710194236633e-06,4.7745400759666505e-06,2.2061390112768515e-06,1.1035771448771717e-06,2.1683984892182484e-06,1.0658366228185685e-06,3.453432913954948e-06,2.350871047555268e-06,4.09178616439626e-06,2.9892242979965805e-06,3.6675584171924998e-06,2.56499655079282e-06,3.3094151964095765e-06,2.2068533300098966e-06,4.3922656087002905e-06,3.2897037423006106e-06,3.0853256441207e-06,1.98276377772102e-06,4.363047716854389e-06,3.260485850454709e-06,3.4622616495068916e-06,2.3596997831072117e-06,4.394874920650372e-06,3.292313054250692e-06,4.36152333685464e-06,3.25896147045496e-06,4.7102704858231255e-06,3.6077086194234456e-06,3.846617175005917e-06,2.7440553086062374e-06,3.894351778109047e-06,2.791789911709367e-06,3.7242833530774537e-06,2.6217214866777738e-06
-0.40132964545664573,-0.7685434516399499,1.2344149152216948,-0.5768866779976944,0.9513713323700332,0.656825822892271,-0.8582760737078289,2.6078481344903967e-07,2.2713319936479566e-07,2.2061390112768515e-06,2.1724873971926075e-06,2.1683984892182484e-06,2.1347468751340044e-06,3.154862754634169e-06,3.121211140549925e-06,3.456080839836112e-06,3.422429225751868e-06,3.113418978619621e-06,3.079767364535377e-06,2.3679096284476163e-06,2.3342580143633723e-06,1.2141799113839795e-06,1.1805282972997355e-06,1.251948554414257e-06,1.2182969403300129e-06,1.5241993783526639e-06,1.4905477642684199e-06,2.1059571767526747e-06,2.0723055626684307e-06,8.343976136296584e-07,8.007459995454144e-07,1.3154977093584042e-06,1.2818460952741602e-06,1.3672782345653433e-06,1.3336266204810993e-06,1.4263409707080801e-06,1.3926893566238361e-06,1.151579524787642e-06,1.117927910703398e-06,1.1156547444810187e-06,1.0820031303967747e-06
-0.41973473433554476,-0.3119857364799539,-1.137133570703603,0.25108091997621307,-0.4992500870910152,0.19801555750298666,-0.7139716143740791,1.4164338087556372e-06,1.017515552777348e-06,2.2061390112768515e-06,1.8072207552985624e-06,2.1683984892182484e-06,1.7694802332399593e-06,3.1926621191014808e-06,2.7937438631231916e-06,3.5263178754181727e-06,3.1273996194398836e-06,3.1708855480364873e-06,2.771967292058198e-06,2.4669832107649573e-06,2.068064954786668e-06,2.2330670129552385e-06,1.8341487569769494e-06,1.3591858394108896e-06,9.602675834326005e-07,1.9138031148890156e-06,1.5148848589107265e-06,1.0734427348620188e-06,6.745244788837297e-07,1.1226454752251532e-06,7.237272192468641e-07,7.108503691510608e-07,3.119321131727717e-07,8.870763639223334e-07,4.881581079440443e-07,4.169787501266706e-07,1.8060494148381468e-08,8.08884684831054e-07,4.099664288527649e-07,6.70313644616858e-07,2.713953886385689e-07
-0.5205703993656191,0.47633266747275016,1.452695924718461,-0.38195564680843525,0.1951067124662578,-0.6112085391818017,0.5605891190904664,3.4118428036302184e-06,2.1327179549685174e-07,2.2061390112768515e-06,1.4189755878502186e-06,2.1683984892182484e-06,1.4567161099088217e-06,3.388177169963956e-06,2.3693742916311392e-07,3.9349317129383305e-06,3.098171138112603e-07,3.5232524970869976e-06,1.0186210204007248e-07,3.0680540605692207e-06,5.570605385578495e-07,3.7011131460510745e-06,7.599854692400433e-08,2.3592139883725807e-06,1.2659006107544894e-06,3.377093972626396e-06,2.4802062650067404e-07,3.3115326888638673e-06,3.1358191026320286e-07,2.6134444010286643e-06,1.0116701980984058e-06,3.4519104094065605e-06,1.7320418972050967e-07,3.592294972628448e-06,3.2819626498622215e-08,3.2223328601689863e-06,4.0278173895808385e-07,3.258846302385657e-06,3.66268296741413e-07,3.2821276704486963e-06,3.429869286783738e-07
-0.5825440759729782,-0.8658187141973471,0.9283564056315199,0.0107425482652282,-1.0515360979944548,0.9850246019691735,0.549652788097351,1.4559515507800097e-08,3.58287280051492e-06,2.2061390112768515e-06,1.3912933047458684e-06,2.1683984892182484e-06,1.4290338268044715e-06,3.498446492110647e-06,9.898582391207296e-08,4.207292941492778e-06,6.098606254700585e-07,3.777388574489867e-06,1.7995625846714704e-07,3.4907252627251905e-06,1.0670705329752947e-07,2.0806205735486533e-06,1.5168117424740666e-06,3.901602714359061e-06,3.041703983363411e-07,3.5569790860187234e-06,4.045323000399655e-08,4.452231994815548e-06,8.547996787928281e-07,2.8517055854555275e-06,7.457267305671924e-07,3.9894625854233706e-06,3.9203026940065063e-07,3.698460932649367e-06,1.0102861662664726e-07,3.178108321269227e-06,4.1932399475349294e-07,3.515825270801481e-06,8.160704522123889e-08,3.6281845310278985e-06,3.0752215005178517e-08
-0.5015083926179995,0.9122906066093404,-1.0832210649540324,0.6669054731720317,-0.3552302107514495,0.07112825594675284,-0.4353016090013593,4.515349189854747e-06,3.411055247435127e-06,2.2061390112768515e-06,1.1018450688572316e-06,2.1683984892182484e-06,1.0641045467986285e-06,3.352738817710176e-06,2.248444875290556e-06,3.854496346660195e-06,2.7502024042405745e-06,3.451298006169422e-06,2.3470040637498018e-06,2.946510617723107e-06,1.842216675303487e-06,3.834926516111043e-06,2.730632573691423e-06,2.0883280003422554e-06,9.840340579226355e-07,3.3709270343557087e-06,2.2666330919360886e-06,1.852673485997096e-06,7.483795435774761e-07,2.588482324157912e-06,1.4841883817382921e-06,1.891191669649518e-06,7.86897727229898e-07,2.271520875009028e-06,1.167226932589408e-06,1.6978517568946843e-06,5.935578144750643e-07,2.1360816697687693e-06,1.0317877273491494e-06,1.959250079867949e-06,8.549561374483291e-07
3.540730064055594,0.5823640387910043,0.08824671926005069,-1.141313824760124,0.6783978773556752,-0.8857867401671776,-0.8697541212352579,3.68023175789853e-06,3.6756336318021217e-06,2.2061390112768515e-06,2.2015408851804434e-06,2.1683984892182484e-06,2.1638003631218403e-06,1.916575841170779e-06,1.911977715074371e-06,-2.516975454157974e-07,2.5629567151220554e-07,4.355241809924549e-07,4.3092605489604676e-07,5.905779053490563e-07,5.859797792526481e-07,1.2963395162079533e-06,1.2917413901115452e-06,-2.1734048934064768e-07,2.219386154370558e-07,-5.012400403488843e-09,9.610526499896975e-09,-1.3987911767340398e-07,1.4447724376981212e-07,-2.1044752479677144e-07,2.1504565089317957e-07,-2.12391271680284e-07,2.1698939777669212e-07,-1.9010568335741197e-07,1.947038094538201e-07,2.451568343521617e-07,2.4055870825575355e-07,-6.277573695370248e-08,6.737386305011061e-08,9.492431801793697e-07,9.446450540829616e-07
1.706571191522511,-0.4836698901832845,1.6508607210639386,0.6411628196719807,3.1476516391689984,0.3526850004024642,-0.8695177191992309,9.818630783764826e-07,9.766665662133157e-07,2.2061390112768515e-06,2.2009424991136846e-06,2.1683984892182484e-06,2.1632019770550815e-06,1.0704086239584404e-06,1.0652121117952735e-06,1.3430081480540161e-07,1.2910430264223467e-07,8.677608558301585e-07,8.625643436669916e-07,6.644503655708363e-08,6.124852439391668e-08,-4.652149050647408e-07,4.7041141722790776e-07,-1.348959807584299e-07,1.4009249292159685e-07,-5.531089297380223e-07,5.583054419011892e-07,6.11346443766503e-07,6.06149931603336e-07,-1.7516225790610526e-07,1.803587700692722e-07,-1.0542506652772859e-07,1.1062157869089553e-07,-8.506622693738079e-08,9.026273910054773e-08,2.010182466655597e-07,1.9582173450239277e-07,-1.1295124130795071e-06,1.134708925242674e-06,-3.7399768869025754e-07,3.791942008534245e-07
-0.6036766556600057,0.6746221117142455,0.036674776416668324,0.9437423617180304,0.9428034410251918,-0.8319624822624181,2.386222161502254,3.913757434373636e-06,4.3324399352468745e-06,2.2061390112768515e-06,6.040058358343658e-06,2.1683984892182484e-06,6.077798880402262e-06,3.5343215184295233e-06,4.711875851190987e-06,4.304092954459435e-06,3.942104415161075e-06,3.871898117550869e-06,4.374299252069641e-06,3.6449419692270003e-06,4.60125540039351e-06,4.407984776295441e-06,3.8382125933250694e-06,4.931553484841654e-06,3.314643884778856e-06,4.695495773481318e-06,3.550701596139192e-06,4.837498614260747e-06,3.4086987553597627e-06,6.07487558049925e-06,2.1713217891212604e-06,6.040823266501984e-06,2.205374103118526e-06,5.950661758699024e-06,2.295535610921486e-06,5.875231684637625e-06,2.3709656849828855e-06,5.455761965504526e-06,2.790435404115984e-06,5.362127888034988e-06,2.8840694815855223e-06
-0.38607572519891725,2.141824326345336,1.2363007329851563,-1.0725979018772342,-0.771142331802448,-0.026045152682687582,1.5606562121193723,7.627572159103101e-06,1.4710655958887908e-06,2.2061390112768515e-06,3.950367551937458e-06,2.1683984892182484e-06,3.9881080739960616e-06,3.123054202739097e-06,3.033452360475213e-06,3.398840942530011e-06,2.757665620684299e-06,3.067203880338541e-06,3.089302682875769e-06,2.2881331199769747e-06,3.868373443237335e-06,3.507201718715735e-06,2.649304844498575e-06,1.172901572361015e-06,4.983604990853295e-06,2.902975605186628e-06,3.253530958027682e-06,2.020474583855184e-06,4.136031979359126e-06,1.9409268829746556e-06,4.215579680239654e-06,2.200695120253521e-06,3.9558114429607896e-06,2.5502945551907067e-06,3.6062120080236032e-06,2.682603764331235e-06,3.473902798883075e-06,2.9589035739321165e-06,3.1976029892821935e-06,3.001465172114433e-06,3.155041391099877e-06
2.098662378394853,-0.9393055340529352,0.5937027470957134,-1.6472055595596529,-0.45382632648949334,-0.14450310093094232,-0.8629931125434467,-1.7145194966835224e-07,1.9316369063207833e-07,2.2061390112768515e-06,2.1844272703131255e-06,2.1683984892182484e-06,2.1466867482545223e-06,1.3290482268440973e-06,1.3073364858803712e-06,-1.4703810941490775e-08,3.641555190521687e-08,7.385489118749798e-07,7.168371709112537e-07,1.99035044453901e-07,1.7732330349017492e-07,-1.4219760089200805e-06,1.4436877498838066e-06,-1.6163281671727755e-07,1.8334455768100365e-07,-7.885864278350677e-07,8.102981687987938e-07,1.626320183177312e-07,1.409202773540051e-07,-2.1568605085937582e-07,2.373977918231019e-07,-1.896033592988352e-07,2.113151002625613e-07,-1.766607917624729e-07,1.98372532726199e-07,5.540448329756963e-07,5.323330920119702e-07,5.801571068726381e-07,5.58445365908912e-07,1.1074655164210559e-06,1.0857537754573298e-06
0.24615861750082593,0.9221558985284568,-0.10267191751579599,1.5349337310510598,-0.3489625007499167,-0.3609775785439962,-0.8615632720441027,4.5403204351456914e-06,4.514989450258037e-06,2.2061390112768515e-06,2.180808026389197e-06,2.1683984892182484e-06,2.1430675043305937e-06,1.6029289190298837e-06,1.577597934142229e-06,1.653821805629996e-06,1.6284908207423413e-06,1.8535491896311576e-06,1.828218204743503e-06,3.632919328454174e-07,3.379609479577627e-07,1.2562952825491122e-06,1.2309642976614575e-06,1.616702910533728e-07,1.3633930616571812e-07,3.799746241617312e-07,3.5464363927407654e-07,2.5346298828171446e-07,2.2813200339405977e-07,2.402211202575643e-07,2.148901353699096e-07,2.046245088365095e-07,1.792935239488548e-07,3.11244146861425e-07,2.8591316197377033e-07,-5.646722511402133e-07,5.90003236027868e-07,-2.9127527869883307e-07,3.1660626358648775e-07,-1.9646555047979368e-07,2.2179653536744836e-07
-0.39236492165931613,0.3333197101548073,0.22647192156484078,-1.6701360327586139,0.11921433067945211,0.15854331398425647,0.7012203349213298,3.0498452402282116e-06,9.312382055248081e-07,2.2061390112768515e-06,1.7749444344761682e-06,2.1683984892182484e-06,1.8126849565347714e-06,3.136221280519073e-06,8.448621652339467e-07,3.4223352352674704e-06,5.587482104855494e-07,3.086107031444593e-06,8.949764143084268e-07,2.3207719463734856e-06,1.6603114993795342e-06,2.842725313377697e-06,1.138358132375323e-06,1.2045123482188754e-06,2.7765710975341444e-06,2.020225084402494e-06,1.9608583613505257e-06,1.6290592600315044e-06,2.3520241857215154e-06,1.2496440834816117e-06,2.731439362271408e-06,1.29617697704369e-06,2.6849064687093296e-06,1.491009250724231e-06,2.4900741950287887e-06,1.869218129731233e-06,2.1118653160217866e-06,1.8784229950505824e-06,2.1026604507024373e-06,1.88069459750629e-06,2.1003888482467297e-06
-0.6015561623836216,2.3364455713990537,-0.9052709804401261,1.6447206077859067,1.4011918712229072,-1.3260952139756694,0.941089371657616,8.120201762860491e-06,3.5319565014051417e-06,2.2061390112768515e-06,2.3821062501784983e-06,2.1683984892182484e-06,2.4198467722371014e-06,3.5307611688981945e-06,1.0574840925571553e-06,4.294287217880316e-06,2.9395804357503417e-07,3.862218711215441e-06,7.260265502399088e-07,3.6292271312084736e-06,9.590181302468762e-07,4.872463481986105e-06,2.842182205307553e-07,4.8060899424331275e-06,2.178446809777777e-07,5.515673937256353e-06,9.274286758010032e-07,4.250342579549116e-06,3.379026819062334e-07,8.376751801764938e-06,3.7885065403095887e-06,6.774028793133176e-06,2.1857835316778262e-06,7.233750677843147e-06,2.6455054163877976e-06,7.411598842396961e-06,2.8233535809416115e-06,6.727482891172243e-06,2.139237629716893e-06,6.354647245040288e-06,1.766401983584938e-06
-0.6064415826232993,0.7569776615208808,-0.13459113249543628,1.4184070934672437,-0.47018778839339953,-0.9047786126786681,1.7677120221245117,4.122217625126535e-06,2.5583931879107763e-06,2.2061390112768515e-06,4.474471801760459e-06,2.1683984892182484e-06,4.512212323819063e-06,3.5389506988268304e-06,3.1416601142104808e-06,4.316909999151508e-06,2.3637008138858036e-06,3.884586587070943e-06,2.796024225966368e-06,3.6655140918557907e-06,3.0150967211815204e-06,4.475411518817318e-06,2.205199294219993e-06,5.104665565251902e-06,1.5759452477854095e-06,4.7850587157862155e-06,1.8955520972510956e-06,4.876839180614542e-06,1.8037716324227694e-06,6.442781851358184e-06,2.378289616791273e-07,6.163772690679734e-06,5.168381223575774e-07,6.086644941859445e-06,5.93965871177866e-07,5.955788728442139e-06,7.248220845951722e-07,6.181093957769756e-06,4.995168552675556e-07,6.172829005451657e-06,5.07781807585654e-07
-0.5752777205669933,-1.0590524249898832,1.4169895364352452,0.22288345441359703,0.891304553019468,1.3636842851046669,-0.21759784417376513,-4.7455793081221877e-07,2.129908462012309e-06,2.2061390112768515e-06,5.507884800767615e-07,2.1683984892182484e-06,5.130479580181584e-07,3.485908739342095e-06,1.830558208142005e-06,4.174478451413892e-06,2.519127920213802e-06,3.745867674471912e-06,2.090517143271822e-06,3.4389139623350518e-06,1.7835634311349618e-06,1.4392281349375652e-06,2.161223962625248e-07,3.634820283948866e-06,1.979469752748776e-06,3.3448164839341362e-06,1.6894659527340462e-06,4.425251849683194e-06,2.769901318483104e-06,2.4173084005612166e-06,7.619578693611266e-07,3.965249828645928e-06,2.3098992974458383e-06,3.6251433212488165e-06,1.9697927900487265e-06,2.818599693884041e-06,1.1632491626839511e-06,2.5455363876406402e-06,8.901858564405502e-07,2.5541027220298577e-06,8.987521908297676e-07
