Complexity,Loss,Equation
1,0.49846908132945733,"x0"
3,0.2699752595584373,"1.7999152158952665 * x0"
5,0.028116768095699688,"x0 * (x0 - -1.6592847003143802)"
7,0.027985175861429727,"((x0 * 1.023876120145386) - -1.6559269905839387) * x0"
8,0.002254033381636579,"(x0 - (-1.098988877374424 / cos(x0))) * x0"
9,0.0006183735883178466,"(((x0 - -1.038460575945301) * x0) - -0.9876769279359416) * x0"
10,0.0006183735883178459,"((x0 * (x0 - -1.0384605761512802)) - log(0.3724408939080427)) * x0"
11,0.0005463613817910821,"(x0 / 1.051236166975247) * ((x0 * (x0 - -1.0909192742544003)) - -1.0725153145712931)"
12,0.0003544059094759109,"(x0 / 0.834012922840256) * ((sin(x0) * (x0 - -0.9902259802281194)) - -0.7935731882220349)"
14,0.0002502999825051309,"((x0 / 0.8448851228352795) - 0.018882558922217064) * ((sin(x0) * (x0 - -1.0418264516836588)) - -0.8275575355031406)"
15,0.0001696452153056551,"(((x0 * x0) * (x0 - -1.0591553728672591)) + x0) + (-0.000525511363627375 / (x0 + -0.9853845300466344))"
16,0.00015481631864800995,"(0.0002446778403791942 / cos(1.5882067264365964 * x0)) + (x0 + ((x0 * x0) * (x0 - -1.0680342376505323)))"
19,0.00011554063901069253,"(((x0 * x0) * (x0 - -1.0634406430586265)) + x0) + ((-7.125109190355918e-5 / (x0 + 0.15864421393579037)) / (x0 + -0.9898624695163766))"
20,0.00011331311435682005,"(((x0 * x0) * (x0 - -1.0634406430586265)) + x0) + ((-7.125109190355918e-5 / (x0 + 0.15864421393579037)) / sin(x0 + -0.9898624695163766))"
21,0.00010272874417279272,"(x0 + ((x0 - -1.0554177107460219) * (x0 * x0))) + ((-0.001636223940790714 / (0.16879945346874453 + x0)) / ((x0 + -0.9759652915345298) / x0))"
23,9.6797672534973e-5,"(((x0 - 0.26044502355507837) / (0.18784296900400274 + x0)) / ((x0 + -0.9760716726268903) / -0.002233284182403007)) + (x0 + ((x0 - -1.0551454420686182) * (x0 * x0)))"
25,9.503815662399686e-5,"((x0 + -0.0024112993487633645) + ((x0 - -1.058043729927428) * (x0 * x0))) + (((-0.2368835351463735 + x0) / (0.19063718088614232 + x0)) / ((-0.9745509558147211 + x0) / -0.0024112993487633645))"
26,9.503815576524556e-5,"((x0 + -0.0024112993487633645) + ((x0 - -1.058043729927428) * (x0 * x0))) + (((-0.2368835351463735 + x0) / (0.19063718088614232 + x0)) / ((-0.9745509558147211 + x0) / sin(-0.0024112993487633645)))"
27,8.702884033191829e-5,"(((x0 + x0) / (x0 + 0.16762281447052868)) / ((-0.9755050272758703 + x0) / -0.0008491250791436675)) + ((x0 - (0.0009086670042356624 / x0)) + ((x0 * x0) * (x0 - -1.056003104792175)))"
28,8.702883834728296e-5,"(((x0 + x0) / (x0 + 0.16762281447052868)) / ((-0.9755050272758703 + x0) / sin(-0.0008491250791436675))) + ((x0 - (0.0009086670042356624 / x0)) + ((x0 * x0) * (x0 - -1.056003104792175)))"
