complexity,loss,score,equation,sympy_format,lambda_format
1,11175.105,0.0,x4,x4,PySRFunction(X=>x4)
2,9250.398,0.18902195880292025,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
3,9242.506,0.0008535166222789341,x4 ^ x4,x4**x4,PySRFunction(X=>x4**x4)
4,3032.449,1.1144425171158885,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
5,943.31793,1.1677224496557423,(x4 + x4) ^ x4,(x4 + x4)**x4,PySRFunction(X=>(x4 + x4)**x4)
6,529.4422,0.5775793737153458,(x4 * x4) * exp(x4),x4*x4*exp(x4),PySRFunction(X=>x4*x4*exp(x4))
7,19.486631,3.302095358796615,exp(x1 / cos(x1 / x2)),exp(x1/cos(x1/x2)),PySRFunction(X=>exp(x1/cos(x1/x2)))
9,0.0090189595,3.8390774735153266,x0 * ((x3 * x0) * (x4 * x3)),x0*x0*x3*x3*x4,PySRFunction(X=>x0*x0*x3*x3*x4)
11,0.009018209,4.1608526329058786e-05,(x4 * (x3 * (x0 * x0))) * exp(log(x3)),x0**2*x3**2*x4,PySRFunction(X=>x0**2*x3**2*x4)
13,0.008798115,0.01235413080359067,(((x3 * x3) * (x1 * x3)) * x0) + (x1 - x3),x0*x1*x3*x3*x3 + x1 - x3,PySRFunction(X=>x0*x1*x3*x3*x3 + x1 - x3)
14,0.008797876,2.7165278729137388e-05,(x1 * ((x3 * x3) * (x0 * x3))) - sin(x3 - x1),x0*x1*x3*x3*x3 - sin(-x1 + x3),PySRFunction(X=>x0*x1*x3*x3*x3 - sin(-x1 + x3))
15,0.0076848846,0.13525496810254503,(x3 * ((x2 * x1) * (x3 * x1))) - exp(x1 / cos(x3)),x1*x1*x2*x3*x3 - exp(x1/cos(x3)),PySRFunction(X=>x1*x1*x2*x3*x3 - exp(x1/cos(x3)))
16,0.0026142767,1.0782678979136762,(cos(x0) / cos(log(x4))) + (x3 * ((x4 * x1) * (x3 * x2))),x1*x2*x3**2*x4 + cos(x0)/cos(log(x4)),PySRFunction(X=>x1*x2*x3**2*x4 + cos(x0)/cos(log(x4)))
17,0.002100859,0.21864115398743098,(((x1 * x3) * (x1 * x3)) * x3) - (sin(cos(x0)) * sin(cos(x0))),x1*x1*x3*x3*x3 - sin(cos(x0))*sin(cos(x0)),PySRFunction(X=>x1*x1*x3*x3*x3 - sin(cos(x0))*sin(cos(x0)))
18,0.0006360478,1.1948278699447286,(((x3 * x1) * (x3 * x1)) * x3) + (sin(cos(x3)) + (x3 / exp(x0))),x1*x1*x3*x3*x3 + x3/exp(x0) + sin(cos(x3)),PySRFunction(X=>x1*x1*x3*x3*x3 + x3/exp(x0) + sin(cos(x3)))
21,0.00013847492,0.508194830517091,(((x2 * x2) * (x3 * x2)) * x2) + ((cos(x0) + 0.31228438) / log(x3)),x2**4*x3 + (cos(x0) + 0.31228438)/log(x3),PySRFunction(X=>x2**4*x3 + (cos(x0) + 0.31228438)/log(x3))
