complexity,loss,score,equation,sympy_format,lambda_format
1,0.02474139,0.0,x0,x0,PySRFunction(X=>x0)
5,0.019998629,0.05320345712465636,x0 / cos(cos(x0)),x0/cos(cos(x0)),PySRFunction(X=>x0/cos(cos(x0)))
6,0.01887953,0.057585454864636884,x0 / cos(sin(cos(x0))),x0/cos(sin(cos(x0))),PySRFunction(X=>x0/cos(sin(cos(x0))))
7,0.016703049,0.12248698873144624,sin(x0) / cos(cos(sin(x0))),sin(x0)/cos(cos(sin(x0))),PySRFunction(X=>sin(x0)/cos(cos(sin(x0))))
8,0.007426769,0.8105003721380605,sin(exp(x0)) - (cos(x0) - x0),-(-x0 + cos(x0)) + sin(exp(x0)),PySRFunction(X=>-(-x0 + cos(x0)) + sin(exp(x0)))
10,0.006965597,0.03205379381298253,((x0 / exp(x0)) * cos(x0)) + sin(x0),x0*cos(x0)/exp(x0) + sin(x0),PySRFunction(X=>x0*cos(x0)/exp(x0) + sin(x0))
11,0.0014495183,1.5697520235012277,0.7423418 + (x0 - cos(sin(x0))),x0 - cos(sin(x0)) + 0.7423418,PySRFunction(X=>x0 - cos(sin(x0)) + 0.7423418)
12,0.0013492388,0.07169071276874563,(exp(-0.32217225) - cos(sin(x0))) + x0,x0 - cos(sin(x0)) + exp(-0.32217225),PySRFunction(X=>x0 - cos(sin(x0)) + exp(-0.32217225))
13,0.0013124851,0.02761821853600006,x0 + (sin(exp(-0.19936416)) - cos(sin(x0))),x0 - cos(sin(x0)) + sin(exp(-0.19936416)),PySRFunction(X=>x0 - cos(sin(x0)) + sin(exp(-0.19936416)))
14,0.00027766405,1.5532657123355664,(x0 + -0.8616884) + cos(cos(x0) * cos(x0)),x0 + cos(cos(x0)*cos(x0)) - 0.8616884,PySRFunction(X=>x0 + cos(cos(x0)*cos(x0)) - 0.8616884)
17,0.00016305811,0.1774350964475646,(0.7259452 + x0) + sin(sin(x0) - 1.5196629),x0 + sin(sin(x0) - 1*1.5196629) + 0.7259452,PySRFunction(X=>x0 + sin(sin(x0) - 1*1.5196629) + 0.7259452)
18,3.937797e-05,1.4209001174694935,x0 - (0.5833268 * ((x0 - -1.4739071) - exp(x0))),x0 - 0.5833268*(x0 - exp(x0) - 1*(-1.4739071)),PySRFunction(X=>x0 - 0.5833268*(x0 - exp(x0) - 1*(-1.4739071)))
24,1.1995823e-05,0.19810800283550536,sin(sin(x0) - -0.50322634) + (sin(-1.0246003 / x0) + (x0 - (x0 - x0))),x0 - (-x0 + x0) + sin(-1.0246003/x0) + sin(sin(x0) - 1*(-0.50322634)),PySRFunction(X=>x0 - (-x0 + x0) + sin(-1.0246003/x0) + sin(sin(x0) - 1*(-0.50322634)))
