complexity,loss,score,equation,sympy_format,lambda_format
1,30093.754,0.0,x4,x4,PySRFunction(X=>x4)
2,26834.127,0.11464316895760511,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
4,98.27709,2.8048194070029404,exp(x4 + x3),exp(x3 + x4),PySRFunction(X=>exp(x3 + x4))
5,98.27632,7.835020516845315e-06,exp(x4) * exp(x3),exp(x3)*exp(x4),PySRFunction(X=>exp(x3)*exp(x4))
6,80.91461,0.19438870182996168,x4 + exp(x2 + x4),x4 + exp(x2 + x4),PySRFunction(X=>x4 + exp(x2 + x4))
7,52.386856,0.4347386809177254,exp(x4) + exp(x0 + x0),exp(x4) + exp(x0 + x0),PySRFunction(X=>exp(x4) + exp(x0 + x0))
8,29.869448,0.5618195681898905,(exp(x4) * (x4 + x4)) * x4,x4*(x4 + x4)*exp(x4),PySRFunction(X=>x4*(x4 + x4)*exp(x4))
10,1.9529243,1.3637541308571441,x3 * (((x4 + x4) * exp(x4)) + x0),x3*(x0 + (x4 + x4)*exp(x4)),PySRFunction(X=>x3*(x0 + (x4 + x4)*exp(x4)))
12,1.9514451,0.0003788576129019837,(x4 * ((x2 + x4) * exp(x4))) + (x0 * x2),x0*x2 + x4*(x2 + x4)*exp(x4),PySRFunction(X=>x0*x2 + x4*(x2 + x4)*exp(x4))
13,1.6082143,0.19344574201557604,(((x4 + x4) * exp(x4)) + (x3 - cos(x1))) * x0,x0*(x3 + (x4 + x4)*exp(x4) - cos(x1)),PySRFunction(X=>x0*(x3 + (x4 + x4)*exp(x4) - cos(x1)))
15,1.1938498,0.14897061080432988,(((x4 + x4) * exp(x4)) * x4) + (sin(x0) * (x4 ^ x0)),x4*(x4 + x4)*exp(x4) + x4**x0*sin(x0),PySRFunction(X=>x4*(x4 + x4)*exp(x4) + x4**x0*sin(x0))
16,0.09395048,2.542170655447712,((x2 * x3) + x1) * ((x1 * (x2 * x1)) + (x3 + log(x4))),(x1 + x2*x3)*(x1**2*x2 + x3 + log(x4)),PySRFunction(X=>(x1 + x2*x3)*(x1**2*x2 + x3 + log(x4)))
19,0.005684319,0.9350188346126601,(((x0 * x2) - log(x2)) + (x2 + x3)) * ((x1 * (x1 * x2)) + sin(x4)),(x1**2*x2 + sin(x4))*(x0*x2 + x2 + x3 - log(x2)),PySRFunction(X=>(x1**2*x2 + sin(x4))*(x0*x2 + x2 + x3 - log(x2)))
