Complexity,Loss,Equation
1,0.9705599005442025,"x0"
3,0.2849455929239361,"x0 / x0"
4,0.13482831644352655,"1.3874497090233233"
6,0.015409019357254626,"1.185146558912641 ^ x0"
8,0.013217365480822295,"(0.8393718616889562 ^ x0) * x0"
10,0.004577588693672726,"(x0 - x0) + (x0 ^ 0.5377198344585056)"
11,0.0015056970581111314,"0.6798577742147001 + (x0 * 0.341130328299796)"
13,0.001151065484203035,"(1.1926454943728702 ^ x0) - (0.16685665616136935 ^ x0)"
15,0.0005407364984390198,"(x0 / (x0 + 0.3405327488812315)) - (x0 * -0.2708627580949266)"
16,0.0004060607137635567,"4.857645534343209 - (33.52123394363511 / (7.698172921418107 + x0))"
18,0.0004048485953583306,"0.5094147612336013 - ((x0 * -4.457819982396411) / (8.011727122120734 + x0))"
23,0.0004027580230208866,"(((0.8293988556803701 ^ x0) / -0.36081288272558987) - -3.305364467773585) - (0.0002586501426680807 ^ x0)"
25,0.00040080567972671194,"(((0.8301922982007461 ^ x0) / -0.3598113670070178) - -3.3144028255993088) - ((3.013338303522851e-7 ^ x0) ^ x0)"
27,0.0003474071497817593,"(((0.8146488213143531 ^ x0) / -0.38087366553262786) - -3.1472865822329195) - (0.0016914684792516555 / (x0 - (x0 / x0)))"
28,0.00031828888852049867,"(-7.985132012236162e-5 / (x0 - 1.0675030436266253)) + (((0.8245505747988313 ^ x0) / -0.3689463146032863) - -3.2449520210418394)"
30,0.0003181560037367275,"((-7.439179040132624e-5 * x0) / (x0 - 1.067547145565388)) + (((0.8230533153581764 ^ x0) / -0.37104000217588146) - -3.2283258748589274)"
