Complexity,Loss,MSE,NMSE,Absolute Error
1,0.8408820596667238,0.6852403632885049,0.5169764571072706,0.42933957980790965
3,0.5747145729026008,0.5466352017144727,0.41240642707657454,0.50295127119096
5,0.3286702831214133,0.2639242567495529,0.1991164480508096,0.21984038889760052
7,0.1325516089154879,0.13011634636426037,0.09816568223202655,0.23517663706778272
8,0.0014714152170403,0.0017214567465442267,0.0012987451667629635,0.03203376341944941
12,0.0013863219889636,0.0016111691518555123,0.0012155391955159824,0.03144188652976838
13,0.0008150911343542,0.0011504625942289752,0.0008679612408478686,0.025402445206519596
14,0.000732147233964,0.0010756586306953498,0.0008115257327881761,0.023693756188206284
16,0.000732147233964,0.0010756586306953485,0.0008115257327881751,0.023693756188206266
17,0.000646032312418,0.0010423731447439712,0.0007864136501933092,0.023712110092106338
19,0.000646032312418,0.001042373144941071,0.0007864136503420101,0.023712110087178894
21,0.0005709043562111,0.001015202620212596,0.0007659149722658055,0.023381490248707646
22,0.0005641143841015,0.0010191769701049735,0.0007689134023594528,0.023469218592341606
24,0.0005466550481571,0.0010372156269410964,0.0007825225844825824,0.023497460696461896
26,0.0005458682013927,0.0010416920905053017,0.0007858998319387691,0.023511321867218778
27,0.000523924677901,0.0009424454571738865,0.0007110236634753868,0.022769620934199333
29,0.0005234021939967,0.0009409458623276407,0.0007098923010042855,0.022711448510174936
