Model,MSE_Train,NMSE_Train
Model_1,3394.920718490527,15441.220126964054
Model_2,1.6388351808249955,7.453963399234621
Model_3,0.4385783087383447,1.994798927484668
Model_4,0.22264382131799318,1.0126575964366449
Model_5,0.21771996045837233,0.9902622518284935
Model_6,0.21486670660286578,0.9772847114043464
Model_7,0.208635316279903,0.9489422911675981
Model_8,9.305303732755139e-05,0.0004232359315584215
Model_9,9.305263211274453e-05,0.00042323408850771416
Model_10,8.939350223172005e-05,0.0004065911578913042
Model_11,8.813562388794384e-05,0.00040086991194485225
Model_12,8.79277130156527e-05,0.0003999242646640922
Model_13,8.792537141775388e-05,0.00039991361430386207
Model_14,8.788582870213774e-05,0.0003997337609797709
Model_15,8.778470458348823e-05,0.0003992738151060108
Model_16,8.778471327888345e-05,0.0003992738546555387
Model_17,8.771938244052458e-05,0.00039897670843628115
