complexity,loss,score,equation,sympy_format,lambda_format
1,3394.9204,0.0,x0,x0,PySRFunction(X=>x0)
2,1.6388342,7.636050458072142,cos(x0),cos(x0),PySRFunction(X=>cos(x0))
3,0.43857843,1.3182017588155626,cos(log(x0)),cos(log(x0)),PySRFunction(X=>cos(log(x0)))
5,0.22264381,0.33898271283439424,cos(exp(x0 / x0)),cos(exp(x0/x0)),PySRFunction(X=>cos(exp(x0/x0)))
6,0.21771994,0.022363671916452842,x0 / (cos(x0) - x0),x0/(-x0 + cos(x0)),PySRFunction(X=>x0/(-x0 + cos(x0)))
9,0.21486673,0.00439719417100694,(x0 + cos(x0)) / (sin(x0) - x0),(x0 + cos(x0))/(-x0 + sin(x0)),PySRFunction(X=>(x0 + cos(x0))/(-x0 + sin(x0)))
10,0.20863536,0.029429936242434205,(sin(cos(x0)) - cos(x0)) - (x0 / x0),sin(cos(x0)) - cos(x0) - x0/x0,PySRFunction(X=>sin(cos(x0)) - cos(x0) - x0/x0)
11,9.3001785e-05,7.715724631691876,(cos(x0) * sin(x0 * x0)) - (x0 / x0),sin(x0*x0)*cos(x0) - x0/x0,PySRFunction(X=>sin(x0*x0)*cos(x0) - x0/x0)
16,9.30014e-05,8.279428118235758e-07,(cos(x0) * sin(x0 * x0)) - cos(0.3892735 ^ x0),sin(x0*x0)*cos(x0) - cos(0.3892735**x0),PySRFunction(X=>sin(x0*x0)*cos(x0) - cos(0.3892735**x0))
17,8.936953e-05,0.03983475045938875,((cos(x0) - -0.0026649535) * sin(x0 * x0)) - (x0 / x0),(cos(x0) - 1*(-0.0026649535))*sin(x0*x0) - x0/x0,PySRFunction(X=>(cos(x0) - 1*(-0.0026649535))*sin(x0*x0) - x0/x0)
19,8.809495e-05,0.007182293135335725,((cos(x0) - (-0.07866258 / x0)) * sin(x0 * x0)) - (x0 / x0),(cos(x0) - (-1)*0.07866258/x0)*sin(x0*x0) - x0/x0,PySRFunction(X=>(cos(x0) - (-1)*0.07866258/x0)*sin(x0*x0) - x0/x0)
25,8.789018e-05,0.0003878549140516015,(sin(x0 * x0) * (cos(x0) + (0.07371164 / x0))) - ((x0 + 0.011923698) / x0),(cos(x0) + 0.07371164/x0)*sin(x0*x0) - (x0 + 0.011923698)/x0,PySRFunction(X=>(cos(x0) + 0.07371164/x0)*sin(x0*x0) - (x0 + 0.011923698)/x0)
29,8.7887725e-05,6.983243998061617e-06,(((0.07371164 / x0) + cos(x0)) * sin(x0 * x0)) - ((0.011655037 + x0) / ((x0 - x0) + x0)),-(x0 + 0.011655037)/(-x0 + x0 + x0) + (cos(x0) + 0.07371164/x0)*sin(x0*x0),PySRFunction(X=>-(x0 + 0.011655037)/(-x0 + x0 + x0) + (cos(x0) + 0.07371164/x0)*sin(x0*x0))
30,8.784815e-05,0.00045039182431003187,((cos(x0) + (0.07371164 / x0)) * sin(x0 * x0)) - ((x0 + exp(0.011923698)) / (x0 + (x0 / x0))),(cos(x0) + 0.07371164/x0)*sin(x0*x0) - (x0 + exp(0.011923698))/(x0 + x0/x0),PySRFunction(X=>(cos(x0) + 0.07371164/x0)*sin(x0*x0) - (x0 + exp(0.011923698))/(x0 + x0/x0))
33,8.774684e-05,0.0003846351623933942,((cos(x0) + (0.07371164 / x0)) * sin(x0 * x0)) - ((0.011923698 + x0) / (x0 + (0.07371164 / x0))),-(x0 + 0.011923698)/(x0 + 0.07371164/x0) + (cos(x0) + 0.07371164/x0)*sin(x0*x0),PySRFunction(X=>-(x0 + 0.011923698)/(x0 + 0.07371164/x0) + (cos(x0) + 0.07371164/x0)*sin(x0*x0))
34,8.774683e-05,1.139642244454341e-07,(sin(x0 * x0) * ((0.07371164 / x0) + cos(x0))) - ((x0 + sin(0.011923698)) / (x0 + (0.07371164 / x0))),(cos(x0) + 0.07371164/x0)*sin(x0*x0) - (x0 + sin(0.011923698))/(x0 + 0.07371164/x0),PySRFunction(X=>(cos(x0) + 0.07371164/x0)*sin(x0*x0) - (x0 + sin(0.011923698))/(x0 + 0.07371164/x0))
39,8.768235e-05,0.000147022297895234,(((0.07371164 / x0) + cos(x0)) * sin(x0 * x0)) - ((x0 + (0.011923698 * 1.2248138)) / ((0.07371164 / x0) + x0)),-(x0 + 0.011923698*1.2248138)/(x0 + 0.07371164/x0) + (cos(x0) + 0.07371164/x0)*sin(x0*x0),PySRFunction(X=>-(x0 + 0.011923698*1.2248138)/(x0 + 0.07371164/x0) + (cos(x0) + 0.07371164/x0)*sin(x0*x0))
