Complexity,Loss,Equation
1,1.3659153730956833e6,"x4"
3,900833.2208179272,"x1 ^ x0"
5,889508.8043196856,"x4 + (x0 ^ x0)"
6,0.23334799532019224,"x0 + 1168.804522591264"
7,0.06242543216442755,"1172.0982375662386 - sin(x4)"
8,0.0008736310705579375,"(x0 / x4) + 1171.8158447375667"
10,5.554966401992434e-5,"1172.5501482838094 - ((x0 - x3) * x3)"
11,5.0891154960353175e-5,"1172.8381831355987 + ((x4 - x0) * cos(x4))"
12,4.9671953823579045e-5,"(0.07803630150259039 * cos(x4)) + 1172.836729524481"
13,3.561872236704216e-5,"1172.6476218229668 + (cos(cos(x0)) * 0.19126011080406918)"
14,8.869130787549845e-6,"1172.6501907591667 - (sin(-0.1051011280059851) / cos(sin(x0)))"
21,5.837195536080996e-6,"((0.01790632901262441 * cos(x0)) + 1172.6926235550225) - (-0.08182977219349488 / cos(sin(x0)))"
22,2.1521440658406225e-7,"(1172.4282804004167 + (0.794579027156154 / x4)) + ((0.053326489270670394 * x0) * cos(cos(x0)))"
